法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
規則,昭和二十六年文化財保護委員会規則第八号,特別史跡名勝天然記念物又は史跡名勝天然記念物の管理に関する届出書等に関する規則,とくべつしせきめいしょうてんねんきねんぶつまたはしせきめいしょうてんねんきねんぶつのかんりにかんするとどけでしょとうにかんするきそく,,昭和二十六年三月八日,平成２８年１０月１日（基準日）現在のデータ,,,,,326R00000011008,https://elaws.e-gov.go.jp/document?lawid=326R00000011008_20161001_000000000000000,,
規則,昭和二十六年文化財保護委員会規則第九号,国宝、重要文化財又は重要有形民俗文化財の出品及び公開に関する規則,こくほう、じゅうようぶんかざいまたはじゅうようゆうけいみんぞくぶんかざいのしゅっぴんおよびこうかいにかんするきそく,,昭和二十六年五月十日,平成２８年１０月１日（基準日）現在のデータ,,,,,326R00000011009,https://elaws.e-gov.go.jp/document?lawid=326R00000011009_20161001_000000000000000,,
規則,昭和二十六年文化財保護委員会規則第十号,特別史跡名勝天然記念物又は史跡名勝天然記念物の現状変更等の許可申請等に関する規則,とくべつしせきめいしょうてんねんきねんぶつまたはしせきめいしょうてんねんきねんぶつのげんじょうへんこうとうのきょかしんせいとうにかんするきそく,,昭和二十六年七月十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,326R00000011010,https://elaws.e-gov.go.jp/document?lawid=326R00000011010_20161001_000000000000000,,
法律,昭和二十七年法律第百六十五号,気象業務法,きしょうぎょうむほう,,昭和二十七年六月二日,学校教育法の一部を改正する法律,平成二十九年法律第四十一号,平成二十九年五月三十一日,平成三十一年四月一日,,327AC0000000165,https://elaws.e-gov.go.jp/document?lawid=327AC0000000165_20190401_429AC0000000041,,
法律,昭和二十七年法律第二百七号,ユネスコ活動に関する法律,ゆねすこかつどうにかんするほうりつ,,昭和二十七年六月二十一日,平成２７年８月１日（基準日）現在のデータ,,,,,327AC0000000207,https://elaws.e-gov.go.jp/document?lawid=327AC0000000207_20150801_000000000000000,,
法律,昭和二十七年法律第三百二号,連合国及び連合国民の著作権の特例に関する法律,れんごうこくおよびれんごうこくたみのちょさくけんのとくれいにかんするほうりつ,,昭和二十七年八月八日,平成２７年８月１日（基準日）現在のデータ,,,,,327AC0000000302,https://elaws.e-gov.go.jp/document?lawid=327AC0000000302_20150801_000000000000000,,
政令,昭和二十七年政令第二百十二号,ユネスコ活動に関する法律施行令,ゆねすこかつどうにかんするほうりつせこうれい,,昭和二十七年六月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000212,https://elaws.e-gov.go.jp/document?lawid=327CO0000000212_20150801_000000000000000,,
政令,昭和二十七年政令第四百七十一号,気象業務法施行令,きしょうぎょうむほうせこうれい,,昭和二十七年十一月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000471,https://elaws.e-gov.go.jp/document?lawid=327CO0000000471_20150801_000000000000000,,
府省令,昭和二十七年文部省令第二十四号,日本ユネスコ国内委員会専門小委員会組織規程,にほんゆねすここくないいいんかいせんもんしょういいんかいそしききてい,,昭和二十七年十月二十二日,日本ユネスコ国内委員会専門小委員会組織規程の一部を改正する省令,令和二年文部科学省令第四十一号,令和二年十二月一日,令和二年十二月一日,,327M50000080024,https://elaws.e-gov.go.jp/document?lawid=327M50000080024_20201201_502M60000080041,,
府省令,昭和二十七年文化財保護委員会規則第一号,身分証明証票規則,みぶんしょうめいしょうひょうきそく,,昭和二十七年二月一日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,327R00000011001,https://elaws.e-gov.go.jp/document?lawid=327R00000011001_20190401_431M60000080007,,
規則,昭和二十七年文化財保護委員会規則第六号,国宝、重要文化財又は重要有形民俗文化財の出品又は公開に起因する損失の補償に関する規則,こくほう、じゅうようぶんかざいまたはじゅうようゆうけいみんぞくぶんかざいのしゅっぴんまたはこうかいにきいんするそんしつのほしょうにかんするきそく,,昭和二十七年三月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,327R00000011006,https://elaws.e-gov.go.jp/document?lawid=327R00000011006_20161001_000000000000000,,
規則,昭和二十七年日本ユネスコ国内委員会規則第二号,日本ユネスコ国内委員会運営規則,にほんゆねすここくないいいんかいうんえいきそく,,昭和二十七年十月四日,平成２８年１０月１日（基準日）現在のデータ,,,,,327R00000012002,https://elaws.e-gov.go.jp/document?lawid=327R00000012002_20161001_000000000000000,,
府省令,昭和二十七年運輸省令第百一号,気象業務法施行規則,きしょうぎょうむほうせこうきそく,,昭和二十七年十一月二十九日,気象業務法施行規則の一部を改正する省令,令和二年国土交通省令第六十号,令和二年六月二十四日,令和二年九月二十四日,,327M50000800101,https://elaws.e-gov.go.jp/document?lawid=327M50000800101_20200924_502M60000800060,,
府省令,昭和二十八年運輸省令第七十七号,気象測器等委託検定規則,きしょうそっきとういたくけんていきそく,,昭和二十八年十二月十四日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う国土交通省関係省令の整備等に関する省令,令和元年国土交通省令第四十七号,令和元年十二月十六日,令和元年十二月十六日,,328M50000800077,https://elaws.e-gov.go.jp/document?lawid=328M50000800077_20191216_501M60000800047,,
府省令,昭和二十九年運輸省令第十号,気象等証明及び鑑定規則,きしょうとうしょうめいおよびかんていきそく,,昭和二十九年三月三日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う国土交通省関係省令の整備等に関する省令,令和元年国土交通省令第四十七号,令和元年十二月十六日,令和元年十二月十六日,,329M50000800010,https://elaws.e-gov.go.jp/document?lawid=329M50000800010_20191216_501M60000800047,,
府省令,昭和二十九年文化財保護委員会規則第三号,国宝又は重要文化財の現状変更等及び輸出並びに重要有形民俗文化財の輸出の許可申請等に関する規則,こくほうまたはじゅうようぶんかざいのげんじょうへんこうとうおよびゆしゅつならびにじゅうようゆうけいみんぞくぶんかざいのゆしゅつのきょかしんせいとうにかんするきそく,,昭和二十九年六月二十九日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,329R00000011003,https://elaws.e-gov.go.jp/document?lawid=329R00000011003_20190401_431M60000080007,,
府省令,昭和二十九年文化財保護委員会規則第四号,国宝又は重要文化財の修理の届出に関する規則,こくほうまたはじゅうようぶんかざいのしゅうりのとどけでにかんするきそく,,昭和二十九年六月二十九日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,329R00000011004,https://elaws.e-gov.go.jp/document?lawid=329R00000011004_20190401_431M60000080007,,
規則,昭和二十九年文化財保護委員会規則第五号,埋蔵文化財の発掘又は遺跡の発見の届出等に関する規則,まいぞうぶんかざいのはっくつまたはいせきのはっけんのとどけでとうにかんするきそく,,昭和二十九年六月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,329R00000011005,https://elaws.e-gov.go.jp/document?lawid=329R00000011005_20161001_000000000000000,,
規則,昭和二十九年文化財保護委員会規則第七号,史跡名勝天然記念物標識等設置基準規則,しせきめいしょうてんねんきねんぶつひょうしきとうせっちきじゅんきそく,,昭和二十九年六月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,329R00000011007,https://elaws.e-gov.go.jp/document?lawid=329R00000011007_20161001_000000000000000,,
規則,昭和二十九年文化財保護委員会規則第九号,特別史跡名勝天然記念物又は史跡名勝天然記念物の復旧の届出に関する規則,とくべつしせきめいしょうてんねんきねんぶつまたはしせきめいしょうてんねんきねんぶつのふっきゅうのとどけでにかんするきそく,,昭和二十九年六月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,329R00000011009,https://elaws.e-gov.go.jp/document?lawid=329R00000011009_20161001_000000000000000,,
府省令,昭和二十九年文化財保護委員会規則第十一号,文化財保護法の規定による処分等に関する聴聞、意見の聴取及び審査請求規則,ぶんかざいほごほうのきていによるしょぶんとうにかんするちょうぶん、いけんのちょうしゅおよびしんさせいきゅうきそく,,昭和二十九年六月二十九日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,329R00000011011,https://elaws.e-gov.go.jp/document?lawid=329R00000011011_20190401_431M60000080007,,
府省令,昭和二十九年文化財保護委員会規則第十二号,文化財の保護のための条例の制定等の場合の報告に関する規則,ぶんかざいのほごのためのじょうれいのせいていとうのばあいのほうこくにかんするきそく,,昭和二十九年六月二十九日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,329R00000011012,https://elaws.e-gov.go.jp/document?lawid=329R00000011012_20190401_431M60000080007,,
法律,平成二十三年法律第十七号,展覧会における美術品損害の補償に関する法律,てんらんかいにおけるびじゅつひんそんがいのほしょうにかんするほうりつ,,平成二十三年四月四日,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,平成二十九年法律第四十五号,平成二十九年六月二日,令和二年四月一日,,423AC0000000017,https://elaws.e-gov.go.jp/document?lawid=423AC0000000017_20200401_429AC0000000045,,
規則,昭和三十年文化財保護委員会規則第二号,重要無形文化財又は選定保存技術の保持者等の氏名変更等の届出に関する規則,じゅうようむけいぶんかざいまたはせんていほぞんぎじゅつのほじしゃとうのしめいへんこうとうのとどけでにかんするきそく,,昭和三十年六月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,330R00000011002,https://elaws.e-gov.go.jp/document?lawid=330R00000011002_20161001_000000000000000,,
法律,昭和三十一年法律第二十七号,日本学士院法,にほんがくしいんほう,,昭和三十一年三月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,331AC0000000027,https://elaws.e-gov.go.jp/document?lawid=331AC0000000027_20150801_000000000000000,,
法律,昭和三十一年法律第八十六号,万国著作権条約の実施に伴う著作権法の特例に関する法律,ばんこくちょさくけんじょうやくのじっしにともなうちょさくけんほうのとくれいにかんするほうりつ,,昭和三十一年四月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,331AC0000000086,https://elaws.e-gov.go.jp/document?lawid=331AC0000000086_20150801_000000000000000,,
規則,昭和三十一年文化財保護委員会規則第一号,重要有形民俗文化財指定書規則,じゅうようゆうけいみんぞくぶんかざいしていしょきそく,,昭和三十一年三月十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,331R00000011001,https://elaws.e-gov.go.jp/document?lawid=331R00000011001_20161001_000000000000000,,
政令,昭和三十九年政令第二百五十九号,万国著作権条約の実施に伴う著作権法の特例に関する法律施行令,ばんこくちょさくけんじょうやくのじっしにともなうちょさくけんほうのとくれいにかんするほうりつせこうれい,,昭和三十九年七月十八日,平成２７年８月１日（基準日）現在のデータ,,,,,339CO0000000259,https://elaws.e-gov.go.jp/document?lawid=339CO0000000259_20150801_000000000000000,,
府省令,平成三十一年文部科学省令第五号,重要文化財保存活用計画等の認定等に関する省令,じゅうようぶんかざいほぞんかつようけいかくとうのにんていとうにかんするしょうれい,,平成三十一年三月四日,押印を求める手続の見直し等のための文部科学省関係省令の一部を改正する省令,令和二年文部科学省令第四十四号,令和二年十二月二十八日,令和三年一月一日,,431M60000080005,https://elaws.e-gov.go.jp/document?lawid=431M60000080005_20210101_502M60000080044,,
政令,昭和四十一年政令第三百七十六号,建国記念の日となる日を定める政令,けんこくきねんのにちとなるひをさだめるせいれい,,昭和四十一年十二月九日,平成２７年８月１日（基準日）現在のデータ,,,,,341CO0000000376,https://elaws.e-gov.go.jp/document?lawid=341CO0000000376_20150801_000000000000000,,
府省令,昭和四十五年文部省令第二十六号,著作権法施行規則,ちょさくけんほうせこうきそく,,昭和四十五年十二月二十三日,押印を求める手続の見直し等のための文部科学省関係省令の一部を改正する省令,令和二年文部科学省令第四十四号,令和二年十二月二十八日,令和三年一月一日,,345M50000080026,https://elaws.e-gov.go.jp/document?lawid=345M50000080026_20210101_502M60000080044,,
政令,昭和四十五年政令第三百三十五号,著作権法施行令,ちょさくけんほうせこうれい,,昭和四十五年十二月十日,著作権法及びプログラムの著作物に係る登録の特例に関する法律の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第三百六十四号,令和二年十二月二十三日,令和三年一月一日,,345CO0000000335,https://elaws.e-gov.go.jp/document?lawid=345CO0000000335_20210101_502CO0000000364,,
府省令,昭和五十年文部省令第二十九号,国宝、重要文化財等の管理、修理等に関する技術的指導に関する規則,こくほう、じゅうようぶんかざいとうのかんり、しゅうりとうにかんするぎじゅつてきしどうにかんするきそく,,昭和五十年九月三十日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,350M50000080029,https://elaws.e-gov.go.jp/document?lawid=350M50000080029_20190401_431M60000080007,,
府省令,昭和五十年文部省令第三十号,重要有形民俗文化財の現状変更等及び公開の届出等に関する規則,じゅうようゆうけいみんぞくぶんかざいのげんじょうへんこうとうおよびこうかいのとどけでとうにかんするきそく,,昭和五十年九月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,350M50000080030,https://elaws.e-gov.go.jp/document?lawid=350M50000080030_20161001_000000000000000,,
府省令,昭和五十年文部省令第三十一号,伝統的建造物群保存地区に関する条例の制定等の場合の報告に関する規則,でんとうてきけんぞうぶつぐんほぞんちくにかんするじょうれいのせいていとうのばあいのほうこくにかんするきそく,,昭和五十年九月三十日,伝統的建造物群保存地区に関する条例の制定等の場合の報告に関する規則の一部を改正する省令,令和二年文部科学省令第二十一号,令和二年六月十日,令和二年六月十日,,350M50000080031,https://elaws.e-gov.go.jp/document?lawid=350M50000080031_20200610_502M60000080021,,
府省令,昭和五十年文部省令第三十二号,重要伝統的建造物群保存地区の選定の申出に関する規則,じゅうようでんとうてきけんぞうぶつぐんほぞんちくのせんていのもうしでにかんするきそく,,昭和五十年九月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,350M50000080032,https://elaws.e-gov.go.jp/document?lawid=350M50000080032_20161001_000000000000000,,
法律,昭和五十一年法律第七十二号,国際連合大学本部に関する国際連合と日本国との間の協定の実施に伴う特別措置法,こくさいれんごうだいがくほんぶにかんするこくさいれんごうとにほんこくとのあいだのきょうていのじっしにともなうとくべつそちほう,,昭和五十一年六月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,351AC0000000072,https://elaws.e-gov.go.jp/document?lawid=351AC0000000072_20150801_000000000000000,,
法律,昭和五十四年法律第四十三号,元号法,げんごうほう,,昭和五十四年六月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,354AC0000000043,https://elaws.e-gov.go.jp/document?lawid=354AC0000000043_20150801_000000000000000,,
法律,昭和五十六年法律第二十四号,国際科学技術博覧会の準備及び運営のために必要な特別措置に関する法律,こくさいかがくぎじゅつはくらんかいのじゅんびおよびうんえいのためにひつようなとくべつそちにかんするほうりつ,,昭和五十六年四月十七日,平成２７年８月１日（基準日）現在のデータ,,,,,356AC0000000024,https://elaws.e-gov.go.jp/document?lawid=356AC0000000024_20150801_000000000000000,,
法律,昭和六十一年法律第二十八号,国際花と緑の博覧会の準備及び運営のために必要な特別措置に関する法律,こくさいはなとみどりのはくらんかいのじゅんびおよびうんえいのためにひつようなとくべつそちにかんするほうりつ,,昭和六十一年四月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,361AC0000000028,https://elaws.e-gov.go.jp/document?lawid=361AC0000000028_20150801_000000000000000,,
法律,昭和六十一年法律第六十五号,プログラムの著作物に係る登録の特例に関する法律,ぷろぐらむのちょさくぶつにかかるとうろくのとくれいにかんするほうりつ,,昭和六十一年五月二十三日,著作権法及びプログラムの著作物に係る登録の特例に関する法律の一部を改正する法律,令和二年法律第四十八号,令和二年六月十二日,令和三年一月一日,,361AC0000000065,https://elaws.e-gov.go.jp/document?lawid=361AC0000000065_20210101_502AC0000000048,,
法律,昭和六十一年法律第六十五号,プログラムの著作物に係る登録の特例に関する法律,ぷろぐらむのちょさくぶつにかかるとうろくのとくれいにかんするほうりつ,,昭和六十一年五月二十三日,著作権法及びプログラムの著作物に係る登録の特例に関する法律の一部を改正する法律,令和二年法律第四十八号,令和二年六月十二日,令和三年六月十一日,公布の日から起算して一年を超えない範囲内において政令で定める日,361AC0000000065,https://elaws.e-gov.go.jp/document?lawid=361AC0000000065_20210611_502AC0000000048,○,
政令,昭和六十一年政令第二百八十七号,プログラムの著作物に係る登録の特例に関する法律施行令,ぷろぐらむのちょさくぶつにかかるとうろくのとくれいにかんするほうりつせこうれい,,昭和六十一年八月二十九日,著作権法及びプログラムの著作物に係る登録の特例に関する法律の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第三百六十四号,令和二年十二月二十三日,令和三年一月一日,,361CO0000000287,https://elaws.e-gov.go.jp/document?lawid=361CO0000000287_20210101_502CO0000000364,,
規則,昭和六十一年日本学術会議規則第一号,日本学術会議傍聴規則,にほんがくじゅつかいぎぼうちょうきそく,,昭和六十一年四月二十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,361R00000003001,https://elaws.e-gov.go.jp/document?lawid=361R00000003001_20161001_000000000000000,,
政令,昭和六十四年政令第一号,元号を改める政令,げんごうをあらためるせいれい,,昭和六十四年一月七日,平成２７年８月１日（基準日）現在のデータ,,,,,364CO0000000001,https://elaws.e-gov.go.jp/document?lawid=364CO0000000001_20150801_000000000000000,,
法律,平成七年法律第百三十三号,接収刀剣類の処理に関する法律,せっしゅうとうけんるいのしょりにかんするほうりつ,,平成七年十二月八日,平成２７年８月１日（基準日）現在のデータ,,,,,407AC1000000133,https://elaws.e-gov.go.jp/document?lawid=407AC1000000133_20150801_000000000000000,,
府省令,平成八年文部省令第一号,接収刀剣類の処理に関する法律施行規則,せっしゅうとうけんるいのしょりにかんするほうりつせこうきそく,,平成八年二月九日,平成２８年１０月１日（基準日）現在のデータ,,,,,408M50000080001,https://elaws.e-gov.go.jp/document?lawid=408M50000080001_20161001_000000000000000,,
府省令,平成八年文部省令第二十九号,登録有形文化財に係る登録手続及び届出書等に関する規則,とうろくゆうけいぶんかざいにかかるとうろくてづづきおよびとどけでかきとうにかんするきそく,,平成八年八月三十日,国宝、重要文化財又は重要有形民俗文化財の管理に関する届出書等に関する規則等の一部を改正する省令,平成三十一年文部科学省令第七号,平成三十一年三月二十九日,平成三十一年四月一日,,408M50000080029,https://elaws.e-gov.go.jp/document?lawid=408M50000080029_20190401_431M60000080007,,
法律,平成九年法律第百十八号,平成十七年に開催される国際博覧会の準備及び運営のために必要な特別措置に関する法律,へいせいじゅうななねんにかいさいされるこくさいはくらんかいのじゅんびおよびうんえいのためにひつようなとくべつそちにかんするほうりつ,,平成九年十二月十日,平成２７年８月１日（基準日）現在のデータ,,,,,409AC0000000118,https://elaws.e-gov.go.jp/document?lawid=409AC0000000118_20150801_000000000000000,,
政令,平成九年政令第三百五十七号,平成十七年に開催される国際博覧会の準備及び運営のために必要な特別措置に関する法律施行令,へいせいじゅうななねんにかいさいされるこくさいはくらんかいのじゅんびおよびうんえいのためにひつようなとくべつそちにかんするほうりつせこうれい,,平成九年十二月十日,平成２７年８月１日（基準日）現在のデータ,,,,,409CO0000000357,https://elaws.e-gov.go.jp/document?lawid=409CO0000000357_20150801_000000000000000,,
法律,平成十年法律第九十九号,美術品の美術館における公開の促進に関する法律,びじゅつひんのびじゅつかんにおけるこうかいのそくしんにかんするほうりつ,,平成十年六月十日,平成２７年８月１日（基準日）現在のデータ,,,,,410AC0000000099,https://elaws.e-gov.go.jp/document?lawid=410AC0000000099_20150801_000000000000000,,
法律,平成三十年法律第四十七号,障害者による文化芸術活動の推進に関する法律,しょうがいしゃによるぶんかげいじゅつかつどうのすいしんにかんするほうりつ,,平成三十年六月十三日,,,,平成三十年六月十三日,,430AC1000000047,https://elaws.e-gov.go.jp/document?lawid=430AC1000000047_20180613_000000000000000,,
法律,平成三十年法律第四十八号,国際文化交流の祭典の実施の推進に関する法律,こくさいぶんかこうりゅうのさいてんのじっしのすいしんにかんするほうりつ,,平成三十年六月十三日,,,,平成三十年六月十三日,,430AC1000000048,https://elaws.e-gov.go.jp/document?lawid=430AC1000000048_20180613_000000000000000,,
府省令,平成九年厚生省令第五十二号,アイヌ文化の振興並びにアイヌの伝統等に関する知識の普及及び啓発に関する法律附則第三条第二項に規定する北海道旧土人共有財産に係る公告等に関する省令,あいぬぶんかのしんこうならびにあいぬのでんとうとうにかんするちしきのふきゅうおよびけいはつにかんするほうりつふそくだいさんじょうだいにこうにきていするほっかいどうきゅうどじんきょうゆうざいさんにかかるこうこくとうにかんするしょうれい,,平成九年六月二十七日,アイヌの人々の誇りが尊重される社会を実現するための施策の推進に関する法律施行令附則第二条に規定する共有財産の返還時の手続に関する省令,令和元年厚生労働省令第五号,令和元年五月二十二日,令和元年五月二十四日,,409M50000100052,https://elaws.e-gov.go.jp/document?lawid=409M50000100052_20190524_501M60000100005,○,
府省令,平成九年総理府・文部省令第一号,アイヌ文化の振興並びにアイヌの伝統等に関する知識の普及及び啓発に関する法律施行規則,あいぬぶんかのしんこうならびにあいぬのでんとうとうにかんするちしきのふきゅうおよびけいはつにかんするほうりつせこうきそく,,平成九年六月二十七日,国土交通省・文部科学省関係アイヌの人々の誇りが尊重される社会を実現するための施策の推進に関する法律施行規則,令和元年文部科学省・国土交通省令第一号,令和元年五月十七日,令和元年五月二十四日,,409M50000082001,https://elaws.e-gov.go.jp/document?lawid=409M50000082001_20190524_501M60000880001,○,
