法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,明治四十一年法律第五十三号,公証人法,こうしょうにんほう,,明治四十一年四月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,141AC0000000053,https://elaws.e-gov.go.jp/document?lawid=141AC0000000053_20150801_000000000000000,,
法律,昭和二十二年法律第六十号,裁判所法施行法,さいばんしょほうせこうほう,,昭和二十二年四月十六日,平成２７年８月１日（基準日）現在のデータ,,,,,322AC0000000060,https://elaws.e-gov.go.jp/document?lawid=322AC0000000060_20150801_000000000000000,,
法律,昭和二十二年法律第六十三号,下級裁判所の設立及び管轄区域に関する法律,かきゅうさいばんしょのせつりつおよびかんかつくいきにかんするほうりつ,,昭和二十二年四月十七日,平成２７年８月１日（基準日）現在のデータ,,,,,322AC0000000063,https://elaws.e-gov.go.jp/document?lawid=322AC0000000063_20150801_000000000000000,,
法律,昭和二十二年法律第百二十七号,裁判官分限法,さいばんかんぶんげんほう,,昭和二十二年十月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,322AC0000000127,https://elaws.e-gov.go.jp/document?lawid=322AC0000000127_20150801_000000000000000,,
法律,昭和二十二年法律第百三十七号,裁判官弾劾法,さいばんかんだんがいほう,,昭和二十二年十一月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,322AC1000000137,https://elaws.e-gov.go.jp/document?lawid=322AC1000000137_20150801_000000000000000,,
法律,昭和二十二年法律第五十九号,裁判所法,さいばんしょほう,,昭和二十二年四月十六日,裁判所法の一部を改正する法律,平成二十九年法律第二十三号,平成二十九年四月二十六日,平成二十九年十一月一日,,322AC0000000059,https://elaws.e-gov.go.jp/document?lawid=322AC0000000059_20171101_429AC0000000023,,
法律,昭和二十二年法律第五十九号,裁判所法,さいばんしょほう,,昭和二十二年四月十六日,法科大学院の教育と司法試験等との連携等に関する法律等の一部を改正する法律,令和元年法律第四十四号,令和元年六月二十六日,令和四年十月一日,,322AC0000000059,https://elaws.e-gov.go.jp/document?lawid=322AC0000000059_20221001_501AC0000000044,○,
法律,昭和二十二年法律第六十一号,検察庁法,けんさつちょうほう,,昭和二十二年四月十六日,平成２７年８月１日（基準日）現在のデータ,,,,,322AC0000000061,https://elaws.e-gov.go.jp/document?lawid=322AC0000000061_20150801_000000000000000,,
法律,昭和二十二年法律第六十一号,検察庁法,けんさつちょうほう,,昭和二十二年四月十六日,法科大学院の教育と司法試験等との連携等に関する法律等の一部を改正する法律,令和元年法律第四十四号,令和元年六月二十六日,令和四年十月一日,,322AC0000000061,https://elaws.e-gov.go.jp/document?lawid=322AC0000000061_20221001_501AC0000000044,○,
政令,昭和二十二年政令第二十四号,裁判所法施行令,さいばんしょほうせこうれい,,昭和二十二年五月三日,平成２７年８月１日（基準日）現在のデータ,,,,,322CO0000000024,https://elaws.e-gov.go.jp/document?lawid=322CO0000000024_20150801_000000000000000,,
政令,昭和二十二年政令第三十四号,検察庁法施行令,けんさつちょうほうせこうれい,,昭和二十二年五月三日,国税通則法施行令の一部を改正する政令,平成二十九年政令第百十二号,平成二十九年三月三十一日,平成三十年四月一日,,322CO0000000034,https://elaws.e-gov.go.jp/document?lawid=322CO0000000034_20180401_429CO0000000112,,
法律,昭和二十三年法律第百四十六号,判事補の職権の特例等に関する法律,はんじほのしょっけんのとくれいとうにかんするほうりつ,,昭和二十三年七月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,323AC0000000146,https://elaws.e-gov.go.jp/document?lawid=323AC0000000146_20150801_000000000000000,,
法律,昭和二十三年法律第百四十七号,検察審査会法,けんさつしんさかいほう,,昭和二十三年七月十二日,刑事訴訟法等の一部を改正する法律,平成二十八年法律第五十四号,平成二十八年六月三日,平成三十年六月一日,,323AC0000000147,https://elaws.e-gov.go.jp/document?lawid=323AC0000000147_20180601_428AC0000000054,,
政令,昭和二十二年政令第三十五号,最高検察庁の位置並びに最高検察庁以外の検察庁の名称及び位置を定める政令,さいこうけんさつちょうのいちならびにさいこうけんさつちょういがいのけんさつちょうのめいしょうおよびいちをさだめるせいれい,,昭和二十二年五月三日,最高検察庁の位置並びに最高検察庁以外の検察庁の名称及び位置を定める政令の一部を改正する政令,令和二年政令第六十四号,令和二年三月二十七日,令和二年四月一日,,322CO0000000035,https://elaws.e-gov.go.jp/document?lawid=322CO0000000035_20200401_502CO0000000064,,
