法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
政令,昭和五十三年政令第二百四十八号,日本国と大韓民国との間の両国に隣接する大陸棚の南部の共同開発に関する協定の実施に伴う石油及び可燃性天然ガス資源の開発に関する特別措置法施行令,にほんこくとだいかんみんこくとのあいだのりょうこくにりんせつするたいりくだなのなんぶのきょうどうかいはつにかんするきょうていのじっしにともなうせきゆおよびかねんせいてんねんがすしげんのかいはつにかんするとくべつそちほうせこうれい,,昭和五十三年六月二十二日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,353CO0000000248,https://elaws.e-gov.go.jp/document?lawid=353CO0000000248_20191216_501CO0000000183,,○
府省令,昭和五十三年通商産業省令第二十九号,日本国と大韓民国との間の両国に隣接する大陸棚の南部の共同開発に関する協定の実施に伴う石油及び可燃性天然ガス資源の開発に関する特別措置法施行規則,にほんこくとだいかんみんこくとのあいだのりょうこくにりんせつするたいりくだなのなんぶのきょうどうかいはつにかんするきょうていのじっしにともなうせきゆおよびかねんせいてんねんがすしげんのかいはつにかんするとくべつそちほうせこうきそく,,昭和五十三年六月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,353M50000400029,https://elaws.e-gov.go.jp/document?lawid=353M50000400029_20161001_000000000000000,,
府省令,昭和五十三年通商産業省令第六十九号,特定鉱業権関係登録令施行規則,とくていこうぎょうけんかんけいとうろくれいせこうきそく,,昭和五十三年十二月十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,353M50000400069,https://elaws.e-gov.go.jp/document?lawid=353M50000400069_20161001_000000000000000,,
府省令,昭和五十三年通商産業省令第七十号,日本国と大韓民国との間の両国に隣接する大陸棚の南部の共同開発に関する協定の実施に伴う石油及び可燃性天然ガス資源の開発に関する特別措置法の施行に伴う鉱山保安法に基づく省令の適用の特別措置等に関する省令,にほんこくとだいかんみんこくとのあいだのりょうこくにりんせつするたいりくだなのなんぶのきょうどうかいはつにかんするきょうていのじっしにともなうせきゆおよびかねんせいてんねんがすしげんのかいはつにかんするとくべつそちほうのせこうにともなうこうざんほあんほうにもとづくしょうれいのてきようのとくべつそちとうにかんするしょうれい,,昭和五十三年十二月十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,353M50000400070,https://elaws.e-gov.go.jp/document?lawid=353M50000400070_20161001_000000000000000,,
政令,昭和五十三年政令第三百八十二号,特定鉱業権関係登録令,とくていこうぎょうけんかんけいとうろくれい,,昭和五十三年十二月四日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,353CO0000000382,https://elaws.e-gov.go.jp/document?lawid=353CO0000000382_20191216_501CO0000000183,,○
法律,昭和五十七年法律第六十四号,深海底鉱業暫定措置法,しんかいていこうぎょうざんていそちほう,,昭和五十七年七月十六日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,357AC1000000064,https://elaws.e-gov.go.jp/document?lawid=357AC1000000064_20160401_426AC0000000069,,
政令,昭和五十七年政令第百九十九号,深海底鉱業暫定措置法関係手数料令,しんかいていこうぎょうざんていそちほうかんけいてすうりょうれい,,昭和五十七年七月十六日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,357CO0000000199,https://elaws.e-gov.go.jp/document?lawid=357CO0000000199_20191216_501CO0000000183,,○
府省令,昭和五十七年通商産業省令第三十四号,深海底鉱業暫定措置法施行規則,しんかいていこうぎょうざんていそちほうせこうきそく,,昭和五十七年七月二十日,押印を求める手続の見直し等のための経済産業省関係省令の一部を改正する省令,令和二年経済産業省令第九十二号,令和二年十二月二十八日,令和二年十二月二十八日,,357M50000400034,https://elaws.e-gov.go.jp/document?lawid=357M50000400034_20201228_502M60000400092,,
政令,平成十二年政令第五百三十五号,産炭地域振興臨時措置法附則第六項前段に規定する地区を定める政令,さんたんちいきしんこうりんじそちほうふそくだいろくこうぜんだんにきていするちくをさだめるせいれい,,平成十二年十二月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,412CO0000000535,https://elaws.e-gov.go.jp/document?lawid=412CO0000000535_20150801_000000000000000,,
政令,平成十五年政令第五百五十三号,石油公団法及び金属鉱業事業団法の廃止等に関する法律の一部の施行に伴う関係政令の整備等及び経過措置に関する政令　抄,せきゆこうだんほうおよびきんぞくこうぎょうじぎょうだんほうのはいしとうにかんするほうりつのいちぶのせこうにともなうかんけいせいれいのせいびとうおよびけいかそちにかんするせいれい　しょう,,平成十五年十二月二十五日,平成２７年８月１日（基準日）現在のデータ,,,,,415CO0000000553,https://elaws.e-gov.go.jp/document?lawid=415CO0000000553_20150801_000000000000000,,
政令,平成十六年政令第三百三十号,鉱山保安協議会令,こうざんほあんきょうぎかいれい,,平成十六年十月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,416CO0000000330,https://elaws.e-gov.go.jp/document?lawid=416CO0000000330_20150801_000000000000000,,
府省令,平成十六年経済産業省令第九十五号,鉱山保安法及び経済産業省設置法の一部を改正する法律附則第四条の規定による保安規程の経過措置に関する省令,こうざんほあんほうおよびけいざいさんぎょうしょうせっちほうのいちぶをかいせいするほうりつふそくだいよんじょうのきていによるほあんきていのけいかそちにかんするしょうれい,,平成十六年九月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,416M60000400095,https://elaws.e-gov.go.jp/document?lawid=416M60000400095_20161001_000000000000000,,
府省令,平成十六年経済産業省令第九十六号,鉱山保安法施行規則,こうざんほあんほうせこうきそく,,平成十六年九月二十七日,鉱山保安法施行規則及び鉱業上使用する工作物等の技術基準を定める省令の一部を改正する省令,平成三十年経済産業省令第九号,平成三十年三月三十日,平成三十年四月一日,,416M60000400096,https://elaws.e-gov.go.jp/document?lawid=416M60000400096_20180401_430M60000400009,,
府省令,平成十六年経済産業省令第九十七号,鉱業上使用する工作物等の技術基準を定める省令,こうぎょうじょうしようするこうさくぶつとうのぎじゅつきじゅんをさだめるしょうれい,,平成十六年九月二十七日,鉱山保安法施行規則及び鉱業上使用する工作物等の技術基準を定める省令の一部を改正する省令,平成三十年経済産業省令第九号,平成三十年三月三十日,平成三十年四月一日,,416M60000400097,https://elaws.e-gov.go.jp/document?lawid=416M60000400097_20180401_430M60000400009,,
政令,平成十七年政令第七十二号,石油公団法及び金属鉱業事業団法の廃止等に関する法律の施行に伴う関係政令の整備及び経過措置に関する政令　抄,せきゆこうだんほうおよびきんぞくこうぎょうじぎょうだんほうのはいしとうにかんするほうりつのせこうにともなうかんけいせいれいのせいびおよびけいかそちにかんするせいれい　しょう,,平成十七年三月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,417CO0000000072,https://elaws.e-gov.go.jp/document?lawid=417CO0000000072_20150801_000000000000000,,
