法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
勅令,昭和二十一年勅令第四百四十七号,人口動態調査令,じんこうどうたいちょうされい,,昭和二十一年九月三十日,地方自治法施行令等の一部を改正する政令,平成二十七年政令第三十号,平成二十七年一月三十日,平成二十八年四月一日,,321IO0000000447,https://elaws.e-gov.go.jp/document?lawid=321IO0000000447_20160401_427CO0000000030,,
府省令,平成十七年農林水産省令第百二十四号,木材統計調査規則,もくざいとうけいちょうさきそく,,平成十七年十二月二十八日,木材統計調査規則の一部を改正する省令,平成二十九年農林水産省令第六十七号,平成二十九年十二月二十五日,平成三十年一月一日,,417M60000200124,https://elaws.e-gov.go.jp/document?lawid=417M60000200124_20180101_429M60000200067,,
府省令,昭和二十五年運輸省令第十四号,造船造機統計調査規則,ぞうせんぞうきとうけいちょうさきそく,,昭和二十五年三月三日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う国土交通省関係省令の整備等に関する省令,令和元年国土交通省令第四十七号,令和元年十二月十六日,令和元年十二月十六日,,325M50000800014,https://elaws.e-gov.go.jp/document?lawid=325M50000800014_20191216_501M60000800047,,
府省令,昭和二十五年建設省令第四十四号,建築動態統計調査規則,けんちくどうたいとうけいちょうさきそく,,昭和二十五年十二月二十二日,建築動態統計調査規則の一部を改正する省令,令和二年国土交通省令第四十八号,令和二年五月十五日,令和二年七月一日,,325M50004000044,https://elaws.e-gov.go.jp/document?lawid=325M50004000044_20200701_502M60000800048,,
府省令,昭和二十六年総理府令第十一号,ガス事業生産動態統計調査規則,がすじぎょうせいさんどうたいとうけいちょうさきそく,,昭和二十六年三月三十一日,平成２９年４月１日（基準日）現在のデータ,,平成二十九年四月一日,,,326M50000002011,https://elaws.e-gov.go.jp/document?lawid=326M50000002011_20170401_999M50000002011,,
府省令,昭和二十六年運輸省令第十三号,港湾調査規則,こうわんちょうさきそく,,昭和二十六年三月十日,港湾調査規則等の一部を改正する省令,令和元年国土交通省令第四十五号,令和元年十二月十六日,令和二年一月一日,,326M50000800013,https://elaws.e-gov.go.jp/document?lawid=326M50000800013_20200101_501M60000800045,,
府省令,昭和二十六年通商産業省令第八十一号,工業統計調査規則,こうぎょうとうけいちょうさきそく,,昭和二十六年十二月二十八日,工業統計調査規則の一部を改正する省令,令和二年総務省・経済産業省令第一号,令和二年三月三十一日,令和二年三月三十一日,,326M50000400081,https://elaws.e-gov.go.jp/document?lawid=326M50000400081_20200331_502M60000408001,,
府省令,昭和二十七年厚生省令第十号,薬事工業生産動態統計調査規則,やくじこうぎょうせいさんどうたいとうけいちょうさきそく,,昭和二十七年四月一日,薬事工業生産動態統計調査規則の一部を改正する省令,平成三十年厚生労働省令第百五十五号,平成三十年十二月二十八日,平成三十一年一月一日,,327M50000100010,https://elaws.e-gov.go.jp/document?lawid=327M50000100010_20190101_430M60000100155,,
府省令,昭和二十七年厚生省令第十二号,死産届書、死産証書及び死胎検案書に関する省令,しざんとどけしょ、しざんしょうしょおよびしたいけんあんかきにかんするしょうれい,,昭和二十七年四月二十八日,元号の表記の整理のための厚生労働省関係省令の一部を改正する省令,令和元年厚生労働省令第一号,令和元年五月七日,令和元年五月七日,,327M50000100012,https://elaws.e-gov.go.jp/document?lawid=327M50000100012_20190507_501M60000100001,,
府省令,昭和二十七年通商産業省令第六十号,商業統計調査規則,しょうぎょうとうけいちょうさきそく,,昭和二十七年八月十三日,商業統計調査規則及び特定サービス産業実態調査規則を廃止する省令,令和元年経済産業省令第十四号,令和元年六月十二日,令和元年六月十二日,,327M50000400060,https://elaws.e-gov.go.jp/document?lawid=327M50000400060_20190612_501M60000400014,○,
府省令,昭和二十七年農林省令第六十五号,海面漁業生産統計調査規則,かいめんぎょぎょうせいさんとうけいちょうさきそく,,昭和二十七年八月八日,海面漁業生産統計調査規則の一部を改正する省令,令和二年農林水産省令第八十号,令和二年十一月二十七日,令和二年十二月一日,,327M50010000065,https://elaws.e-gov.go.jp/document?lawid=327M50010000065_20201201_502M60000200080,,
法律,平成十九年法律第五十三号,統計法,とうけいほう,,平成十九年五月二十三日,統計法及び独立行政法人統計センター法の一部を改正する法律,平成三十年法律第三十四号,平成三十年六月一日,令和元年五月一日,,419AC0000000053,https://elaws.e-gov.go.jp/document?lawid=419AC0000000053_20190501_430AC0000000034,,
法律,昭和二十一年厚生省令第四十二号,昭和二十一年厚生省令第四十二号（死産の届出に関する規程）,しざんのとどけでにかんするきてい,,昭和二十一年九月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,321M30000100042,https://elaws.e-gov.go.jp/document?lawid=321M30000100042_20161001_000000000000000,,
府省令,令和二年財務省令第五十五号,法人企業統計調査規則第八条第一項に規定する調査票の提出期限の特例に関する省令,ほうじんきぎょうとうけいちょうさきそくだいはちじょうだいいちこうにきていするちょうさひょうのていしゅつきげんのとくれいにかんするしょうれい,,令和二年六月三十日,,,,令和二年六月三十日,,502M60000040055,https://elaws.e-gov.go.jp/document?lawid=502M60000040055_20200630_000000000000000,,
政令,平成二十年政令第三百三十四号,統計法施行令,とうけいほうせこうれい,,平成二十年十月三十一日,統計法施行令の一部を改正する政令,令和二年政令第三百四十二号,令和二年十二月九日,令和三年一月一日,,420CO0000000334,https://elaws.e-gov.go.jp/document?lawid=420CO0000000334_20210101_502CO0000000342,,
政令,平成二十年政令第三百三十四号,統計法施行令,とうけいほうせこうれい,,平成二十年十月三十一日,統計法施行令の一部を改正する政令,令和二年政令第三百四十二号,令和二年十二月九日,令和四年一月一日,,420CO0000000334,https://elaws.e-gov.go.jp/document?lawid=420CO0000000334_20220101_502CO0000000342,○,
府省令,昭和二十八年厚生省令第二十六号,患者調査規則,かんじゃちょうさきそく,,昭和二十八年七月六日,平成２８年１０月１日（基準日）現在のデータ,,,,,328M50000100026,https://elaws.e-gov.go.jp/document?lawid=328M50000100026_20161001_000000000000000,,
府省令,昭和二十八年通商産業省令第十七号,商業動態統計調査規則,しょうぎょうどうたいとうけいちょうさきそく,,昭和二十八年六月一日,商業動態統計調査規則の一部を改正する省令,令和二年経済産業省令第八十九号,令和二年十二月二十五日,令和三年一月一日,,328M50000400017,https://elaws.e-gov.go.jp/document?lawid=328M50000400017_20210101_502M60000400089,,
府省令,昭和二十九年運輸省令第十五号,鉄道車両等生産動態統計調査規則,てつどうしゃりょうとうせいさんどうたいとうけいちょうさきそく,,昭和二十九年四月一日,港湾調査規則等の一部を改正する省令,令和元年国土交通省令第四十五号,令和元年十二月十六日,令和元年十二月十六日,,329M50000800015,https://elaws.e-gov.go.jp/document?lawid=329M50000800015_20191216_501M60000800045,,
府省令,昭和三十年大蔵省令第三号,民間給与実態統計調査規則,みんかんきゅうよじったいとうけいちょうさきそく,,昭和三十年二月二十二日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う財務省関係省令の整備に関する省令,令和元年財務省令第三十八号,令和元年十二月十三日,令和元年十二月十六日,,330M50000040003,https://elaws.e-gov.go.jp/document?lawid=330M50000040003_20191216_501M60000040038,,
府省令,昭和三十年建設省令第二十九号,建設工事統計調査規則,けんせつこうじとうけいちょうさきそく,,昭和三十年十一月四日,平成２８年１０月１日（基準日）現在のデータ,,,,,330M50004000029,https://elaws.e-gov.go.jp/document?lawid=330M50004000029_20161001_000000000000000,,
府省令,昭和三十一年労働省令第十五号,中小企業労働実態調査規則　抄,ちゅうしょうきぎょうろうどうじったいちょうさきそく　しょう,,昭和三十一年六月二十五日,平成２８年１０月１日（基準日）現在のデータ,,,,,331M50002000015,https://elaws.e-gov.go.jp/document?lawid=331M50002000015_20161001_000000000000000,,
府省令,昭和三十二年総理府令第二十七号,法人企業投資実績統計調査規則,ほうじんきぎょうとうしじっせきとうけいちょうさきそく,,昭和三十二年五月二十四日,平成２９年４月１日（基準日）現在のデータ,,,,,332M50000002027,https://elaws.e-gov.go.jp/document?lawid=332M50000002027_20170401_000000000000000,,
府省令,昭和三十二年運輸省令第八号,船員労働統計調査規則,せんいんろうどうとうけいちょうさきそく,,昭和三十二年四月一日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う国土交通省関係省令の整備等に関する省令,令和元年国土交通省令第四十七号,令和元年十二月十六日,令和元年十二月十六日,,332M50000800008,https://elaws.e-gov.go.jp/document?lawid=332M50000800008_20191216_501M60000800047,,
府省令,昭和三十五年運輸省令第十五号,自動車輸送統計調査規則,じどうしゃゆそうとうけいちょうさきそく,,昭和三十五年四月一日,自動車輸送統計調査規則の一部を改正する省令,令和二年国土交通省令第十五号,令和二年三月六日,令和二年四月一日,,335M50000800015,https://elaws.e-gov.go.jp/document?lawid=335M50000800015_20200401_502M60000800015,,
府省令,昭和三十八年運輸省令第十六号,内航船舶輸送統計調査規則,ないこうせんぱくゆそうとうけいちょうさきそく,,昭和三十八年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,338M50000800016,https://elaws.e-gov.go.jp/document?lawid=338M50000800016_20161001_000000000000000,,
府省令,昭和四十四年農林省令第三十九号,農林業センサス規則,のうりんぎょうせんさすきそく,,昭和四十四年六月二十日,農林業センサス規則の一部を改正する省令,平成三十年農林水産省令第七十号,平成三十年十月二十二日,平成三十年十月二十二日,,344M50010000039,https://elaws.e-gov.go.jp/document?lawid=344M50010000039_20181022_430M60000200070,,
府省令,昭和四十五年総理府令第二十九号,昭和四十五年国富調査のための地方公共団体資産調査規則　抄,しょうわよんじゅうごねんくにとみちょうさのためのちほうこうきょうだんたいしさんちょうさきそく　しょう,,昭和四十五年八月十四日,平成２９年４月１日（基準日）現在のデータ,,,,,345M50000002029,https://elaws.e-gov.go.jp/document?lawid=345M50000002029_20170401_000000000000000,,
府省令,昭和四十五年総理府令第四十三号,昭和四十五年国富調査のための家計資産調査規則　抄,しょうわよんじゅうごねんくにとみちょうさのためのかけいしさんちょうさきそく　しょう,,昭和四十五年十一月十日," ",,,昭和四十五年十一月十日,,345M50000002043,https://elaws.e-gov.go.jp/document?lawid=345M50000002043_19701110_000000000000000,,
