法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,平成十一年外務省・自治省令第一号,在外選挙人名簿に関する事務についての領事官の管轄区域を定める省令,ざいがいせんきょにんめいぼにかんするじむについてのりょうじかんのかんかつくいきをさだめるしょうれい,,平成十一年一月二十六日,在外選挙人名簿に関する事務についての領事官の管轄区域を定める省令の一部を改正する省令,令和二年総務省・外務省令第一号,令和二年三月三十一日,令和二年四月一日,,411M50000028001,https://elaws.e-gov.go.jp/document?lawid=411M50000028001_20200401_502M60000028001,,
府省令,平成十一年外務省・自治省令第二号,在外選挙人名簿の登録申請について領事官を経由して行うことが著しく困難である地域等に関する省令,ざいがいせんきょにんめいぼのとうろくしんせいについてりょうじかんをけいゆしておこなうことがいちじるしくこんなんであるちいきとうにかんするしょうれい,,平成十一年一月二十六日,平成２９年４月１日（基準日）現在のデータ,,平成二十九年四月一日,,,411M50000028002,https://elaws.e-gov.go.jp/document?lawid=411M50000028002_20170401_999M50000028002,,
府省令,平成二十九年総務省・外務省令第一号,平成二十九年九月二十八日の衆議院の解散による衆議院議員の総選挙に係る在外公館等における在外投票の時間の特例を定める省令,へいせいにじゅうくねんくがつにじゅうはちにちのしゅうぎいんのかいさんによるしゅうぎいんぎいんのそうせんきょにかかるざいがいこうかんとうにおけるざいがいとうひょうのじかんのとくれいをさだめるしょうれい,,平成二十九年十月五日,,,,平成二十九年十月五日,,429M60000028001,https://elaws.e-gov.go.jp/document?lawid=429M60000028001_20171005_000000000000000,,
政令,平成十七年政令第六十八号,犯罪被害者等施策推進会議令,はんざいひがいしゃとうしさくすいしんかいぎれい,,平成十七年三月二十四日,内閣の重要政策に関する総合調整等に関する機能の強化のための国家行政組織法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成二十八年政令第百三号,平成二十八年三月三十一日,平成二十八年四月一日,,417CO0000000068,https://elaws.e-gov.go.jp/document?lawid=417CO0000000068_20160401_428CO0000000103,,
法律,平成二十三年法律第十一号,平成二十三年東北地方太平洋沖地震等による災害からの復旧復興に資するための国会議員の歳費の月額の減額特例に関する法律,へいせいにじゅうさんねんとうほくちほうたいへいようおきじしんとうによるさいがいからのふっきゅうふっこうにしするためのこっかいぎいんのさいひのげつがくのげんがくとくれいにかんするほうりつ,,平成二十三年三月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,423AC1000000011,https://elaws.e-gov.go.jp/document?lawid=423AC1000000011_20150801_000000000000000,,
法律,平成二十四年法律第二十九号,国会議員の歳費及び期末手当の臨時特例に関する法律,こっかいぎいんのさいひおよびきまつてあてのりんじとくれいにかんするほうりつ,,平成二十四年四月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,424AC1000000029,https://elaws.e-gov.go.jp/document?lawid=424AC1000000029_20150801_000000000000000,,
法律,平成二十五年法律第八十号,国会職員の配偶者同行休業に関する法律,こっかいしょくいんのはいぐうしゃどうこうきゅうぎょうにかんするほうりつ,,平成二十五年十一月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,425AC1000000080,https://elaws.e-gov.go.jp/document?lawid=425AC1000000080_20150801_000000000000000,,
政令,平成二十五年政令第百五十六号,平成二十五年分として交付すべき政党交付金の交付時期の特例に関する政令,へいせいにじゅうごねんぶんとしてこうふすべきせいとうこうふきんのこうふじきのとくれいにかんするせいれい,,平成二十五年五月十六日,平成２７年８月１日（基準日）現在のデータ,,,,,425CO0000000156,https://elaws.e-gov.go.jp/document?lawid=425CO0000000156_20150801_000000000000000,,
政令,平成十九年政令第百二十二号,国会議員の選挙等の執行経費の基準に関する法律施行令,こっかいぎいんのせんきょなどのしっこうけいひのきじゅんにかんするほうりつしこうれい,,平成十九年三月三十一日,国会議員の選挙等の執行経費の基準に関する法律施行令の一部を改正する政令,平成二十八年政令第百九十七号,平成二十八年四月十一日,平成二十八年四月十一日,,419CO0000000122,https://elaws.e-gov.go.jp/document?lawid=419CO0000000122_20160411_428CO0000000197,,
府省令,平成六年自治省令第四十五号,政党助成法施行規則,せいとうじょせいほうせこうきそく,,平成六年十一月二十八日,政治資金規正法施行規則等の一部を改正する省令,令和三年総務省令第五号,令和三年二月一日,令和三年二月十五日,,406M50000008045,https://elaws.e-gov.go.jp/document?lawid=406M50000008045_20210215_503M60000008005,,
政令,平成六年政令第三百七十一号,政党助成法施行令,せいとうじょせいほうせこうれい,,平成六年十一月二十五日,平成２７年８月１日（基準日）現在のデータ,,,,,406CO0000000371,https://elaws.e-gov.go.jp/document?lawid=406CO0000000371_20150801_000000000000000,,
法律,平成三年法律第百八号,国会職員の育児休業等に関する法律,こっかいしょくいんのいくじきゅうぎょうとうにかんするほうりつ,,平成三年十二月二十四日,雇用保険法等の一部を改正する法律,平成二十九年法律第十四号,平成二十九年三月三十一日,平成二十九年十月一日,,403AC1000000108,https://elaws.e-gov.go.jp/document?lawid=403AC1000000108_20171001_429AC0000000014,,
法律,平成四年法律第百号,政治倫理の確立のための国会議員の資産等の公開等に関する法律,せいじりんりのかくりつのためのこっかいぎいんのしさんとうのこうかいとうにかんするほうりつ,,平成四年十二月十六日,平成２７年８月１日（基準日）現在のデータ,,,,,404AC1000000100,https://elaws.e-gov.go.jp/document?lawid=404AC1000000100_20150801_000000000000000,,
法律,平成十二年法律第百三十号,公職にある者等のあっせん行為による利得等の処罰に関する法律,こうしょくにあるものとうのあっせんこういによるりとくとうのしょばつにかんするほうりつ,,平成十二年十一月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,412AC1000000130,https://elaws.e-gov.go.jp/document?lawid=412AC1000000130_20150801_000000000000000,,
法律,平成十一年法律第百二十六号,政治倫理の確立のための仮名による株取引等の禁止に関する法律,せいじりんりのかくりつのためのかなによるかぶとりひきとうのきんしにかんするほうりつ,,平成十一年八月十三日,平成２７年８月１日（基準日）現在のデータ,,,,,411AC1000000126,https://elaws.e-gov.go.jp/document?lawid=411AC1000000126_20150801_000000000000000,,
法律,昭和六十三年法律第百五号,国会に置かれる機関の休日に関する法律,こっかいにおかれるきかんのきゅうじつにかんするほうりつ,,昭和六十三年十二月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,363AC1000000105,https://elaws.e-gov.go.jp/document?lawid=363AC1000000105_20150801_000000000000000,,
政令,昭和二十五年政令第八十九号,公職選挙法施行令,こうしょくせんきょほうせこうれい,,昭和二十五年四月二十日,公職選挙法施行令の一部を改正する政令,令和二年政令第二百八十二号,令和二年九月十六日,令和二年十二月十二日,,325CO0000000089,https://elaws.e-gov.go.jp/document?lawid=325CO0000000089_20201212_502CO0000000282,,
府省令,昭和二十五年総理府令第十三号,公職選挙法施行規則,こうしょくせんきょほうせこうきそく,,昭和二十五年四月二十日,公職選挙法施行規則の一部を改正する省令,令和二年総務省令第八十八号,令和二年九月十六日,令和二年十二月十二日,,325M50000002013,https://elaws.e-gov.go.jp/document?lawid=325M50000002013_20201212_502M60000008088,,
法律,昭和二十二年法律第二百二十五号,議院における証人の宣誓及び証言等に関する法律,ぎいんにおけるしょうにんのせんせいおよびしょうげんとうにかんするほうりつ,,昭和二十二年十二月二十三日,平成２７年８月１日（基準日）現在のデータ,,,,,322AC1000000225,https://elaws.e-gov.go.jp/document?lawid=322AC1000000225_20150801_000000000000000,,
法律,平成二年法律第四十九号,国会議員の秘書の給与等に関する法律,こっかいぎいんのひしょのきゅうよとうにかんするほうりつ,,平成二年六月二十七日,国会議員の秘書の給与等に関する法律の一部を改正する法律,令和元年法律第五十三号,令和元年十一月二十二日,令和二年四月一日,,402AC1000000049,https://elaws.e-gov.go.jp/document?lawid=402AC1000000049_20200401_501AC0000000053,,
