法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
政令,昭和二十七年政令第六十八号,漁船損害等補償法施行令,ぎょせんそんがいとうほしょうほうせこうれい,,昭和二十七年三月三十一日,商法及び国際海上物品運送法の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成三十年政令第三百三十九号,平成三十年十二月十九日,平成三十一年四月一日,,327CO0000000068,https://elaws.e-gov.go.jp/document?lawid=327CO0000000068_20190401_430CO0000000339,,○
政令,昭和二十七年政令第百九十四号,水産資源保護法施行令,すいさんしげんほごほうせこうれい,,昭和二十七年六月十四日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,327CO0000000194,https://elaws.e-gov.go.jp/document?lawid=327CO0000000194_20201201_502CO0000000217,,○
府省令,昭和二十七年総理府令第四十一号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約に基づき日本国にあるアメリカ合衆国の軍隊の水面の使用に伴う漁船の操業制限等に関する法律施行規則,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくにもとづきにほんこくにあるあめりかがっしゅうこくのぐんたいのすいめんのしようにともなうぎょせんのそうぎょうせいげんとうにかんするほうりつせこうきそく,,昭和二十七年七月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,327M50000002041,https://elaws.e-gov.go.jp/document?lawid=327M50000002041_20161001_000000000000000,,
法律,昭和二十七年法律第二十八号,漁船損害等補償法,ぎょせんそんがいとうほしょうほう,,昭和二十七年三月三十一日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和三年二月十五日,,327AC1000000028,https://elaws.e-gov.go.jp/document?lawid=327AC1000000028_20210215_501AC0000000071,,
法律,昭和二十七年法律第二十八号,漁船損害等補償法,ぎょせんそんがいとうほしょうほう,,昭和二十七年三月三十一日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和五年六月十日,会社法改正法附則第一条ただし書に規定する規定の施行の日,327AC1000000028,https://elaws.e-gov.go.jp/document?lawid=327AC1000000028_20230610_501AC0000000071,○,
府省令,昭和二十七年農林省令第六号,小型機船底びき網漁業取締規則,こがたきせんぞこびきあみぎょぎょうとりしまりきそく,,昭和二十七年三月十日,平成２８年１０月１日（基準日）現在のデータ,,,,,327M50010000006,https://elaws.e-gov.go.jp/document?lawid=327M50010000006_20161001_000000000000000,,
府省令,昭和二十七年農林省令第四十四号,水産資源保護法施行規則,すいさんしげんほごほうせこうきそく,,昭和二十七年六月十六日,不正競争防止法等の一部を改正する法律の施行に伴う農林水産省関係省令の整理に関する省令,令和元年農林水産省令第十号,令和元年六月二十七日,令和元年七月一日,,327M50010000044,https://elaws.e-gov.go.jp/document?lawid=327M50010000044_20190701_501M60000200010,,
法律,昭和二十八年法律第二百五十三号,久六島周辺における漁業についての漁業法の特例に関する法律,きゅうろくしましゅうへんにおけるぎょぎょうについてのぎょぎょうほうのとくれいにかんするほうりつ,,昭和二十八年八月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,328AC0000000253,https://elaws.e-gov.go.jp/document?lawid=328AC0000000253_20150801_000000000000000,,
政令,昭和二十八年政令第十六号,中小漁業融資保証法施行令,ちゅうしょうぎょぎょうゆうしほしょうほうせこうれい,,昭和二十八年二月六日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,328CO0000000016,https://elaws.e-gov.go.jp/document?lawid=328CO0000000016_20201201_502CO0000000217,,
府省令,昭和二十七年農林省令第十八号,漁船損害等補償法施行規則,ぎょせんそんがいとうほしょうほうせこうきそく,,昭和二十七年三月三十一日,漁船損害等補償法施行規則の一部を改正する省令,平成三十一年農林水産省令第七号,平成三十一年二月五日,平成三十一年四月一日,,327M50010000018,https://elaws.e-gov.go.jp/document?lawid=327M50010000018_20190401_431M60000200007,,
法律,昭和二十九年法律第百五十四号,輸出水産業の振興に関する法律,ゆしゅつすいさんぎょうのしんこうにかんするほうりつ,,昭和二十九年六月二日,平成２７年８月１日（基準日）現在のデータ,,,,,329AC1000000154,https://elaws.e-gov.go.jp/document?lawid=329AC1000000154_20150801_000000000000000,,
法律,昭和二十九年法律第百五十四号,輸出水産業の振興に関する法律,ゆしゅつすいさんぎょうのしんこうにかんするほうりつ,,昭和二十九年六月二日,所得税法等の一部を改正する法律,令和二年法律第八号,令和二年三月三十一日,令和四年四月一日,,329AC1000000154,https://elaws.e-gov.go.jp/document?lawid=329AC1000000154_20220401_502AC0000000008,○,○
政令,昭和二十九年政令第三百三号,輸出水産業の振興に関する法律施行令,ゆしゅつすいさんぎょうのしんこうにかんするほうりつせこうれい,,昭和二十九年十一月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,329CO0000000303,https://elaws.e-gov.go.jp/document?lawid=329CO0000000303_20150801_000000000000000,,
府省令,昭和二十九年農林省令第七十二号,輸出水産業の振興に関する法律施行規則,ゆしゅつすいさんぎょうのしんこうにかんするほうりつせこうきそく,,昭和二十九年十一月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50010000072,https://elaws.e-gov.go.jp/document?lawid=329M50010000072_20161001_000000000000000,,
府省令,昭和三十四年農林省令第四号,いるか猟獲取締規則,いるかりょうかくとりしまりきそく,,昭和三十四年二月十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,334M50010000004,https://elaws.e-gov.go.jp/document?lawid=334M50010000004_20161001_000000000000000,,
府省令,令和二年農林水産省令第四十七号,漁業法施行規則,ぎょぎょうほうせこうきそく,,令和二年七月八日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,502M60000200047,https://elaws.e-gov.go.jp/document?lawid=502M60000200047_20201221_502M60000200083,,
法律,昭和三十六年法律第百六十二号,北方地域旧漁業権者等に対する特別措置に関する法律,ほっぽうちいききゅうぎょぎょうけんものとうにたいするとくべつそちにかんするほうりつ,,昭和三十六年十月三十日,北方地域旧漁業権者等に対する特別措置に関する法律の一部を改正する法律,平成三十年法律第七十七号,平成三十年七月二十五日,平成三十一年四月一日,,336AC0000000162,https://elaws.e-gov.go.jp/document?lawid=336AC0000000162_20190401_430AC0000000077,,
府省令,昭和三十六年総理府・農林省令第一号,北方地域旧漁業権者等に対する特別措置に関する法律施行規則,ほっぽうちいききゅうぎょぎょうけんしゃとうにたいするとくべつそちにかんするほうりつせこうきそく,,昭和三十六年十二月九日,北方地域旧漁業権者等に対する特別措置に関する法律施行規則の一部を改正する命令,平成三十一年内閣府・農林水産省令第一号,平成三十一年一月二十五日,平成三十一年四月一日,,336M50010002001,https://elaws.e-gov.go.jp/document?lawid=336M50010002001_20190401_431M60000202001,,
政令,昭和三十八年政令第六号,漁業法第五十二条第一項の指定漁業を定める政令,ぎょぎょうほうだいごじゅうにじょうだいいっこうのしていぎょぎょうをさだめるせいれい,,昭和三十八年一月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,338CO0000000006,https://elaws.e-gov.go.jp/document?lawid=338CO0000000006_20150801_000000000000000,,
政令,昭和三十九年政令第二百九十三号,漁業災害補償法施行令,ぎょぎょうさいがいほしょうほうせこうれい,,昭和三十九年九月二日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,339CO0000000293,https://elaws.e-gov.go.jp/document?lawid=339CO0000000293_20201201_502CO0000000217,,○
府省令,昭和三十九年農林省令第四十四号,漁獲金額等の認定基準等に関する省令,ぎょかくきんがくとうのにんていきじゅんとうにかんするしょうれい,,昭和三十九年十月十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,339M50010000044,https://elaws.e-gov.go.jp/document?lawid=339M50010000044_20161001_000000000000000,,
法律,昭和四十二年法律第六十号,外国人漁業の規制に関する法律,がいこくじんぎょぎょうのきせいにかんするほうりつ,,昭和四十二年七月十四日,漁業法等の一部を改正する等の法律,平成三十年法律第九十五号,平成三十年十二月十四日,令和二年十二月一日,,342AC0000000060,https://elaws.e-gov.go.jp/document?lawid=342AC0000000060_20201201_430AC0000000095,,○
法律,昭和四十二年法律第七十八号,漁業協同組合合併促進法,ぎょぎょうきょうどうくみあいがっぺいそくしんほう,,昭和四十二年七月二十四日,漁業法等の一部を改正する等の法律,平成三十年法律第九十五号,平成三十年十二月十四日,令和二年十二月一日,,342AC0000000078,https://elaws.e-gov.go.jp/document?lawid=342AC0000000078_20201201_430AC0000000095,,
政令,昭和四十二年政令第二百二号,漁業協同組合合併促進法施行令,ぎょぎょうきょうどうくみあいがっぺいそくしんほうせこうれい,,昭和四十二年七月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,342CO0000000202,https://elaws.e-gov.go.jp/document?lawid=342CO0000000202_20150801_000000000000000,,
政令,昭和四十二年政令第三百二十五号,外国人漁業の規制に関する法律施行令,がいこくじんぎょぎょうのきせいにかんするほうりつせこうれい,,昭和四十二年十月九日,外国人漁業の規制に関する法律施行令の一部を改正する政令,平成二十八年政令第二百六十号,平成二十八年七月二十一日,平成二十八年八月二十日,,342CO0000000325,https://elaws.e-gov.go.jp/document?lawid=342CO0000000325_20160820_428CO0000000260,,
府省令,昭和四十二年農林省令第五十号,外国人漁業の規制に関する法律施行規則,がいこくじんぎょぎょうのきせいにかんするほうりつせこうきそく,,昭和四十二年十月九日,漁業法等の一部を改正する等の法律の施行に伴う農林水産省関係省令の整備に関する省令,令和二年農林水産省令第四十九号,令和二年七月八日,令和二年十二月一日,,342M50010000050,https://elaws.e-gov.go.jp/document?lawid=342M50010000050_20201201_502M60000200049,,
府省令,昭和四十三年農林省・通商産業省令第三号,特定輸入承認の表示に関する省令,とくていゆにゅうしょうにんのひょうじにかんするしょうれい,,昭和四十三年三月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,343M50010400003,https://elaws.e-gov.go.jp/document?lawid=343M50010400003_20161001_000000000000000,,
法律,昭和四十四年法律第五十二号,漁業近代化資金融通法,ぎょぎょうきんだいかしきんゆうずうほう,,昭和四十四年六月二十六日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,344AC0000000052,https://elaws.e-gov.go.jp/document?lawid=344AC0000000052_20170401_428AC0000000047,,
政令,昭和四十四年政令第二百九号,漁業近代化資金融通法施行令,ぎょぎょうきんだいかしきんゆうずうほうせこうれい,,昭和四十四年七月三十一日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,344CO0000000209,https://elaws.e-gov.go.jp/document?lawid=344CO0000000209_20201201_502CO0000000217,,
法律,昭和四十六年法律第六十号,海洋水産資源開発促進法,かいようすいさんしげんかいはつそくしんほう,,昭和四十六年五月十七日,漁業法等の一部を改正する等の法律,平成三十年法律第九十五号,平成三十年十二月十四日,令和二年十二月一日,,346AC0000000060,https://elaws.e-gov.go.jp/document?lawid=346AC0000000060_20201201_430AC0000000095,,
政令,昭和四十六年政令第二百五号,海洋水産資源開発促進法施行令,かいようすいさんしげんかいはつすいしんほうせこうれい,,昭和四十六年六月二十四日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,346CO0000000205,https://elaws.e-gov.go.jp/document?lawid=346CO0000000205_20201201_502CO0000000217,,○
府省令,昭和四十六年農林省令第四十八号,海洋水産資源開発促進法施行規則,かいようすいさんしげんかいはつそくしんほうせこうきそく,,昭和四十六年六月二十四日,漁業法等の一部を改正する等の法律の施行に伴う農林水産省関係省令の整備に関する省令,令和二年農林水産省令第四十九号,令和二年七月八日,令和二年十二月一日,,346M50010000048,https://elaws.e-gov.go.jp/document?lawid=346M50010000048_20201201_502M60000200049,,
政令,昭和四十八年政令第二百五十八号,漁船乗組員給与保険に係る再保険金額の保険金額に対する割合に関する政令,ぎょせんのりくみいんきゅうよほけんにかかるさいほけんきんがくのほけんきんがくにたいするわりあいにかんするせいれい,,昭和四十八年九月七日,,平成二十八年政令第三百七十二号,平成二十八年十二月七日,平成二十九年四月一日,,348CO0000000258,https://elaws.e-gov.go.jp/document?lawid=348CO0000000258_20170401_428CO0000000372,○,
法律,昭和四十九年法律第四十九号,沿岸漁場整備開発法,えんがんぎょじょうせいびかいはつほう,,昭和四十九年五月十七日,漁業法等の一部を改正する等の法律,平成三十年法律第九十五号,平成三十年十二月十四日,令和二年十二月一日,,349AC0000000049,https://elaws.e-gov.go.jp/document?lawid=349AC0000000049_20201201_430AC0000000095,,○
府省令,昭和四十九年農林省令第二十五号,沿岸漁場整備開発法施行規則,えんがんぎょじょうせいびかいはつほうせこうきそく,,昭和四十九年五月二十日,平成２８年１０月１日（基準日）現在のデータ,,,,,349M50010000025,https://elaws.e-gov.go.jp/document?lawid=349M50010000025_20161001_000000000000000,,
府省令,昭和四十九年大蔵省・農林省令第一号,中小漁業融資保証法施行規則,ちゅうしょうぎょぎょうゆうしほしょうほうせこうきそく,,昭和四十九年八月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,349M50010040001,https://elaws.e-gov.go.jp/document?lawid=349M50010040001_20161001_000000000000000,,
府省令,昭和五十年農林省令第四十八号,漁業操業に関する日本国政府とソヴィエト社会主義共和国連邦政府との間の協定第一条１の日本国沿岸の地先沖合の公海水域における漁業の操業の調整に関する省令,ぎょぎょうそうぎょうにかんするにほんこくせいふとソヴィエトしゃかいしゅぎきょうわこくれんぽうせいふとのあいだのきょうていだいいちじょう１のにほんこくえんがんのちさきおきあいのこうかいすいいきにおけるぎょぎょうのそうぎょうのちょうせいにかんするしょうれい,,昭和五十年十月二十三日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,350M50010000048,https://elaws.e-gov.go.jp/document?lawid=350M50010000048_20201221_502M60000200083,,
法律,昭和五十一年法律第四十三号,漁業経営の改善及び再建整備に関する特別措置法,ぎょぎょうけいえいのかいぜんおよびさいけんせいびにかんするとくべつそちほう,,昭和五十一年六月一日,漁業法等の一部を改正する等の法律,平成三十年法律第九十五号,平成三十年十二月十四日,令和二年十二月一日,,351AC0000000043,https://elaws.e-gov.go.jp/document?lawid=351AC0000000043_20201201_430AC0000000095,,
政令,昭和五十一年政令第五十一号,沿岸漁場整備開発法施行令,えんがんぎょじょうせいびかいはつほうせこうれい,,昭和五十一年三月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,351CO0000000051,https://elaws.e-gov.go.jp/document?lawid=351CO0000000051_20150801_000000000000000,,
政令,昭和五十一年政令第百三十二号,漁業経営の改善及び再建整備に関する特別措置法施行令,ぎょぎょうけいえいのかいぜんおよびさいけんせいびにかんするとくべつそちほうせこうれい,,昭和五十一年六月一日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,351CO0000000132,https://elaws.e-gov.go.jp/document?lawid=351CO0000000132_20201201_502CO0000000217,,
政令,昭和五十一年政令第百六十六号,漁業経営の改善及び再建整備に関する特別措置法第十三条第一項の職業転換給付金に関する政令,ぎょぎょうけいえいのかいぜんおよびさいけんせいびにかんするとくべつそちほうだいじゅうさんじょうだいいっこうのしょくぎょうてんかんきゅうふきんにかんするせいれい,,昭和五十一年六月二十八日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,351CO0000000166,https://elaws.e-gov.go.jp/document?lawid=351CO0000000166_20201201_502CO0000000217,,
府省令,昭和五十一年運輸省令第二十五号,漁業経営の改善及び再建整備に関する特別措置法第十三条第一項の職業転換給付金の支給基準に関する省令,ぎょぎょうけいえいのかいぜんおよびさいけんせいびにかんするとくべつそちほうだいじゅうさんじょうだいいっこうのしょくぎょうてんかんきゅうふきんのしきゅうきじゅんにかんするしょうれい,,昭和五十一年六月二十八日,船員法施行規則等の一部を改正する省令,令和二年国土交通省令第九十六号,令和二年十一月三十日,令和二年十二月一日,,351M50000800025,https://elaws.e-gov.go.jp/document?lawid=351M50000800025_20201201_502M60000800096,,
府省令,昭和五十一年農林省令第二十四号,漁業経営の改善及び再建整備に関する特別措置法施行規則,ぎょぎょうけいえいのかいぜんおよびさいけんせいびにかんするとくべつそちほうせこうきそく,,昭和五十一年六月一日,漁業法等の一部を改正する等の法律の施行に伴う農林水産省関係省令の整備に関する省令,令和二年農林水産省令第四十九号,令和二年七月八日,令和二年十二月一日,,351M50010000024,https://elaws.e-gov.go.jp/document?lawid=351M50010000024_20201201_502M60000200049,,
法律,昭和五十四年法律第二十五号,沿岸漁業改善資金助成法,えんがんぎょぎょうかいぜんしきんじょせいほう,,昭和五十四年四月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,354AC0000000025,https://elaws.e-gov.go.jp/document?lawid=354AC0000000025_20150801_000000000000000,,
政令,昭和五十四年政令第百二十四号,沿岸漁業改善資金助成法施行令,えんがんぎょぎょうかいぜんしきんじょせいほうせこうれい,,昭和五十四年四月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,354CO0000000124,https://elaws.e-gov.go.jp/document?lawid=354CO0000000124_20150801_000000000000000,,
府省令,昭和五十四年農林水産省令第二十二号,沿岸漁業改善資金助成法施行規則,えんがんぎょぎょうかいぜんしきんじょせいほうせこうきそく,,昭和五十四年四月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,354M50000200022,https://elaws.e-gov.go.jp/document?lawid=354M50000200022_20161001_000000000000000,,
法律,昭和六十三年法律第九十九号,遊漁船業の適正化に関する法律,ゆうぎょせんぎょうのてきせいかにかんするほうりつ,,昭和六十三年十二月二十三日,平成２７年８月１日（基準日）現在のデータ,,,,,363AC1000000099,https://elaws.e-gov.go.jp/document?lawid=363AC1000000099_20150801_000000000000000,,
府省令,平成元年農林水産省令第三十七号,遊漁船業の適正化に関する法律施行規則,ゆうぎょせんぎょうのてきせいかにかんするほうりつせこうきそく,,平成元年九月十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,401M50000200037,https://elaws.e-gov.go.jp/document?lawid=401M50000200037_20161001_000000000000000,,
政令,平成五年政令第三百二十八号,水産業協同組合法施行令,すいさんぎょうきょうどうくみあいほうせこうれい,,平成五年十月六日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,405CO0000000328,https://elaws.e-gov.go.jp/document?lawid=405CO0000000328_20201201_502CO0000000217,,
府省令,平成六年農林水産省令第二十六号,臘虎膃肭獣猟獲取締法施行規則,らっこおっとせいりょうかくとりしまりほうせこうきそく,,平成六年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,406M50000200026,https://elaws.e-gov.go.jp/document?lawid=406M50000200026_20161001_000000000000000,,
