法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,平成四年法律第八十八号,地域伝統芸能等を活用した行事の実施による観光及び特定地域商工業の振興に関する法律,ちいきでんとうげいのうとうをかつようしたぎょうじのじっしによるかんこうおよびとくていちいきしょうこうぎょうのしんこうにかんするほうりつ,,平成四年六月二十六日,株式会社商工組合中央金庫法及び中小企業信用保険法の一部を改正する法律,平成二十七年法律第二十九号,平成二十七年五月二十七日,平成二十七年十月一日,,404AC0000000088,https://elaws.e-gov.go.jp/document?lawid=404AC0000000088_20151001_427AC0000000029,,
政令,平成四年政令第三百七号,地域伝統芸能等を活用した行事の実施による観光及び特定地域商工業の振興に関する法律第六条第三項の率を定める政令,ちいきでんとうげいのうとうをかつようしたぎょうじのじっしによるかんこうおよびとくていちいきしょうこうぎょうのしんこうにかんするほうりつだいろくじょうだいさんこうのりつをさだめるせいれい,,平成四年九月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,404CO0000000307,https://elaws.e-gov.go.jp/document?lawid=404CO0000000307_20150801_000000000000000,,
府省令,平成四年通商産業省令第五十七号,地域伝統芸能等を活用した行事の実施による観光及び特定地域商工業の振興に関する法律第六条第一項に規定する事業を定める省令,ちいきでんとうげいのうとうをかつようしたぎょうじのじっしによるかんこうおよびとくていちいきしょうこうぎょうのしんこうにかんするほうりつだいろくじょうだいいっこうにきていするじぎょうをさだめるしょうれい,,平成四年九月二十四日,平成２８年１０月１日（基準日）現在のデータ,,,,,404M50000400057,https://elaws.e-gov.go.jp/document?lawid=404M50000400057_20161001_000000000000000,,
府省令,平成四年文部省・農林水産省・通商産業省・運輸省・自治省令第一号,地域伝統芸能等を活用した行事等に係る支援事業実施機関に関する省令,ちいきでんとうげいのうとうをかつようしたぎょうじとうにかかるしえんじぎょうじっしきかんにかんするしょうれい,,平成四年九月二十四日,平成２８年１０月１日（基準日）現在のデータ,,,,,404M50000e88001,https://elaws.e-gov.go.jp/document?lawid=404M50000e88001_20161001_000000000000000,,
府省令,平成五年運輸省令第三号,国際観光ホテル整備法施行規則,こくさいかんこうほてるせいびほうせこうきそく,,平成五年三月十五日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律等の施行に伴う国土交通省関係省令の整備等に関する省令,令和元年国土交通省令第三十四号,令和元年九月十三日,令和元年九月十四日,,405M50000800003,https://elaws.e-gov.go.jp/document?lawid=405M50000800003_20190914_501M60000800034,,
府省令,平成八年法務省・運輸省令第一号,旅行業者営業保証金規則,りょこうぎょうしゃえいぎょうほしょうきんきそく,,平成八年三月二十八日,宅地建物取引業者営業保証金規則等の一部を改正する省令,令和二年法務省・国土交通省令第三号,令和二年十二月二十三日,令和三年一月一日,,408M50000810001,https://elaws.e-gov.go.jp/document?lawid=408M50000810001_20210101_502M60000810003,,
府省令,平成八年法務省・運輸省令第二号,旅行業協会弁済業務保証金規則,りょこうぎょうきょうかいべんさいぎょうむほしょうきんきそく,,平成八年三月二十八日,宅地建物取引業者営業保証金規則等の一部を改正する省令,令和二年法務省・国土交通省令第三号,令和二年十二月二十三日,令和三年一月一日,,408M50000810002,https://elaws.e-gov.go.jp/document?lawid=408M50000810002_20210101_502M60000810003,,
法律,平成十八年法律第百十七号,観光立国推進基本法,かんこうりっこくすいしんきほんほう,,平成十八年十二月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,418AC1000000117,https://elaws.e-gov.go.jp/document?lawid=418AC1000000117_20150801_000000000000000,,
政令,平成十八年政令第八十四号,外国人観光旅客の旅行の容易化等の促進による国際観光の振興に関する法律施行令,がいこくじんかんこうりょきゃくのりょこうのよういかとうのそくしんによるこくさいかんこうのしんこうにかんするほうりつせこうれい,,平成十八年三月二十九日,通訳案内士法及び旅行業法の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成二十九年政令第二百二十八号,平成二十九年八月十八日,平成三十年一月四日,,418CO0000000084,https://elaws.e-gov.go.jp/document?lawid=418CO0000000084_20180104_429CO0000000228,○,
法律,平成二十年法律第三十九号,観光圏の整備による観光旅客の来訪及び滞在の促進に関する法律,かんこうけんのせいびによるかんこうりょきゃくのらいほうおよびたいざいのそくしんにかんするほうりつ,,平成二十年五月二十三日,旅館業法の一部を改正する法律,平成二十九年法律第八十四号,平成二十九年十二月十五日,平成三十年六月十五日,,420AC0000000039,https://elaws.e-gov.go.jp/document?lawid=420AC0000000039_20180615_429AC0000000084,,
府省令,平成二十年農林水産省・国土交通省令第三号,観光圏の整備による観光旅客の来訪及び滞在の促進に関する法律第五条第二項第二号の観光圏整備事業の推進を図るのにふさわしい者を定める省令,かんこうけんのせいびによるかんこうりょきゃくのらいほうおよびたいざいのそくしんにかんするほうりつだいごじょうだいにこうだいにごうのかんこうけんせいびじぎょうのすいしんをはかるのにふさわしいものをさだめるしょうれい,,平成二十年七月二十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,420M60000a00003,https://elaws.e-gov.go.jp/document?lawid=420M60000a00003_20161001_000000000000000,,
法律,平成二十八年法律第百十五号,特定複合観光施設区域の整備の推進に関する法律,とくていふくごうかんこうしせつくいきのせいびのすいしんにかんするほうりつ,,平成二十八年十二月二十六日,特定複合観光施設区域整備法,平成三十年法律第八十号,平成三十年七月二十七日,令和二年一月七日,,428AC1000000115,https://elaws.e-gov.go.jp/document?lawid=428AC1000000115_20200107_430AC0000000080,,
府省令,平成六年運輸省令第三十八号,国際会議等の誘致の促進及び開催の円滑化等による国際観光の振興に関する法律施行規則,こくさいかいぎとうのゆうちのそくしんおよびかいさいのえんかつかとうによるこくさいかんこうのしんこうにかんするほうりつせこうきそく,,平成六年九月十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,406M50000800038,https://elaws.e-gov.go.jp/document?lawid=406M50000800038_20161001_000000000000000,,
法律,平成六年法律第七十九号,国際会議等の誘致の促進及び開催の円滑化等による国際観光の振興に関する法律,こくさいかいぎとうのゆうちのそくしんおよびかいさいのえんかつかとうによるこくさいかんこうのしんこうにかんするほうりつ,,平成六年六月二十九日,外国人観光旅客の旅行の容易化等の促進による国際観光の振興に関する法律の一部を改正する法律,平成三十年法律第十五号,平成三十年四月十八日,平成三十年四月十八日,,406AC0000000079,https://elaws.e-gov.go.jp/document?lawid=406AC0000000079_20180418_430AC0000000015,,
法律,平成九年法律第九十一号,外国人観光旅客の来訪の促進等による国際観光の振興に関する法律,がいこくじんかんこうりょきゃくのらいほうのそくしんとうによるこくさいかんこうのしんこうにかんするほうりつ,,平成九年六月十八日,外国人観光旅客の旅行の容易化等の促進による国際観光の振興に関する法律の一部を改正する法律,平成三十年法律第十五号,平成三十年四月十八日,平成三十年十月十七日,,409AC0000000091,https://elaws.e-gov.go.jp/document?lawid=409AC0000000091_20181017_430AC0000000015,,
府省令,平成九年運輸省令第三十九号,外国人観光旅客の来訪の促進等による国際観光の振興に関する法律施行規則,がいこくじんかんこうきゃくのらいほうのそくしんとうによるこくさいかんこうのしんこうにかんするほうりつせこうきそく,,平成九年六月十八日,外国人観光旅客の旅行の容易化等の促進による国際観光の振興に関する法律施行規則及び独立行政法人国際観光振興機構に関する省令の一部を改正する省令,平成三十年国土交通省令第四十三号,平成三十年五月八日,平成三十年五月八日,,409M50000800039,https://elaws.e-gov.go.jp/document?lawid=409M50000800039_20180508_430M60000800043,,
府省令,平成二十九年国土交通省令第六十五号,国土交通省関係住宅宿泊事業法施行規則,こくどこうつうしょうかんけいじゅうたくしゅくはくじぎょうほうせこうきそく,,平成二十九年十月二十七日,押印を求める手続の見直し等のための国土交通省関係省令の一部を改正する省令,令和二年国土交通省令第九十八号,令和二年十二月二十三日,令和三年一月一日,,429M60000800065,https://elaws.e-gov.go.jp/document?lawid=429M60000800065_20210101_502M60000800098,,
府省令,平成二十九年厚生労働省令第百十七号,厚生労働省関係住宅宿泊事業法施行規則,こうせいろうどうしょうかんけいじゅうたくしゅくはくじぎょうほうせこうきそく,,平成二十九年十月二十七日,,,,平成三十年六月十五日,,429M60000100117,https://elaws.e-gov.go.jp/document?lawid=429M60000100117_20180615_000000000000000,,
府省令,令和元年国土交通省令第三十号,航空法及び運輸安全委員会設置法の一部を改正する法律の一部の施行に伴う経過措置を定める省令,こうくうほうおよびうんゆあんぜんいいんかいせっちほうのいちぶをかいせいするほうりつのいちぶのせこうにともなうけいかそちをさだめるしょうれい,,令和元年八月二十三日,,,,令和元年九月十八日,,501M60000800030,https://elaws.e-gov.go.jp/document?lawid=501M60000800030_20190918_000000000000000,,
府省令,令和元年国土交通省令第三十号,航空法及び運輸安全委員会設置法の一部を改正する法律の一部の施行に伴う経過措置を定める省令,こうくうほうおよびうんゆあんぜんいいんかいせっちほうのいちぶをかいせいするほうりつのいちぶのせこうにともなうけいかそちをさだめるしょうれい,,令和元年八月二十三日,,,,令和四年六月十八日,,501M60000800030,https://elaws.e-gov.go.jp/document?lawid=501M60000800030_20220618_000000000000000,○,
府省令,平成二十年国土交通省令第六十五号,観光圏の整備による観光旅客の来訪及び滞在の促進に関する法律施行規則,かんこうけんのせいびによるかんこうりょきゃくのらいほうおよびたいざいのそくしんにかんするほうりつせこうきそく,,平成二十年七月二十三日,旅館業法の一部を改正する法律の施行に伴う国土交通省関係省令の整理に関する省令,平成三十年国土交通省令第四十七号,平成三十年六月十四日,平成三十年六月十五日,,420M60000800065,https://elaws.e-gov.go.jp/document?lawid=420M60000800065_20180615_430M60000800047,,
政令,平成二十九年政令第二百二十七号,通訳案内士法第三十八条第一項の期間を定める政令,つうやくあんないしほうだいさんじゅうはちじょうだいいちこうのきかんをさだめるせいれい,,平成二十九年八月十八日,,,,平成三十年一月四日,,429CO0000000227,https://elaws.e-gov.go.jp/document?lawid=429CO0000000227_20180104_000000000000000,,
府省令,平成二十九年厚生労働省・国土交通省令第二号,住宅宿泊事業法施行規則,じゅうたくしゅくはくじぎょうほうせこうきそく,,平成二十九年十月二十七日,住宅宿泊事業法施行規則の一部を改正する省令,令和二年厚生労働省・国土交通省令第三号,令和二年十二月二十三日,令和三年一月一日,,429M60000900002,https://elaws.e-gov.go.jp/document?lawid=429M60000900002_20210101_502M60000900003,,
法律,平成二十九年法律第六十五号,住宅宿泊事業法,じゅうたくしゅくはくじぎょうほう,,平成二十九年六月十六日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年九月十四日,,429AC0000000065,https://elaws.e-gov.go.jp/document?lawid=429AC0000000065_20190914_501AC0000000037,,
政令,平成二十九年政令第二百七十三号,住宅宿泊事業法施行令,じゅうたくしゅくはくじぎょうほうせこうれい,,平成二十九年十月二十七日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,429CO0000000273,https://elaws.e-gov.go.jp/document?lawid=429CO0000000273_20191216_501CO0000000183,,
法律,昭和二十四年法律第二百十号,通訳案内士法,つうやくあんないしほう,,昭和二十四年六月十五日,通訳案内士法及び旅行業法の一部を改正する法律,平成二十九年法律第五十号,平成二十九年六月二日,平成三十年一月四日,,324AC0000000210,https://elaws.e-gov.go.jp/document?lawid=324AC0000000210_20180104_429AC0000000050,,
法律,昭和二十七年法律第二百三十九号,旅行業法,りょこうぎょうほう,,昭和二十七年七月十八日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年九月十四日,,327AC1000000239,https://elaws.e-gov.go.jp/document?lawid=327AC1000000239_20190914_501AC0000000037,,
政令,昭和四十六年政令第三百三十八号,旅行業法施行令,りょこうぎょうほうせこうれい,,昭和四十六年十一月五日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,346CO0000000338,https://elaws.e-gov.go.jp/document?lawid=346CO0000000338_20191216_501CO0000000183,,○
府省令,昭和四十六年運輸省令第六十一号,旅行業法施行規則,りょこうぎょうほうせこうきそく,,昭和四十六年十一月十日,押印を求める手続の見直し等のための国土交通省関係省令の一部を改正する省令,令和二年国土交通省令第九十八号,令和二年十二月二十三日,令和三年一月一日,,346M50000800061,https://elaws.e-gov.go.jp/document?lawid=346M50000800061_20210101_502M60000800098,,
法律,平成三十年法律第八十号,特定複合観光施設区域整備法,とくていふくごうかんこうしせつくいきせいびほう,,平成三十年七月二十七日," ",,,令和二年一月七日,,430AC0000000080,https://elaws.e-gov.go.jp/document?lawid=430AC0000000080_20200107_000000000000000,,
法律,平成三十年法律第八十号,特定複合観光施設区域整備法,とくていふくごうかんこうしせつくいきせいびほう,,平成三十年七月二十七日," ",,,令和三年七月二十六日,公布の日から起算して三年を超えない範囲内において政令で定める日,430AC0000000080,https://elaws.e-gov.go.jp/document?lawid=430AC0000000080_20210726_000000000000000,○,
法律,平成三十年法律第八十号,特定複合観光施設区域整備法,とくていふくごうかんこうしせつくいきせいびほう,,平成三十年七月二十七日,外国弁護士による法律事務の取扱いに関する特別措置法の一部を改正する法律,令和二年法律第三十三号,令和二年五月二十九日,令和四年十一月二十八日,公布の日から起算して二年六月を超えない範囲内において政令で定める日,430AC0000000080,https://elaws.e-gov.go.jp/document?lawid=430AC0000000080_20221128_502AC0000000033,○,
法律,令和二年法律第十八号,文化観光拠点施設を中核とした地域における文化観光の推進に関する法律,ぶんかかんこうきょてんしせつをちゅうかくとしたちいきにおけるぶんかかんこうのすいしんにかんするほうりつ,,令和二年四月十七日,,,,令和二年五月一日,,502AC0000000018,https://elaws.e-gov.go.jp/document?lawid=502AC0000000018_20200501_000000000000000,,
府省令,令和二年文部科学省・国土交通省令第一号,文化観光拠点施設を中核とした地域における文化観光の推進に関する法律施行規則,ぶんかかんこうきょてんしせつをちゅうかくとしたちいきにおけるぶんかかんこうのすいしんにかんするほうりつせこうきそく,,令和二年四月三十日,文化観光拠点施設を中核とした地域における文化観光の推進に関する法律施行規則の一部を改正する省令,令和二年文部科学省・国土交通省令第二号,令和二年十二月二十八日,令和三年一月一日,,502M60000880001,https://elaws.e-gov.go.jp/document?lawid=502M60000880001_20210101_502M60000880002,,
