法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,昭和二十四年法律第百九十三号,水防法,すいぼうほう,,昭和二十四年六月四日,水防法等の一部を改正する法律,平成二十九年法律第三十一号,平成二十九年五月十九日,平成二十九年六月十九日,,324AC0000000193,https://elaws.e-gov.go.jp/document?lawid=324AC0000000193_20170619_429AC0000000031,,
政令,令和二年政令第二百二十三号,令和二年七月豪雨による災害についての特定非常災害及びこれに対し適用すべき措置の指定に関する政令,れいわにねんしちがつごううによるさいがいについてのとくていひじょうさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,,令和二年七月十四日,,,,令和二年七月十四日,,502CO0000000223,https://elaws.e-gov.go.jp/document?lawid=502CO0000000223_20200714_000000000000000,,
政令,令和二年政令第二百五十号,令和二年五月十五日から七月三十一日までの間の豪雨による災害についての激甚災害及びこれに対し適用すべき措置の指定に関する政令,れいわにねんごがつじゅうごにちからしちがつさんじゅういちにちまでのあいだのごううによるさいがいについてのげきじんさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,,令和二年八月二十八日,令和二年五月十五日から七月三十一日までの間の豪雨による災害についての激甚災害及びこれに対し適用すべき措置の指定に関する政令の一部を改正する政令,令和三年政令第三十八号,令和三年二月二十五日,令和三年二月二十五日,,502CO0000000250,https://elaws.e-gov.go.jp/document?lawid=502CO0000000250_20210225_503CO0000000038,,
政令,令和二年政令第二百七十七号,防災重点農業用ため池に係る防災工事等の推進に関する特別措置法施行令,ぼうさいじゅうてんのうぎょうようためいけにかかるぼうさいこうじとうのすいしんにかんするとくべつそちほうせこうれい,,令和二年九月十六日,,,,令和二年十月一日,,502CO0000000277,https://elaws.e-gov.go.jp/document?lawid=502CO0000000277_20201001_000000000000000,,
法律,昭和二十六年法律第九十七号,公共土木施設災害復旧事業費国庫負担法,こうきょうどぼくしせつさいがいふっきゅうじぎょうひこっこふたんほう,,昭和二十六年三月三十一日,特別法人事業税及び特別法人事業譲与税に関する法律,平成三十一年法律第四号,平成三十一年三月二十九日,令和二年四月一日,,326AC0000000097,https://elaws.e-gov.go.jp/document?lawid=326AC0000000097_20200401_431AC0000000004,,
府省令,平成十六年国土交通省令第六十四号,特定都市河川浸水被害対策法施行規則,とくていとしかせんしんすいひがいたいさくほうせこうきそく,,平成十六年五月十四日,押印を求める手続の見直し等のための国土交通省関係省令の一部を改正する省令,令和二年国土交通省令第九十八号,令和二年十二月二十三日,令和三年一月一日,,416M60000800064,https://elaws.e-gov.go.jp/document?lawid=416M60000800064_20210101_502M60000800098,,
政令,昭和二十六年政令第百七号,公共土木施設災害復旧事業費国庫負担法施行令,こうきょうどぼくしせつさいがいふっきゅうじぎょうひこっこふたんほうせこうれい,,昭和二十六年四月十六日,平成２７年８月１日（基準日）現在のデータ,,,,,326CO0000000107,https://elaws.e-gov.go.jp/document?lawid=326CO0000000107_20150801_000000000000000,,
府省令,昭和二十六年農林省令第五十三号,海岸、林地荒廃防止施設、地すべり防止施設及び漁港に関し公共土木施設災害復旧事業費国庫負担法を施行する省令,かいがん、りんちこうはいぼうししせつ、じすべりぼうししせつおよびぎょこうにかんせこうきょうどぼくしせつさいがいふっきゅうじぎょうひこっこふたんほうをせこうするしょうれい,,昭和二十六年七月二十七日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,326M50010000053,https://elaws.e-gov.go.jp/document?lawid=326M50010000053_20201221_502M60000200083,,
政令,昭和二十八年政令第三百十二号,他の都府県又は他の都府県内の公共団体に砂防工事の費用を負担させる場合の手続に関する政令,たのとふけんまたはたのとふけんないのこうきょうだんたいにさぼうこうじのひようをふたんさせるばあいのてつづきにかんするせいれい,,昭和二十八年九月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,328CO0000000312,https://elaws.e-gov.go.jp/document?lawid=328CO0000000312_20150801_000000000000000,,
政令,昭和三十一年政令第三百三十二号,海岸法施行令,かいがんほうせこうれい,,昭和三十一年十一月七日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,331CO0000000332,https://elaws.e-gov.go.jp/document?lawid=331CO0000000332_20201201_502CO0000000217,,
府省令,昭和三十一年農林省・運輸省・建設省令第一号,海岸法施行規則,かいがんほうせこうきそく,,昭和三十一年十一月十日,海岸法施行規則及び地すべり等防止法施行規則の一部を改正する省令,令和二年農林水産省・国土交通省令第二号,令和二年十二月二十三日,令和三年一月一日,,331M50014800001,https://elaws.e-gov.go.jp/document?lawid=331M50014800001_20210101_502M60000a00002,,
法律,平成二十三年法律第百二十二号,東日本大震災復興特別区域法,ひがしにほんだいしんさいふっこうとくべつくいきほう,,平成二十三年十二月十四日,復興庁設置法等の一部を改正する法律,令和二年法律第四十六号,令和二年六月十二日,令和三年四月一日,,423AC0000000122,https://elaws.e-gov.go.jp/document?lawid=423AC0000000122_20210401_502AC0000000046,,
法律,昭和三十三年法律第七十二号,台風常襲地帯における災害の防除に関する特別措置法,たいふうじょうしゅうちたいにおけるさいがいのぼうじょにかんするとくべつそちほう,,昭和三十三年四月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,333AC1000000072,https://elaws.e-gov.go.jp/document?lawid=333AC1000000072_20150801_000000000000000,,
政令,平成二十三年政令第百三十六号,東日本大震災に対処するための農林水産省関係政令の特例に関する政令,ひがしにほんだいしんさいにたいしょするためののうりんすいさんしょうかんけいせいれいのとくれいにかんするせいれい,,平成二十三年五月二日,東日本大震災に対処するための特別の財政援助及び助成に関する法律の農林水産省関係規定の施行等に関する政令及び東日本大震災に対処するための農林水産省関係政令の特例に関する政令の一部を改正する政令,令和二年政令第五十三号,令和二年三月二十三日,令和二年三月二十三日,,423CO0000000136,https://elaws.e-gov.go.jp/document?lawid=423CO0000000136_20200323_502CO0000000053,,
政令,昭和三十三年政令第百十二号,地すべり等防止法施行令,じすべりとうぼうしほうせこうれい,,昭和三十三年五月七日,土地改良法の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成三十年政令第二百九十四号,平成三十年十月十七日,平成三十一年四月一日,,333CO0000000112,https://elaws.e-gov.go.jp/document?lawid=333CO0000000112_20190401_430CO0000000294,,○
政令,昭和三十三年政令第二百十六号,台風常襲地帯の指定基準に関する政令,たいふうじょうしゅうちたいのしていきじゅんにかんするせいれい,,昭和三十三年七月十一日,平成２７年８月１日（基準日）現在のデータ,,,,,333CO0000000216,https://elaws.e-gov.go.jp/document?lawid=333CO0000000216_20150801_000000000000000,,
府省令,昭和三十三年総理府令第五十九号,台風常襲地帯の指定基準に関する政令第一号に規定する期間を定める内閣府令,たいふうじょうしゅうちたいのしていきじゅんにかんするせいれいだいいちごうにきていするきかんをさだめるそうりふれい,,昭和三十三年七月十一日,平成２８年１０月１日（基準日）現在のデータ,,,,,333M50000002059,https://elaws.e-gov.go.jp/document?lawid=333M50000002059_20161001_000000000000000,,
府省令,平成二十四年復興庁令第三号,福島復興再生特別措置法施行規則,ふくしまふっこうさいせいとくべつそちほうせこうきそく,,平成二十四年三月三十一日,福島復興再生特別措置法施行規則の一部を改正する庁令,平成三十一年復興庁令第一号,平成三十一年一月三十一日,平成三十一年四月一日,,424M60000004003,https://elaws.e-gov.go.jp/document?lawid=424M60000004003_20190401_431M60000004001,,
府省令,昭和三十三年農林省・建設省令第一号,地すべり等防止法施行規則,じすべりとうぼうしほうせこうきそく,,昭和三十三年五月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,333M50014000001,https://elaws.e-gov.go.jp/document?lawid=333M50014000001_20161001_000000000000000,,
府省令,平成二十四年文部科学省・経済産業省令第二号,原子力災害対策特別措置法に基づき原子力防災管理者が通報すべき事象等に関する規則,げんしりょくさいがいたいさくとくべつそちほうにもとづきげんしりょくぼうさいかんりしゃがつうほうすべきじしょうとうにかんするきそく,,平成二十四年九月十四日,不正競争防止法等の一部を改正する法律の施行に伴う原子力規制委員会関係規則の整備に関する規則,令和元年原子力規制委員会規則第三号,令和元年七月一日,令和元年七月一日,,424M60000480002,https://elaws.e-gov.go.jp/document?lawid=424M60000480002_20190701_501M60080000003,,
府省令,平成二十四年文部科学省・経済産業省令第四号,原子力災害対策特別措置法に基づき原子力事業者が作成すべき原子力事業者防災業務計画等に関する命令,げんしりょくさいがいたいさくとくべつそちほうにもとづきげんしりょくじぎょうしゃがさくせいすべきげんしりょくじぎょうしゃぼうさいぎょうむけいかくとうにかんするめいれい,,平成二十四年九月十四日,原子力災害対策特別措置法に基づき原子力事業者が作成すべき原子力事業者防災業務計画等に関する命令の一部を改正する命令,令和二年内閣府・原子力規制委員会規則第一号,令和二年三月十七日,令和二年四月一日,,424M60000480004,https://elaws.e-gov.go.jp/document?lawid=424M60000480004_20200401_502M60080002001,,
府省令,平成二十四年復興庁・国土交通省令第一号,国土交通省関係福島復興再生特別措置法第六十一条第三項に規定する省令の特例に関する措置及びその適用を受ける産業復興再生事業を定める命令,こくどこうつうしょうかんけいふくしまふっこうさいせいとくべつそちほうだいろくじゅういちじょうだいさんこうにきていするしょうれいのとくれいにかんするそちおよびそのてきようをうけるさんぎょうふっこうさいせいじぎょうをさだめるめいれい,,平成二十四年七月十二日,国土交通省関係福島復興再生特別措置法第六十一条第三項に規定する省令の特例に関する措置及びその適用を受ける産業復興再生事業を定める命令の一部を改正する命令,平成三十年復興庁・国土交通省令第一号,平成三十年一月四日,平成三十年一月四日,,424M60000804001,https://elaws.e-gov.go.jp/document?lawid=424M60000804001_20180104_430M60000804001,,
府省令,令和二年農林水産省令第六十一号,防災重点農業用ため池に係る防災工事等の推進に関する特別措置法施行規則,ぼうさいじゅうてんのうぎょうようためいけにかかるぼうさいこうじとうのすいしんにかんするとくべつそちほうせこうきそく,,令和二年九月十六日,,,,令和二年十月一日,,502M60000200061,https://elaws.e-gov.go.jp/document?lawid=502M60000200061_20201001_000000000000000,,
法律,昭和三十六年法律第二百二十三号,災害対策基本法,さいがいたいさくきほんほう,,昭和三十六年十一月十五日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成三十年法律第六十六号,平成三十年六月二十七日,平成三十年六月二十七日,,336AC0000000223,https://elaws.e-gov.go.jp/document?lawid=336AC0000000223_20180627_430AC0000000066,,
法律,平成二十五年法律第五十五号,大規模災害からの復興に関する法律,だいきぼさいがいからのふっこうにかんするほうりつ,,平成二十五年六月二十一日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,令和二年法律第四十一号,令和二年六月十日,令和二年六月十日,,425AC0000000055,https://elaws.e-gov.go.jp/document?lawid=425AC0000000055_20200610_502AC0000000041,,○
府省令,昭和三十六年建設省令第七号,砂防指定地台帳等整備規則,さぼうしていちだいちょうとうせいびきそく,,昭和三十六年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,336M50004000007,https://elaws.e-gov.go.jp/document?lawid=336M50004000007_20161001_000000000000000,,
法律,平成二十五年法律第八十八号,首都直下地震対策特別措置法,しゅとちょっかじしんたいさくとくべつそちほう,,平成二十五年十一月二十九日,都市再生特別措置法等の一部を改正する法律,平成三十年法律第二十二号,平成三十年四月二十五日,平成三十年七月十五日,,425AC1000000088,https://elaws.e-gov.go.jp/document?lawid=425AC1000000088_20180715_430AC0000000022,,
法律,平成二十五年法律第九十七号,東日本大震災における原子力発電所の事故により生じた原子力損害に係る早期かつ確実な賠償を実現するための措置及び当該原子力損害に係る賠償請求権の消滅時効の特例に関する法律,ひがしにほんだいしんさいにおけるげんしりょくはつでんしょのじこによりしょうじたげんしりょくそんがいにかかるそうきかつかくじつなばいしょうをじつげんするためのそちおよびとうがいげんしりょくそんがいにかかるばいしょうせいきゅうけんのしょうめつじこうとうのとくれいにかんするほうりつ,,平成二十五年十二月十一日,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,平成二十九年法律第四十五号,平成二十九年六月二日,令和二年四月一日,,425AC1000000097,https://elaws.e-gov.go.jp/document?lawid=425AC1000000097_20200401_429AC0000000045,,
法律,昭和三十七年法律第百五十号,激甚災害に対処するための特別の財政援助等に関する法律,げきじんさいがいにたいしょするためのとくべつのざいせいえんじょとうにかんするほうりつ,,昭和三十七年九月六日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,337AC0000000150,https://elaws.e-gov.go.jp/document?lawid=337AC0000000150_20170401_428AC0000000047,,
政令,昭和三十七年政令第二百八十八号,災害対策基本法施行令,さいがいたいさくきほんほうせこうれい,,昭和三十七年七月九日,復興庁設置法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,令和二年政令第三百号,令和二年十月二日,令和三年四月一日,,337CO0000000288,https://elaws.e-gov.go.jp/document?lawid=337CO0000000288_20210401_502CO0000000300,,
府省令,昭和三十七年自治省令第二十三号,災害対策基本法第百二条第一項の徴収金等の範囲を定める省令,さいがいたいさくきほんほうだいひゃくにじょうだいいっこうのちょうしゅうきんとうのはんいをさだめるしょうれい,,昭和三十七年十二月八日,災害対策基本法第百二条第一項の徴収金等の範囲を定める省令の一部を改正する省令,平成三十年総務省令第六十六号,平成三十年十二月十日,平成三十年十二月十日,,337M50000008023,https://elaws.e-gov.go.jp/document?lawid=337M50000008023_20181210_430M60000008066,,
政令,平成三十年政令第三百三十三号,平成三十年九月二十八日から十月一日までの間の暴風雨による災害についての激甚災害及びこれに対し適用すべき措置の指定に関する政令,へいせいさんじゅうねんくがつにじゅうはちにちからじゅうがつついたちまでのかんのぼうふううによるさいがいについてのげきじんさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,,平成三十年十二月五日,平成三十年九月二十八日から十月一日までの間の暴風雨による災害についての激甚災害及びこれに対し適用すべき措置の指定に関する政令の一部を改正する政令,平成三十一年政令第四十二号,平成三十一年三月二十日,平成三十一年三月二十日,,430CO0000000333,https://elaws.e-gov.go.jp/document?lawid=430CO0000000333_20190320_431CO0000000042,,
政令,平成三十一年政令第二十四号,平成三十年五月二十日から七月十日までの間の豪雨及び暴風雨による災害についての災害対策基本法第百二条第一項の政令で定める年度等を定める政令,へいせいさんじゅうねんごがつにじゅうにちからしちがつとおかまでのかんのごううおよびぼうふううによるさいがいについてのさいがいたいさくきほんほうだいひゃくにじょうだいいっこうのせいれいでさだめるねんどとうをさだめるせいれい,,平成三十一年二月十五日,平成二十八年熊本地震による災害についての災害対策基本法第百二条第一項の政令で定める年度等を定める政令及び平成三十年五月二十日から七月十日までの間の豪雨及び暴風雨による災害についての災害対策基本法第百二条第一項の政令で定める年度等を定める政令の一部を改正する政令,令和二年政令第三十四号,令和二年二月二十七日,令和二年二月二十七日,,431CO0000000024,https://elaws.e-gov.go.jp/document?lawid=431CO0000000024_20200227_502CO0000000034,,
法律,昭和三十八年法律第百三十七号,豪雪に際して地方公共団体が行なう公共の施設の除雪事業に要する費用の補助に関する特別措置法,ごうせつにさいしてちほうこうきょうだんたいがおこなうこうきょうのしせつのじょせつじぎょうにようするひようのほじょにかんするとくべつそちほう,,昭和三十八年七月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,338AC0000000137,https://elaws.e-gov.go.jp/document?lawid=338AC0000000137_20150801_000000000000000,,
政令,昭和三十八年政令第三百四十四号,豪雪地帯の指定基準に関する政令,ごうせつちたいのしていきじゅんにかんするせいれい,,昭和三十八年十月七日,平成２７年８月１日（基準日）現在のデータ,,,,,338CO0000000344,https://elaws.e-gov.go.jp/document?lawid=338CO0000000344_20150801_000000000000000,,
府省令,昭和三十八年総理府令第四十七号,豪雪地帯の指定基準に関する政令に規定する期間及び施設を定める省令,ごうせつちたいのしていきじゅんにかんするせいれいにきていするきかんおよびしせつをさだめるしょうれい,,昭和三十八年十月二十一日,平成２８年１０月１日（基準日）現在のデータ,,,,,338M50000002047,https://elaws.e-gov.go.jp/document?lawid=338M50000002047_20161001_000000000000000,,
政令,平成二十八年政令第二百十三号,平成二十八年熊本地震による災害についての特定非常災害及びこれに対し適用すべき措置の指定に関する政令,へいせいにじゅうはちねんくまもとじしんによるさいがいについてのとくていひじょうさいがいおよびこれにたいしてきようすべきそちのしていにかんするせいれい,,平成二十八年五月二日,平成二十八年熊本地震による災害についての特定非常災害及びこれに対し適用すべき措置の指定に関する政令の一部を改正する政令,平成二十九年政令第二百五十七号,平成二十九年十月十二日,平成二十九年十月十二日,,428CO0000000213,https://elaws.e-gov.go.jp/document?lawid=428CO0000000213_20171012_429CO0000000257,,
政令,昭和四十年政令第三百八十二号,豪雪に際して地方公共団体が行なう公共の施設の除雪事業に要する費用の補助に関する特別措置法施行令,ごうせつにさいしてちほうこうきょうだんたいがおこなうこうきょうのしせつのじょせつじぎょうにようするひようのほじょにかんするとくべつそちほうせこうれい,,昭和四十年十二月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000382,https://elaws.e-gov.go.jp/document?lawid=340CO0000000382_20150801_000000000000000,,
政令,平成二十八年政令第三百四十五号,平成二十八年熊本地震による災害についての災害対策基本法第百二条第一項の政令で定める年度等を定める政令,へいせいにじゅうはちねんくまもとじしんによるさいがいについてのさいがいたいさくきほんほうだいひゃくにじょうだいいっこうのせいれいでさだめるねんどとうをさだめるせいれい,,平成二十八年十一月七日,平成二十八年熊本地震による災害についての災害対策基本法第百二条第一項の政令で定める年度等を定める政令及び平成三十年五月二十日から七月十日までの間の豪雨及び暴風雨による災害についての災害対策基本法第百二条第一項の政令で定める年度等を定める政令の一部を改正する政令,令和二年政令第三十四号,令和二年二月二十七日,令和二年二月二十七日,,428CO0000000345,https://elaws.e-gov.go.jp/document?lawid=428CO0000000345_20200227_502CO0000000034,,
政令,昭和四十六年政令第三百六十七号,豪雪地帯対策特別措置法施行令,ごうせつちたいたいさくとくべつそちほうせこうれい,,昭和四十六年十二月十日,道路法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,令和二年政令第三百二十九号,令和二年十一月二十日,令和二年十一月二十五日,,346CO0000000367,https://elaws.e-gov.go.jp/document?lawid=346CO0000000367_20201125_502CO0000000329,,○
法律,昭和四十七年法律第百三十二号,防災のための集団移転促進事業に係る国の財政上の特別措置等に関する法律,ぼうさいのためのしゅうだんいてんそくしんじぎょうにかかるくにのざいせいじょうのとくべつそちとうにかんするほうりつ,,昭和四十七年十二月八日,平成２７年８月１日（基準日）現在のデータ,,,,,347AC1000000132,https://elaws.e-gov.go.jp/document?lawid=347AC1000000132_20150801_000000000000000,,
政令,昭和四十七年政令第四百三十二号,防災のための集団移転促進事業に係る国の財政上の特別措置等に関する法律施行令,ぼうさいのためのしゅうだんいてんそくしんじぎょうにかかるくにのざいせいじょうのとくべつそちとうにかんするほうりつせこうれい,,昭和四十七年十二月二十一日,防災のための集団移転促進事業に係る国の財政上の特別措置等に関する法律施行令の一部を改正する政令,令和二年政令第百三十九号,令和二年四月一日,令和二年四月一日,,347CO0000000432,https://elaws.e-gov.go.jp/document?lawid=347CO0000000432_20200401_502CO0000000139,,
府省令,昭和四十七年自治省令第二十八号,防災のための集団移転促進事業に係る国の財政上の特別措置等に関する法律施行規則,ぼうさいのためのしゅうだんいてんそくしんじぎょうにかかるくにのざいせいじょうのとくべつそちとうにかんするほうりつせこうきそく,,昭和四十七年十二月二十一日,防災のための集団移転促進事業に係る国の財政上の特別措置等に関する法律施行規則の一部を改正する省令,令和二年国土交通省令第四十三号,令和二年四月一日,令和二年四月一日,,347M50000008028,https://elaws.e-gov.go.jp/document?lawid=347M50000008028_20200401_502M60000800043,,
法律,昭和四十八年法律第八十二号,災害弔慰金の支給等に関する法律,さいがいちょういきんのしきゅうとうにかんするほうりつ,,昭和四十八年九月十八日,災害弔慰金の支給等に関する法律の一部を改正する法律,令和元年法律第二十七号,令和元年六月七日,令和元年八月一日,,348AC1000000082,https://elaws.e-gov.go.jp/document?lawid=348AC1000000082_20190801_501AC0000000027,,
政令,昭和四十八年政令第三百七十四号,災害弔慰金の支給等に関する法律施行令,さいがいちょういきんのしきゅうとうにかんするほうりつせこうれい,,昭和四十八年十二月二十六日,災害弔慰金の支給等に関する法律施行令及び東日本大震災に対処するための特別の財政援助及び助成に関する法律の厚生労働省関係規定の施行等に関する政令の一部を改正する政令,令和元年政令第六十一号,令和元年七月十九日,令和元年八月一日,,348CO0000000374,https://elaws.e-gov.go.jp/document?lawid=348CO0000000374_20190801_501CO0000000061,,
府省令,昭和四十八年総理府・農林省令第一号,防災営農施設整備計画等に関する命令,ぼうさいえいのうしせつせいびけいかくとうにかんするめいれい,,昭和四十八年十月十五日,平成２８年１０月１日（基準日）現在のデータ,,,,,348M50010002001,https://elaws.e-gov.go.jp/document?lawid=348M50010002001_20161001_000000000000000,,
法律,昭和五十年法律第八十四号,石油コンビナート等災害防止法,せきゆこんびなーととうさいがいぼうしほう,,昭和五十年十二月十七日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律の一部を改正する法律,平成二十七年法律第五十号,平成二十七年六月二十六日,平成三十年四月一日,,350AC0000000084,https://elaws.e-gov.go.jp/document?lawid=350AC0000000084_20180401_427AC0000000050,,
政令,昭和五十一年政令第百二十九号,石油コンビナート等災害防止法施行令,せきゆこんびなーととうさいがいぼうしほうせこうれい,,昭和五十一年五月三十一日,石油コンビナート等特別防災区域を指定する政令の一部を改正する政令,令和二年政令第二百七十二号,令和二年九月九日,令和二年九月九日,,351CO0000000129,https://elaws.e-gov.go.jp/document?lawid=351CO0000000129_20200909_502CO0000000272,,
政令,昭和五十一年政令第百九十二号,石油コンビナート等特別防災区域を指定する政令,せきゆこんびなーととうとくべつぼうさいくいきをしていするせいれい,,昭和五十一年七月九日,石油コンビナート等特別防災区域を指定する政令の一部を改正する政令,令和二年政令第二百七十二号,令和二年九月九日,令和二年九月九日,,351CO0000000192,https://elaws.e-gov.go.jp/document?lawid=351CO0000000192_20200909_502CO0000000272,,
府省令,昭和五十一年自治省令第十一号,都及び特別区の標準税収入額の算定方法に関する省令,とおよびとくべつくのひょうじゅんぜいしゅうにゅうがくのさんていほうほうにかんするしょうれい,,昭和五十一年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,351M50000008011,https://elaws.e-gov.go.jp/document?lawid=351M50000008011_20161001_000000000000000,,
府省令,昭和五十一年自治省令第十七号,石油コンビナート等における特定防災施設等及び防災組織等に関する省令,せきゆこんびなーととうにおけるとくていぼうさいしせつとうおよびぼうさいそしきとうにかんするしょうれい,,昭和五十一年六月十二日,石油コンビナート等における特定防災施設等及び防災組織等に関する省令の一部を改正する省令,令和二年総務省令第百二十五号,令和二年十二月二十五日,令和二年十二月二十五日,,351M50000008017,https://elaws.e-gov.go.jp/document?lawid=351M50000008017_20201225_502M60000008125,,
