法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
政令,昭和二十四年政令第二百七十一号,文部科学省著作教科書の出版権等に関する法律施行令,もんぶかがくしょうちょさくきょうかしょのしゅっぱんけんとうにかんするほうりつせこうれい,,昭和二十四年七月十六日,学校教育法等の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,平成三十年政令第三百五十五号,平成三十年十二月二十七日,平成三十一年四月一日,,324CO0000000271,https://elaws.e-gov.go.jp/document?lawid=324CO0000000271_20190401_430CO0000000355,,
政令,昭和二十四年政令第二百八十号,社会教育法施行令,しゃかいきょういくほうせこうれい,,昭和二十四年七月二十二日,教育公務員特例法施行令及び社会教育法施行令の一部を改正する政令,令和元年政令第二十三号,令和元年六月七日,令和元年六月七日,,324CO0000000280,https://elaws.e-gov.go.jp/document?lawid=324CO0000000280_20190607_501CO0000000023,,
政令,昭和二十四年政令第三百三十八号,教育職員免許法施行令,きょういくしょくいんめんきょほうせこうれい,,昭和二十四年九月十九日,平成２７年８月１日（基準日）現在のデータ,,,,,324CO0000000338,https://elaws.e-gov.go.jp/document?lawid=324CO0000000338_20150801_000000000000000,,
府省令,昭和二十四年文部省令第五号,学校施設の確保に関する政令施行規則,がっこうしせつのかくほにかんするせいれいせこうきそく,,昭和二十四年二月一日,不正競争防止法等の一部を改正する法律の施行に伴う文部科学省関係省令の整理等に関する省令,令和元年文部科学省令第九号,令和元年七月一日,令和元年七月一日,,324M40000080005,https://elaws.e-gov.go.jp/document?lawid=324M40000080005_20190701_501M60000080009,,
府省令,昭和二十四年文部省令第二十六号,文部科学省著作教科書製造原価計算規則,もんぶかがくしょうちょさくきょうかしょせいぞうげんかけいさんきそく,,昭和二十四年七月二十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,324M50000080026,https://elaws.e-gov.go.jp/document?lawid=324M50000080026_20161001_000000000000000,,
府省令,昭和二十四年文部省令第二十七号,文部科学省著作教科書の出版料算定規則,もんぶかがくしょうちょさくきょうかしょのしゅっぱんりょうさんていきそく,,昭和二十四年七月二十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,324M50000080027,https://elaws.e-gov.go.jp/document?lawid=324M50000080027_20161001_000000000000000,,
府省令,昭和二十四年文部省令第二十八号,文部科学省著作教科書出版資格審査申請書規則,もんぶかがくしょうちょさくきょうかしょしゅっぱんしかくしんさしんせいしょきそく,,昭和二十四年七月二十三日,押印を求める手続の見直し等のための文部科学省関係省令の一部を改正する省令,令和二年文部科学省令第四十四号,令和二年十二月二十八日,令和三年一月一日,,324M50000080028,https://elaws.e-gov.go.jp/document?lawid=324M50000080028_20210101_502M60000080044,,
法律,昭和二十五年法律第八十一号,公立大学に置かれた文部事務官等の身分上の措置に関する法律,こうりつだいがくにおかれたもんぶじむかんとうのみぶんじょうのそちにかんするほうりつ,,昭和二十五年四月一日,平成２７年８月１日（基準日）現在のデータ,,,,,325AC0000000081,https://elaws.e-gov.go.jp/document?lawid=325AC0000000081_20150801_000000000000000,,
法律,昭和二十五年法律第百十八号,図書館法,としょかんほう,,昭和二十五年四月三十日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,令和元年法律第二十六号,令和元年六月七日,令和元年六月七日,,325AC0000000118,https://elaws.e-gov.go.jp/document?lawid=325AC0000000118_20190607_501AC0000000026,,
勅令,昭和五年勅令第三十六号,昭和五年勅令第三十六号（高等師範学校専攻科卒業者ノ称号ニ関スル件）,こうとうしはんがっこうせんこうかそつぎょうしゃのしょうごうにかんするけん,,昭和五年三月六日,平成２７年８月１日（基準日）現在のデータ,,,,,305IO0000000036,https://elaws.e-gov.go.jp/document?lawid=305IO0000000036_20150801_000000000000000,,
政令,昭和二十五年政令第三十一号,私立学校法施行令,しりつがっこうほうせこうれい,,昭和二十五年三月十四日,学校教育法等の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和元年政令第九十七号,令和元年九月十一日,令和二年四月一日,,325CO0000000031,https://elaws.e-gov.go.jp/document?lawid=325CO0000000031_20200401_501CO0000000097,,○
府省令,昭和二十五年文部省令第二十二号,文部省映画及び幻灯画頒布規程,もんぶしょうえいがおよびげんとうがはんぷきてい,,昭和二十五年八月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,325M50000080022,https://elaws.e-gov.go.jp/document?lawid=325M50000080022_20161001_000000000000000,,
府省令,昭和二十五年文部省令第二十七号,図書館法施行規則,としょかんほうせこうきそく,,昭和二十五年九月六日,図書館法施行規則の一部を改正する省令,令和二年文部科学省令第三十二号,令和二年九月二十五日,令和二年九月二十五日,,325M50000080027,https://elaws.e-gov.go.jp/document?lawid=325M50000080027_20200925_502M60000080032,,
法律,昭和二十六年法律第二百二十八号,産業教育振興法,さんぎょうきょういくしんこうほう,,昭和二十六年六月十一日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,326AC1000000228,https://elaws.e-gov.go.jp/document?lawid=326AC1000000228_20170401_428AC0000000047,,
法律,昭和二十六年法律第二百八十五号,博物館法,はくぶつかんほう,,昭和二十六年十二月一日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,令和元年法律第二十六号,令和元年六月七日,令和元年六月七日,,326AC1000000285,https://elaws.e-gov.go.jp/document?lawid=326AC1000000285_20190607_501AC0000000026,,
府省令,昭和二十六年文部省令第十二号,社会教育主事講習等規程,しゃかいきょういくしゅじこうしゅうとうきてい,,昭和二十六年六月二十一日,社会教育主事講習等規程の一部を改正する省令,令和二年文部科学省令第三十三号,令和二年九月二十五日,令和二年九月二十五日,,326M50000080012,https://elaws.e-gov.go.jp/document?lawid=326M50000080012_20200925_502M60000080033,,
法律,昭和二十七年法律第三百三号,義務教育費国庫負担法,ぎむきょういくひこっこふたんほう,,昭和二十七年八月八日,義務教育諸学校等の体制の充実及び運営の改善を図るための公立義務教育諸学校の学級編制及び教職員定数の標準に関する法律等の一部を改正する法律,平成二十九年法律第五号,平成二十九年三月三十一日,平成二十九年四月一日,,327AC1000000303,https://elaws.e-gov.go.jp/document?lawid=327AC1000000303_20170401_429AC0000000005,,
政令,昭和二十七年政令第十九号,鹿児島県大島郡十島村に関する文部省関係法令の適用及びこれに伴う経過措置等に関する政令　抄,かごしまけんおおしまぐんじゅうしまむらにかんするもんぶしょうかんけいほうれいのてきようおよびこれにともなうけいかそちとうにかんするせいれい　しょう,,昭和二十七年二月九日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000019,https://elaws.e-gov.go.jp/document?lawid=327CO0000000019_20150801_000000000000000,,
政令,昭和二十七年政令第四十七号,博物館法施行令,はくぶつかんほうせこうれい,,昭和二十七年三月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000047,https://elaws.e-gov.go.jp/document?lawid=327CO0000000047_20150801_000000000000000,,
政令,昭和二十七年政令第四百五号,産業教育振興法施行令,さんぎょうきょういくしんこうほうせこうれい,,昭和二十七年九月六日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000405,https://elaws.e-gov.go.jp/document?lawid=327CO0000000405_20150801_000000000000000,,
法律,昭和二十八年法律第二百四十五号,私立学校教職員共済法,しりつがっこうきょうしょくいんきょうさいほう,,昭和二十八年八月二十一日,所得税法等の一部を改正する法律,令和二年法律第八号,令和二年三月三十一日,令和三年一月一日,,328AC0000000245,https://elaws.e-gov.go.jp/document?lawid=328AC0000000245_20210101_502AC0000000008,,
法律,昭和二十八年法律第二百四十五号,私立学校教職員共済法,しりつがっこうきょうしょくいんきょうさいほう,,昭和二十八年八月二十一日,年金制度の機能強化のための国民年金法等の一部を改正する法律,令和二年法律第四十号,令和二年六月五日,令和四年四月一日,,328AC0000000245,https://elaws.e-gov.go.jp/document?lawid=328AC0000000245_20220401_502AC0000000040,○,
法律,昭和二十八年法律第二百四十五号,私立学校教職員共済法,しりつがっこうきょうしょくいんきょうさいほう,,昭和二十八年八月二十一日,年金制度の機能強化のための国民年金法等の一部を改正する法律,令和二年法律第四十号,令和二年六月五日,令和四年十月一日,,328AC0000000245,https://elaws.e-gov.go.jp/document?lawid=328AC0000000245_20221001_502AC0000000040,○,
法律,昭和二十八年法律第百八十五号,学校図書館法,がっこうとしょかんほう,,昭和二十八年八月八日,学校教育法等の一部を改正する法律,平成二十七年法律第四十六号,平成二十七年六月二十四日,平成二十八年四月一日,,328AC1000000185,https://elaws.e-gov.go.jp/document?lawid=328AC1000000185_20160401_427AC0000000046,,
法律,昭和二十八年法律第百八十六号,理科教育振興法,りかきょういくしんこうほう,,昭和二十八年八月八日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,328AC1000000186,https://elaws.e-gov.go.jp/document?lawid=328AC1000000186_20170401_428AC0000000047,,
政令,昭和二十八年政令第四百九号,奄美群島の復帰に伴う文部省関係法令の適用の暫定措置等に関する政令　抄,あまみぐんとうのふっきにともなうもんぶしょうかんけいほうれいのてきようのざんていそちとうにかんするせいれい　しょう,,昭和二十八年十二月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,328CO0000000409,https://elaws.e-gov.go.jp/document?lawid=328CO0000000409_20150801_000000000000000,,
政令,昭和二十八年政令第四百二十五号,私立学校教職員共済法施行令,しりつがっこうきょうしょくいんきょうさいほうせこうれい,,昭和二十八年十二月二十六日,私立学校教職員共済法施行令の一部を改正する政令,令和二年政令第二百五十三号,令和二年八月二十八日,令和二年九月一日,,328CO0000000425,https://elaws.e-gov.go.jp/document?lawid=328CO0000000425_20200901_502CO0000000253,,
府省令,平成二十年文部科学省令第二十九号,障害のある児童及び生徒のための教科用特定図書等の普及の促進等に関する法律施行規則,しょうがいのあるじどうおよびせいとのためのきょうかようとくていとしょとうのふきゅうのそくしんとうにかんするほうりつせこうきそく,,平成二十年九月十六日,障害のある児童及び生徒のための教科用特定図書等の普及の促進等に関する法律施行規則の一部を改正する省令,平成三十一年文部科学省令第十五号,平成三十一年四月三日,平成三十一年四月三日,,420M60000080029,https://elaws.e-gov.go.jp/document?lawid=420M60000080029_20190403_431M60000080015,,
法律,昭和二十九年法律第百四十三号,へき地教育振興法,へきちきょういくしんこうほう,,昭和二十九年六月一日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律の一部を改正する法律,平成二十六年法律第五十一号,平成二十六年六月四日,平成二十九年四月一日,,329AC0000000143,https://elaws.e-gov.go.jp/document?lawid=329AC0000000143_20170401_426AC0000000051,,
法律,昭和二十九年法律第百四十四号,特別支援学校への就学奨励に関する法律,とくべつしえんがっこうへのしゅうがくしょうれいにかんするほうりつ,,昭和二十九年六月一日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,329AC0000000144,https://elaws.e-gov.go.jp/document?lawid=329AC0000000144_20170401_428AC0000000047,,
法律,昭和二十九年法律第百五十七号,義務教育諸学校における教育の政治的中立の確保に関する臨時措置法,ぎむきょういくしょがっこうにおけるきょういくのせいじてきちゅうりつのかくほにかんするりんじそちほう,,昭和二十九年六月三日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律,平成二十八年法律第四十七号,平成二十八年五月二十日,平成二十九年四月一日,,329AC0000000157,https://elaws.e-gov.go.jp/document?lawid=329AC0000000157_20170401_428AC0000000047,,
法律,昭和二十九年法律第百六十号,学校給食法,がっこうきゅうしょくほう,,昭和二十九年六月三日,学校教育法等の一部を改正する法律,平成二十七年法律第四十六号,平成二十七年六月二十四日,平成二十八年四月一日,,329AC0000000160,https://elaws.e-gov.go.jp/document?lawid=329AC0000000160_20160401_427AC0000000046,,
政令,昭和二十八年政令第三百七十三号,公立学校施設災害復旧費国庫負担法施行令,こうりつがっこうしせつさいがいふっきゅうひこっこふたんほうせこうれい,,昭和二十八年十二月一日,地方独立行政法人法施行令等の一部を改正する政令,平成二十八年政令第三百五十三号,平成二十八年十一月二十四日,平成二十九年四月一日,,328CO0000000373,https://elaws.e-gov.go.jp/document?lawid=328CO0000000373_20170401_428CO0000000353,,
政令,昭和二十八年政令第三百四十号,学校教育法施行令,がっこうきょういくほうせこうれい,,昭和二十八年十月三十一日,学校教育法施行令の一部を改正する政令,令和元年政令第百二十八号,令和元年十月十八日,令和三年四月一日,,328CO0000000340,https://elaws.e-gov.go.jp/document?lawid=328CO0000000340_20210401_501CO0000000128,,○
府省令,昭和二十八年文部省令第九号,学位規則,がくいきそく,,昭和二十八年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,328M50000080009,https://elaws.e-gov.go.jp/document?lawid=328M50000080009_20161001_000000000000000,,
政令,昭和二十九年政令第百三十七号,義務教育諸学校における教育の政治的中立の確保に関する臨時措置法第五条の請求の手続を定める政令,ぎむきょういくしょがっこうにおけるきょういくのせいじてきちゅうりつのかくほにかんするりんじそちほうだいごじょうのせいきゅうのてつづきをさだめるせいれい,,昭和二十九年六月十日,平成２７年８月１日（基準日）現在のデータ,,,,,329CO0000000137,https://elaws.e-gov.go.jp/document?lawid=329CO0000000137_20150801_000000000000000,,
政令,昭和二十九年政令第二百十号,へき地教育振興法施行令,へきちきょういくしんこうほうせこうれい,,昭和二十九年七月二十一日,平成２７年８月１日（基準日）現在のデータ,,,,,329CO0000000210,https://elaws.e-gov.go.jp/document?lawid=329CO0000000210_20150801_000000000000000,,
政令,昭和二十九年政令第二百十二号,学校給食法施行令,がっこうきゅうしょくほうせこうれい,,昭和二十九年七月二十三日,地方独立行政法人法施行令等の一部を改正する政令,平成二十八年政令第三百五十三号,平成二十八年十一月二十四日,平成二十九年四月一日,,329CO0000000212,https://elaws.e-gov.go.jp/document?lawid=329CO0000000212_20170401_428CO0000000353,,
政令,昭和二十九年政令第三百十一号,理科教育振興法施行令,りかきょういくしんこうほうせこうれい,,昭和二十九年十二月十六日,学校教育法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成二十七年政令第四百二十一号,平成二十七年十二月十六日,平成二十八年四月一日,,329CO0000000311,https://elaws.e-gov.go.jp/document?lawid=329CO0000000311_20160401_427CO0000000421,,
政令,昭和二十九年政令第三百十二号,高等学校の定時制教育及び通信教育振興法施行令,こうとうがっこうのていじせいきょういくおよびつうしんきょういくしんこうほうせこうれい,,昭和二十九年十二月十六日,平成２７年８月１日（基準日）現在のデータ,,,,,329CO0000000312,https://elaws.e-gov.go.jp/document?lawid=329CO0000000312_20150801_000000000000000,,
府省令,昭和二十九年文部省令第二十一号,学校図書館司書教諭講習規程,がっこうとしょかんししょきょうゆこうしゅうきてい,,昭和二十九年八月六日,学校図書館司書教諭講習規程の一部を改正する省令,令和二年文部科学省令第三十四号,令和二年九月二十五日,令和二年九月二十五日,,329M50000080021,https://elaws.e-gov.go.jp/document?lawid=329M50000080021_20200925_502M60000080034,,
府省令,昭和二十九年文部省令第二十二号,教育映像等審査規程,きょういくえいぞうとうしんさきてい,,昭和二十九年八月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50000080022,https://elaws.e-gov.go.jp/document?lawid=329M50000080022_20161001_000000000000000,,
府省令,昭和二十九年文部省令第二十四号,学校給食法施行規則,がっこうきゅうしょくほうせこうきそく,,昭和二十九年九月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50000080024,https://elaws.e-gov.go.jp/document?lawid=329M50000080024_20161001_000000000000000,,
府省令,昭和二十九年文部省令第二十六号,教育職員免許法施行規則,きょういくしょくいんめんきょほうせこうきそく,,昭和二十九年十月二十七日,地域の自主性及び自立性を高めるための改革の推進を図るための関係法律の整備に関する法律の施行に伴う文部科学省関係省令の整備に関する省令,令和元年文部科学省令第三号,令和元年六月七日,令和元年六月七日,,329M50000080026,https://elaws.e-gov.go.jp/document?lawid=329M50000080026_20190607_501M60000080003,,
府省令,昭和二十九年文部省令第二十七号,教育職員免許法施行法施行規則,きょういくしょくいんめんきょほうせこうほうせこうきそく,,昭和二十九年十月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50000080027,https://elaws.e-gov.go.jp/document?lawid=329M50000080027_20161001_000000000000000,,
府省令,昭和二十九年文部省令第三十一号,理科教育のための設備の基準に関する細目を定める省令,りかきょういくのためのせつびのきじゅんにかんするこまめをさだめるしょうれい,,昭和二十九年十二月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,329M50000080031,https://elaws.e-gov.go.jp/document?lawid=329M50000080031_20161001_000000000000000,,
法律,昭和三十年法律第六十八号,昭和二十七年九月三十日以前に給与事由の生じた旧財団法人私学恩給財団の年金の特別措置に関する法律,しょうわにじゅうななねんくがつさんじゅうにちいぜんにきゅうよじゆうのしょうじたきゅうざいだんほうじんしがくおんきゅうざいだんのねんきんのとくべつそちにかんするほうりつ,,昭和三十年七月十五日,平成２７年８月１日（基準日）現在のデータ,,,,,330AC0000000068,https://elaws.e-gov.go.jp/document?lawid=330AC0000000068_20150801_000000000000000,,
法律,昭和三十年法律第百二十五号,女子教職員の出産に際しての補助教職員の確保に関する法律,じょしきょうしょくいんのしゅっさんにさいしてのほじょきょうしょくいんのかくほにかんするほうりつ,,昭和三十年八月五日,地方公務員法及び地方自治法の一部を改正する法律,平成二十九年法律第二十九号,平成二十九年五月十七日,令和二年四月一日,,330AC1000000125,https://elaws.e-gov.go.jp/document?lawid=330AC1000000125_20200401_429AC0000000029,,
府省令,令和二年文部科学省令第二十五号,新型コロナウイルス感染症の発生又はまん延に伴う教育職員免許法第九条の二第三項及び教育職員免許法及び教育公務員特例法の一部を改正する法律附則第二条第二項に規定する文部科学省令で定める期間の特例に関する省令,しんがたころなういるすかんせんしょうのはっせいまたはまんえんにともなうきょういくしょくいんめんきょほうだいきゅうじょうのにだいさんこうおよびきょういくしょくいんめんきょほうおよびきょういくこうむいんとくれいほうのいちぶをかいせいするほうりつふそくだいにじょうだいにこうにきていするもんぶかがくしょうれいでさだめるきかんのとくれいにかんするしょうれい,,令和二年七月十三日,,,,令和二年七月十三日,,502M60000080025,https://elaws.e-gov.go.jp/document?lawid=502M60000080025_20200713_000000000000000,,
法律,昭和三十一年法律第四十号,就学困難な児童及び生徒に係る就学奨励についての国の援助に関する法律,しゅうがくこんなんなじどうおよびせいとにかかるしゅうがくしょうれいについてのくにのえんじょにかんするほうりつ,,昭和三十一年三月三十日,学校教育法等の一部を改正する法律,平成二十七年法律第四十六号,平成二十七年六月二十四日,平成二十八年四月一日,,331AC0000000040,https://elaws.e-gov.go.jp/document?lawid=331AC0000000040_20160401_427AC0000000046,,
法律,昭和三十一年法律第百六十二号,地方教育行政の組織及び運営に関する法律,ちほうきょういくぎょうせいのそしきおよびうんえいにかんするほうりつ,,昭和三十一年六月三十日,地方公務員法及び地方自治法の一部を改正する法律,平成二十九年法律第二十九号,平成二十九年五月十七日,令和二年四月一日,,331AC0000000162,https://elaws.e-gov.go.jp/document?lawid=331AC0000000162_20200401_429AC0000000029,,
法律,昭和三十一年法律第百五十七号,夜間課程を置く高等学校における学校給食に関する法律,やかんかていをおくこうとうがっこうにおけるがっこうきゅうしょくにかんするほうりつ,,昭和三十一年六月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,331AC1000000157,https://elaws.e-gov.go.jp/document?lawid=331AC1000000157_20150801_000000000000000,,
政令,昭和三十一年政令第八十七号,就学困難な児童及び生徒に係る就学奨励についての国の援助に関する法律施行令,しゅうがくこんなんなじどうおよびせいとにかかるしゅうがくしょうれいについてのくにのえんじょにかんするほうりつせこうれい,,昭和三十一年四月五日,学校教育法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成二十七年政令第四百二十一号,平成二十七年十二月十六日,平成二十八年四月一日,,331CO0000000087,https://elaws.e-gov.go.jp/document?lawid=331CO0000000087_20160401_427CO0000000421,,
政令,昭和三十一年政令第二百二十一号,地方教育行政の組織及び運営に関する法律施行令,ちほうきょういくぎょうせいのそしきおよびうんえいにかんするほうりつせこうれい,,昭和三十一年六月三十日,地方公務員法及び地方自治法の一部を改正する法律の施行に伴う関係政令の整備に関する政令,令和二年政令第六十一号,令和二年三月二十七日,令和二年四月一日,,331CO0000000221,https://elaws.e-gov.go.jp/document?lawid=331CO0000000221_20200401_502CO0000000061,,
府省令,昭和三十一年文部省令第三十一号,各種学校規程,かくしゅがっこうきてい,,昭和三十一年十二月五日,平成２８年１０月１日（基準日）現在のデータ,,,,,331M50000080031,https://elaws.e-gov.go.jp/document?lawid=331M50000080031_20161001_000000000000000,,
府省令,昭和三十一年文部省令第三十二号,幼稚園設置基準,ようちえんせっちきじゅん,,昭和三十一年十二月十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,331M50000080032,https://elaws.e-gov.go.jp/document?lawid=331M50000080032_20161001_000000000000000,,
府省令,昭和二十二年文部省令第二十一号,昭和二十二年文部省令第二十一号（学校教育法施行規則第八十九条の規定により私立学校令によつてのみ設立された学校より除くものを定める省令）,がっこうきょういくほうせこうきそくだいはちじゅうきゅうじょうのきていによりしりつがっこうれいによつてのみせつりつされたがっこうよりのぞくものをさだめるしょうれい,,昭和二十二年九月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,322M40000080021,https://elaws.e-gov.go.jp/document?lawid=322M40000080021_20161001_000000000000000,,
法律,昭和三十二年法律第十八号,私立大学の研究設備に対する国の補助に関する法律,しりつだいがくのけんきゅうせつびにたいするくにのほじょにかんするほうりつ,,昭和三十二年三月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,332AC0000000018,https://elaws.e-gov.go.jp/document?lawid=332AC0000000018_20150801_000000000000000,,
法律,昭和三十二年法律第六十五号,公衆衛生修学資金貸与法,こうしゅうえいせいしゅうがくしきんたいよほう,,昭和三十二年四月十五日,平成２７年８月１日（基準日）現在のデータ,,,,,332AC0000000065,https://elaws.e-gov.go.jp/document?lawid=332AC0000000065_20150801_000000000000000,,
府省令,昭和三十年文部省令第二十四号,博物館法施行規則,はくぶつかんほうせこうきそく,,昭和三十年十月四日,不正競争防止法等の一部を改正する法律の施行に伴う文部科学省関係省令の整理等に関する省令,令和元年文部科学省令第九号,令和元年七月一日,令和元年七月一日,,330M50000080024,https://elaws.e-gov.go.jp/document?lawid=330M50000080024_20190701_501M60000080009,,
法律,昭和三十二年法律第百十七号,公立の学校の事務職員の休職の特例に関する法律,こうりつのがっこうのじむしょくいんのきゅうしょくのとくれいにかんするほうりつ,,昭和三十二年五月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,332AC1000000117,https://elaws.e-gov.go.jp/document?lawid=332AC1000000117_20150801_000000000000000,,
法律,昭和三十二年法律第百十八号,特別支援学校の幼稚部及び高等部における学校給食に関する法律,とくべつしえんがっこうのようちぶおよびこうとうぶにおけるがっこうきゅうしょくにかんするほうりつ,,昭和三十二年五月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,332AC1000000118,https://elaws.e-gov.go.jp/document?lawid=332AC1000000118_20150801_000000000000000,,
政令,昭和三十二年政令第二十五号,夜間課程を置く高等学校における学校給食に関する法律施行令,やかんかていをおくこうとうがっこうにおけるがっこうきゅうしょくにかんするほうりつせこうれい,,昭和三十二年三月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,332CO0000000025,https://elaws.e-gov.go.jp/document?lawid=332CO0000000025_20150801_000000000000000,,
政令,昭和三十二年政令第七十四号,公衆衛生修学資金貸与法施行令,こうしゅうえいせいしゅうがくしきんたいよほうせこうれい,,昭和三十二年四月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,332CO0000000074,https://elaws.e-gov.go.jp/document?lawid=332CO0000000074_20150801_000000000000000,,
