法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
政令,昭和三十二年政令第二百九十二号,内航海運組合法施行令,ないこうかいうんくみあいほうせこうれい,,昭和三十二年九月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,332CO0000000292,https://elaws.e-gov.go.jp/document?lawid=332CO0000000292_20150801_000000000000000,,
府省令,昭和三十二年運輸省令第三十九号,内航海運組合法施行規則,ないこうかいうんくみあいほうせこうきそく,,昭和三十二年十月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,332M50000800039,https://elaws.e-gov.go.jp/document?lawid=332M50000800039_20161001_000000000000000,,
法律,昭和三十二年法律第百六十二号,内航海運組合法,ないこうかいうんくみあいほう,,昭和三十二年六月一日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和三年三月一日,,332AC1000000162,https://elaws.e-gov.go.jp/document?lawid=332AC1000000162_20210301_501AC0000000071,,
法律,昭和三十四年法律第六十七号,特定港湾施設整備特別措置法,とくていこうわんしせつせいびとくべつそちほう,,昭和三十四年三月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,334AC0000000067,https://elaws.e-gov.go.jp/document?lawid=334AC0000000067_20150801_000000000000000,,
政令,昭和三十四年政令第百八号,特定港湾施設整備特別措置法施行令,とくていこうわんしせつせいびとくべつそちほうせこうれい,,昭和三十四年四月八日,平成２７年８月１日（基準日）現在のデータ,,,,,334CO0000000108,https://elaws.e-gov.go.jp/document?lawid=334CO0000000108_20150801_000000000000000,,
政令,平成二十五年政令第三百二十六号,海賊多発海域における日本船舶の警備に関する特別措置法施行令,かいぞくたはつかいいきにおけるにほんせんぱくのけいびにかんするとくべつそちほうせこうれい,,平成二十五年十一月二十九日,資金決済に関する法律施行令等の一部を改正する政令,令和二年政令第百四十二号,令和二年四月三日,令和二年五月一日,,425CO0000000326,https://elaws.e-gov.go.jp/document?lawid=425CO0000000326_20200501_502CO0000000142,,○
政令,平成二十五年政令第三百二十六号,海賊多発海域における日本船舶の警備に関する特別措置法施行令,かいぞくたはつかいいきにおけるにほんせんぱくのけいびにかんするとくべつそちほうせこうれい,,平成二十五年十一月二十九日,特定複合観光施設区域整備法施行令,平成三十一年政令第七十二号,平成三十一年三月二十九日,令和三年七月二十六日,法の施行の日,425CO0000000326,https://elaws.e-gov.go.jp/document?lawid=425CO0000000326_20210726_431CO0000000072,○,
府省令,平成二十五年国土交通省令第三十二号,船員の労働条件等の検査等に関する規則,せんいんのろうどうじょうけんとうのけんさとうにかんするきそく,,平成二十五年五月一日,押印を求める手続の見直し等のための国土交通省関係省令の一部を改正する省令,令和二年国土交通省令第九十八号,令和二年十二月二十三日,令和三年一月一日,,425M60000800032,https://elaws.e-gov.go.jp/document?lawid=425M60000800032_20210101_502M60000800098,,
政令,昭和三十七年政令第三百六十二号,船員法関係手数料令,せんいんほうかんけいてすうりょうれい,,昭和三十七年九月二十日,海上運送法施行令及び船員法関係手数料令の一部を改正する政令,平成二十九年政令第百六十二号,平成二十九年六月十六日,平成二十九年十月一日,,337CO0000000362,https://elaws.e-gov.go.jp/document?lawid=337CO0000000362_20171001_429CO0000000162,,
政令,昭和三十七年政令第三百九十四号,領事官の行う船舶法等の事務に係る処分又はその不作為についての審査請求に関する政令,りょうじかんのおこなうせんぱくほうとうのじむにかかるしょぶんまたはそのふさくためについてのしんさせいきゅうにかんするせいれい,,昭和三十七年九月二十九日,行政不服審査法及び行政不服審査法の施行に伴う関係法律の整備等に関する法律の施行に伴う関係政令の整備に関する政令,平成二十七年政令第三百九十二号,平成二十七年十一月二十六日,平成二十八年四月一日,,337CO0000000394,https://elaws.e-gov.go.jp/document?lawid=337CO0000000394_20160401_427CO0000000392,,
政令,昭和三十七年政令第三百九十四号,領事官の行う船舶法等の事務に係る処分又はその不作為についての審査請求に関する政令,りょうじかんのおこなうせんぱくほうとうのじむにかかるしょぶんまたはそのふさくためについてのしんさせいきゅうにかんするせいれい,,昭和三十七年九月二十九日,領事官の行う船舶法等の事務に係る処分又はその不作為についての審査請求に関する政令の一部を改正する政令,平成三十一年政令第十二号,平成三十一年一月二十三日,令和九十九年十二月三十一日,船舶の再資源化解体の適正な実施に関する法律の施行の日,337CO0000000394,https://elaws.e-gov.go.jp/document?lawid=337CO0000000394_21171231_431CO0000000012,○,
法律,平成二十五年法律第七十五号,海賊多発海域における日本船舶の警備に関する特別措置法,かいぞくたはつかいいきにおけるにほんせんぱくのけいびにかんするとくべつそちほう,,平成二十五年十一月二十日,地域包括ケアシステムの強化のための介護保険法等の一部を改正する法律,平成二十九年法律第五十二号,平成二十九年六月二日,平成三十年四月一日,,425AC0000000075,https://elaws.e-gov.go.jp/document?lawid=425AC0000000075_20180401_429AC0000000052,,
府省令,昭和三十七年運輸省令第四十七号,救命艇手規則,きゅうめいていしゅきそく,,昭和三十七年九月二十六日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う国土交通省関係省令の整備等に関する省令,令和元年国土交通省令第四十七号,令和元年十二月十六日,令和元年十二月十六日,,337M50000800047,https://elaws.e-gov.go.jp/document?lawid=337M50000800047_20191216_501M60000800047,,
政令,平成三十一年政令第十一号,船舶の再資源化解体の適正な実施に関する法律施行令,せんぱくのさいしげんかかいたいのてきせいなじっしにかんするほうりつせこうれい,,平成三十一年一月二十三日,,,,令和九十九年十二月三十一日,法の施行の日,431CO0000000011,https://elaws.e-gov.go.jp/document?lawid=431CO0000000011_21171231_000000000000000,○,
政令,昭和三十八年政令第五十四号,船員法第一条第二項第三号の漁船の範囲を定める政令,せんいんほうだいいちじょうだいにこうだいさんごうのぎょせんのはんいをさだめるせいれい,,昭和三十八年三月二十五日,漁業法等の一部を改正する等の法律の施行に伴う関係政令の整備及び経過措置に関する政令,令和二年政令第二百十七号,令和二年七月八日,令和二年十二月一日,,338CO0000000054,https://elaws.e-gov.go.jp/document?lawid=338CO0000000054_20201201_502CO0000000217,,
