法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,昭和二十六年法律第百四十五号,納税貯蓄組合法,のうぜいちょちくくみあいほう,,昭和二十六年四月十日,所得税法等の一部を改正する法律,平成二十八年法律第十五号,平成二十八年三月三十一日,平成二十八年四月一日,,326AC1000000145,https://elaws.e-gov.go.jp/document?lawid=326AC1000000145_20160401_428AC0000000015,,
政令,昭和二十六年政令第九十九号,納税貯蓄組合法施行令,のうぜいちょちくくみあいほうせこうれい,,昭和二十六年四月十日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,326CO0000000099,https://elaws.e-gov.go.jp/document?lawid=326CO0000000099_20191216_501CO0000000183,,
府省令,平成十七年財務省令第四号,平成十六年度の水田農業構造改革交付金等についての所得税及び法人税の臨時特例に関する法律施行規則,へいせいじゅうろくねんどのすいでんのうぎょうこうぞうかいかくこうふきんとうについてのしょとくぜいおよびほうじんぜいのりんじとくれいにかんするほうりつせこうきそく,,平成十七年二月十六日,平成２９年６月１日（基準日）現在のデータ,,平成二十九年六月一日,,,417M60000040004,https://elaws.e-gov.go.jp/document?lawid=417M60000040004_20170601_999M60000040004,,
法律,昭和二十七年法律第百十二号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定の実施に伴う関税法等の臨時特例に関する法律,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくだいろくじょうにもとづくしせつおよびくいきならびににほんこくにおけるがっしゅうこくぐんたいのちいにかんするきょうていのじっしにともなうかんぜいほうとうのりんじとくれいにかんするほうりつ,,昭和二十七年四月二十八日,関税定率法等の一部を改正する法律,平成二十九年法律第十三号,平成二十九年三月三十一日,平成三十一年三月十七日,,327AC0000000112,https://elaws.e-gov.go.jp/document?lawid=327AC0000000112_20190317_429AC0000000013,,
法律,昭和二十七年法律第百十三号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定の実施に伴う国税通則法等の臨時特例に関する法律,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくだいろくじょうにもとづくしせつおよびくいきならびににほんこくにおけるがっしゅうこくぐんたいのちいにかんするきょうていのじっしにともなうこくぜいはんそくとりしまりほうとうのりんじとくれいにかんするほうりつ,,昭和二十七年四月二十八日,所得税法等の一部を改正する等の法律,平成二十九年法律第四号,平成二十九年三月三十一日,平成三十年四月一日,,327AC0000000113,https://elaws.e-gov.go.jp/document?lawid=327AC0000000113_20180401_429AC0000000004,,
政令,昭和二十七年政令第五十七号,鹿児島県大島郡十島村に関する所得税法等の適用及びこれに伴う経過措置に関する政令　抄,かごしまけんおおしまぐんじゅうとうむらにかんするしょとくぜいほうとうのてきようおよびこれにともなうけいかそちにかんするせいれい　しょう,,昭和二十七年三月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000057,https://elaws.e-gov.go.jp/document?lawid=327CO0000000057_20150801_000000000000000,,
政令,昭和二十七年政令第百二十五号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定の実施に伴う関税法等の臨時特例に関する法律施行令,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくだいろくじょうにもとづくしせつおよびくいきならびににほんこくにおけるがっしゅうこくぐんたいのちいにかんするきょうていのじっしにともなうかんぜいほうとうのりんじとくれいにかんするほうりつせこうれい,,昭和二十七年四月二十八日,関税定率法等の一部を改正する法律の一部の施行に伴う関係政令の整備に関する政令,平成二十八年政令第二百四十号,平成二十八年六月十七日,平成二十九年十月八日,,327CO0000000125,https://elaws.e-gov.go.jp/document?lawid=327CO0000000125_20171008_428CO0000000240,,
法律,昭和二十八年法律第七号,酒税の保全及び酒類業組合等に関する法律,しゅぜいのほぜんおよびさけるいぎょうくみあいとうにかんするほうりつ,,昭和二十八年二月二十八日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和三年三月一日,,328AC0000000007,https://elaws.e-gov.go.jp/document?lawid=328AC0000000007_20210301_501AC0000000071,,
法律,昭和二十八年法律第七号,酒税の保全及び酒類業組合等に関する法律,しゅぜいのほぜんおよびさけるいぎょうくみあいとうにかんするほうりつ,,昭和二十八年二月二十八日,民法の一部を改正する法律,平成三十年法律第五十九号,平成三十年六月二十日,令和四年四月一日,,328AC0000000007,https://elaws.e-gov.go.jp/document?lawid=328AC0000000007_20220401_430AC0000000059,○,
法律,昭和二十八年法律第七号,酒税の保全及び酒類業組合等に関する法律,しゅぜいのほぜんおよびさけるいぎょうくみあいとうにかんするほうりつ,,昭和二十八年二月二十八日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和五年六月十日,会社法改正法附則第一条ただし書に規定する規定の施行の日,328AC0000000007,https://elaws.e-gov.go.jp/document?lawid=328AC0000000007_20230610_501AC0000000071,○,
政令,昭和二十八年政令第二十八号,酒税の保全及び酒類業組合等に関する法律施行令,しゅぜいのほぜんおよびさけるいぎょうくみあいとうにかんするほうりつせこうれい,,昭和二十八年三月四日,酒税法施行令等の一部を改正する政令,平成二十九年政令第百十号,平成二十九年三月三十一日,令和二年十月一日,,328CO0000000028,https://elaws.e-gov.go.jp/document?lawid=328CO0000000028_20201001_429CO0000000110,,
法律,昭和二十八年法律第六号,酒税法,しゅぜいほう,,昭和二十八年二月二十八日,所得税法等の一部を改正する法律,令和二年法律第八号,令和二年三月三十一日,令和三年四月一日,,328AC0000000006,https://elaws.e-gov.go.jp/document?lawid=328AC0000000006_20210401_502AC0000000008,,
法律,昭和二十八年法律第六号,酒税法,しゅぜいほう,,昭和二十八年二月二十八日,医薬品、医療機器等の品質、有効性及び安全性の確保等に関する法律等の一部を改正する法律,令和元年法律第六十三号,令和元年十二月四日,令和三年八月一日,,328AC0000000006,https://elaws.e-gov.go.jp/document?lawid=328AC0000000006_20210801_501AC0000000063,○,
法律,昭和二十八年法律第六号,酒税法,しゅぜいほう,,昭和二十八年二月二十八日,民法の一部を改正する法律,平成三十年法律第五十九号,平成三十年六月二十日,令和四年四月一日,,328AC0000000006,https://elaws.e-gov.go.jp/document?lawid=328AC0000000006_20220401_430AC0000000059,○,
法律,昭和二十八年法律第六号,酒税法,しゅぜいほう,,昭和二十八年二月二十八日,所得税法等の一部を改正する等の法律,平成二十九年法律第四号,平成二十九年三月三十一日,令和五年十月一日,,328AC0000000006,https://elaws.e-gov.go.jp/document?lawid=328AC0000000006_20231001_429AC0000000004,○,
府省令,令和二年財務省令第四十四号,新型コロナウイルス感染症等の影響に対応するための国税関係法律の臨時特例に関する法律施行規則,しんがたころなういるすかんせんしょうとうのえいきょうにたいおうするためのこくぜいかんけいほうりつのりんじとくれいにかんするほうりつせこうきそく,,令和二年四月三十日,,,,令和二年四月三十日,,502M60000040044,https://elaws.e-gov.go.jp/document?lawid=502M60000040044_20200430_000000000000000,,
府省令,令和二年財務省令第五十三号,とん税法附則第七項及び特別とん税法附則第三項に規定する国土交通大臣が財務大臣に提供する情報を定める省令,とんぜいほうふそくだいななこうおよびとくべつとんぜいほうふそくだいさんこうにきていするこくどこうつうだいじんがざいむだいじんにていきょうするじょうほうをさだめるしょうれい,,令和二年六月三十日,,,,令和二年十月一日,,502M60000040053,https://elaws.e-gov.go.jp/document?lawid=502M60000040053_20201001_000000000000000,,
政令,昭和二十八年政令第四百七号,奄美群島の復帰に伴う国税関係法令の適用の暫定措置等に関する政令,あまみぐんとうのふっきにともなうこくぜいかんけいほうれいのてきようのざんていそちとうにかんするせいれい,,昭和二十八年十二月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,328CO0000000407,https://elaws.e-gov.go.jp/document?lawid=328CO0000000407_20150801_000000000000000,,
府省令,昭和二十八年大蔵省令第九号,連続式蒸留機の新設及び拡張の臨時制限に関する省令,れんぞくしきじょうりゅうきのしんせつおよびかくちょうのりんじせいげんにかんするしょうれい,,昭和二十八年二月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,328M50000040009,https://elaws.e-gov.go.jp/document?lawid=328M50000040009_20161001_000000000000000,,
法律,昭和二十九年法律第百十号,株式会社以外の法人の再評価積立金の資本組入に関する法律,かぶしきがいしゃいがいのほうじんのさいひょうかつみたてきんのしほんくみはいにかんするほうりつ,,昭和二十九年五月十七日,平成２７年８月１日（基準日）現在のデータ,,,,,329AC0000000110,https://elaws.e-gov.go.jp/document?lawid=329AC0000000110_20150801_000000000000000,,
法律,昭和二十九年法律第百十二号,日本国とアメリカ合衆国との間の相互防衛援助協定の実施に伴う関税法等の臨時特例に関する法律,にほんこくとあめりかがっしゅうこくとのあいだのそうごぼうえいえんじょきょうていのじっしにともなうかんぜいほうとうのりんじとくれいにかんするほうりつ,,昭和二十九年五月十八日,平成２７年８月１日（基準日）現在のデータ,,,,,329AC0000000112,https://elaws.e-gov.go.jp/document?lawid=329AC0000000112_20150801_000000000000000,,
法律,昭和二十九年法律第百九十四号,遺産、相続及び贈与に対する租税に関する二重課税の回避及び脱税の防止のための日本国とアメリカ合衆国との間の条約の実施に伴う相続税法の特例等に関する法律,いさん、そうぞくおよびぞうよにたいするそぜいにかんするにじゅうかぜいのかいひおよびだつぜいのぼうしのためのにほんこくとあめりかがっしゅうこくとのあいだのじょうやくのじっしにともなうそうぞくぜいほうのとくれいとうにかんするほうりつ,,昭和二十九年六月二十三日,平成２９年４月１日（基準日）現在のデータ,,平成二十九年四月一日,,,329AC0000000194,https://elaws.e-gov.go.jp/document?lawid=329AC0000000194_20170401_999AC0000000194,,
法律,平成二十二年法律第八号,租税特別措置の適用状況の透明化等に関する法律,そぜいとくべつそちのてきようじょうきょうのとうめいかとうにかんするほうりつ,,平成二十二年三月三十一日,所得税法等の一部を改正する法律,平成三十年法律第七号,平成三十年三月三十一日,令和二年四月一日,,422AC0000000008,https://elaws.e-gov.go.jp/document?lawid=422AC0000000008_20200401_430AC0000000007,,
法律,平成二十二年法律第八号,租税特別措置の適用状況の透明化等に関する法律,そぜいとくべつそちのてきようじょうきょうのとうめいかとうにかんするほうりつ,,平成二十二年三月三十一日,所得税法等の一部を改正する法律,令和二年法律第八号,令和二年三月三十一日,令和四年四月一日,,422AC0000000008,https://elaws.e-gov.go.jp/document?lawid=422AC0000000008_20220401_502AC0000000008,○,
政令,昭和二十九年政令第百三号,日本国とアメリカ合衆国との間の相互防衛援助協定の実施に伴う関税法等の臨時特例に関する法律施行令,にほんこくとあめりかがっしゅうこくとのあいだのそうごぼうえいえんじょきょうていのじっしにともなうかんぜいほうとうのりんじとくれいにかんするほうりつせこうれい,,昭和二十九年五月十八日,消費税法施行令等の一部を改正する政令,令和二年政令第百十四号,令和二年三月三十一日,令和二年四月一日,,329CO0000000103,https://elaws.e-gov.go.jp/document?lawid=329CO0000000103_20200401_502CO0000000114,,
政令,昭和二十九年政令第百三号,日本国とアメリカ合衆国との間の相互防衛援助協定の実施に伴う関税法等の臨時特例に関する法律施行令,にほんこくとあめりかがっしゅうこくとのあいだのそうごぼうえいえんじょきょうていのじっしにともなうかんぜいほうとうのりんじとくれいにかんするほうりつせこうれい,,昭和二十九年五月十八日,法人税法施行令等の一部を改正する政令,令和二年政令第二百七号,令和二年六月二十六日,令和四年四月一日,,329CO0000000103,https://elaws.e-gov.go.jp/document?lawid=329CO0000000103_20220401_502CO0000000207,○,
府省令,昭和二十八年大蔵省令第十一号,酒税の保全及び酒類業組合等に関する法律施行規則,しゅぜいのほぜんおよびさけるいぎょうくみあいとうにかんするほうりつせこうきそく,,昭和二十八年三月六日,酒税の保全及び酒類業組合等に関する法律施行規則の一部を改正する省令,令和三年財務省令第三号,令和三年二月一日,令和三年三月一日,,328M50000040011,https://elaws.e-gov.go.jp/document?lawid=328M50000040011_20210301_503M60000040003,,
府省令,昭和二十八年大蔵省令第十一号,酒税の保全及び酒類業組合等に関する法律施行規則,しゅぜいのほぜんおよびさけるいぎょうくみあいとうにかんするほうりつせこうきそく,,昭和二十八年三月六日,酒税の保全及び酒類業組合等に関する法律施行規則の一部を改正する省令,令和元年財務省令第三十三号,令和元年十一月二十九日,令和四年四月一日,,328M50000040011,https://elaws.e-gov.go.jp/document?lawid=328M50000040011_20220401_501M60000040033,○,
政令,昭和二十九年政令第百六十四号,税関関係手数料令,ぜいかんかんけいてすうりょうれい,,昭和二十九年六月二十五日,関税法施行令等の一部を改正する政令,平成二十九年政令第六号,平成二十九年一月二十五日,平成三十年十二月三十日,,329CO0000000164,https://elaws.e-gov.go.jp/document?lawid=329CO0000000164_20181230_429CO0000000006,,
府省令,平成二十年財務省令第四十九号,振替株式等により物納の許可をされた場合の収納手続書類の記載事項に関する省令,ふりかえかぶしきとうによりぶつのうのきょかをされたばあいのしゅうのうてつづきしょるいのきさいじこうにかんするしょうれい,,平成二十九年四月一日,平成２９年６月１日（基準日）現在のデータ,,平成二十九年六月一日,,,420M60000040049,https://elaws.e-gov.go.jp/document?lawid=420M60000040049_20170601_999M60000040049,,
法律,昭和三十年法律第三十七号,輸入品に対する内国消費税の徴収等に関する法律,ゆにゅうひんにたいするないこくしょうひぜいのちょうしゅうとうにかんするほうりつ,,昭和三十年六月三十日,環太平洋パートナーシップに関する包括的及び先進的な協定が日本国について効力を生ずる日,平成二十八年法律第百八号,平成二十八年十二月十六日,平成三十年十二月三十日,,330AC0000000037,https://elaws.e-gov.go.jp/document?lawid=330AC0000000037_20181230_428AC0000000108,,
法律,昭和二十二年法律第百七十五号,昭和二十二年法律第百七十五号（災害被害者に対する租税の減免、徴収猶予等に関する法律）,さいがいひがいしゃにたいするそぜいのげんめんちょうしゅうゆうよとうにかんするほうりつ,,昭和二十二年十二月十三日,道路運送車両法の一部を改正する法律,令和元年法律第十四号,令和元年五月二十四日,令和二年四月一日,,322AC0000000175,https://elaws.e-gov.go.jp/document?lawid=322AC0000000175_20200401_501AC0000000014,,
政令,昭和三十年政令第百号,輸入品に対する内国消費税の徴収等に関する法律施行令,ゆにゅうひんにたいするないこくしょうひぜいのちょうしゅうとうにかんするほうりつせこうれい,,昭和三十年六月三十日,関税法施行令等の一部を改正する政令,平成二十九年政令第六号,平成二十九年一月二十五日,平成三十年十二月三十日,,330CO0000000100,https://elaws.e-gov.go.jp/document?lawid=330CO0000000100_20181230_429CO0000000006,,
政令,昭和三十年政令第百五十一号,地方揮発油税法施行令,ちほうきはつゆぜいほうせこうれい,,昭和三十年七月三十日,平成２８年４月１日（基準日）現在のデータ,,,,,330CO0000000151,https://elaws.e-gov.go.jp/document?lawid=330CO0000000151_20160401_000000000000000,,
政令,昭和三十年政令第百五十一号,地方揮発油税法施行令,ちほうきはつゆぜいほうせこうれい,,昭和三十年七月三十日,地方揮発油税法施行令等の一部を改正する政令,平成三十一年政令第百号,平成三十一年三月二十九日,令和十六年四月一日,,330CO0000000151,https://elaws.e-gov.go.jp/document?lawid=330CO0000000151_20340401_431CO0000000100,○,
政令,昭和三十年政令第二百三十七号,関税定率法第五条の規定による便益関税の適用に関する政令,かんぜいていりつほうだいごじょうのきていによるべんえきかんぜいのてきようにかんするせいれい,,昭和三十年九月十日,関税定率法等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,平成二十九年政令第百二十七号,平成二十九年三月三十一日,平成二十九年四月一日,,330CO0000000237,https://elaws.e-gov.go.jp/document?lawid=330CO0000000237_20170401_429CO0000000127,,
政令,昭和二十二年政令第二百六十八号,昭和二十二年政令第二百六十八号（災害被害者に対する租税の減免、徴収猶予等に関する法律の施行に関する政令）,さいがいひがいしゃにたいするそぜいのげんめんちょうしゅうゆうよとうにかんするほうりつのせこうにかんするせいれい,,昭和二十二年十二月十三日,所得税法施行令及び災害被害者に対する租税の減免、徴収猶予等に関する法律の施行に関する政令の一部を改正する政令,令和二年政令第百十一号,令和二年三月三十一日,令和二年四月一日,,322CO0000000268,https://elaws.e-gov.go.jp/document?lawid=322CO0000000268_20200401_502CO0000000111,,
政令,昭和二十九年政令第百五十号,関税法施行令,かんぜいほうせこうれい,,昭和二十九年六月十九日,関税法施行令等の一部を改正する政令,令和二年政令第三百四十八号,令和二年十二月十一日,令和三年一月一日,,329CO0000000150,https://elaws.e-gov.go.jp/document?lawid=329CO0000000150_20210101_502CO0000000348,,
政令,昭和二十九年政令第百五十五号,関税定率法施行令,かんぜいていりつほうせこうれい,,昭和二十九年六月二十二日,関税定率法等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和二年政令第百二十八号,令和二年三月三十一日,令和二年四月一日,,329CO0000000155,https://elaws.e-gov.go.jp/document?lawid=329CO0000000155_20200401_502CO0000000128,,
法律,平成二十三年法律第二十九号,東日本大震災の被災者等に係る国税関係法律の臨時特例に関する法律,ひがしにほんだいしんさいのひさいしゃとうにかかるこくぜいかんけいほうりつのりんじとくれいにかんするほうりつ,,平成二十三年四月二十七日,所得税法等の一部を改正する法律,令和二年法律第八号,令和二年三月三十一日,令和三年一月一日,,423AC0000000029,https://elaws.e-gov.go.jp/document?lawid=423AC0000000029_20210101_502AC0000000008,,
法律,平成二十三年法律第二十九号,東日本大震災の被災者等に係る国税関係法律の臨時特例に関する法律,ひがしにほんだいしんさいのひさいしゃとうにかかるこくぜいかんけいほうりつのりんじとくれいにかんするほうりつ,,平成二十三年四月二十七日,所得税法等の一部を改正する法律,令和二年法律第八号,令和二年三月三十一日,令和四年四月一日,,423AC0000000029,https://elaws.e-gov.go.jp/document?lawid=423AC0000000029_20220401_502AC0000000008,○,
法律,昭和三十二年法律第三十七号,とん税法,とんぜいほう,,昭和三十二年三月三十一日,関税定率法等の一部を改正する法律,令和二年法律第九号,令和二年三月三十一日,令和二年十月一日,,332AC0000000037,https://elaws.e-gov.go.jp/document?lawid=332AC0000000037_20201001_502AC0000000009,,
法律,昭和三十二年法律第三十八号,特別とん税法,とくべつとんぜいほう,,昭和三十二年三月三十一日,関税定率法等の一部を改正する法律,令和二年法律第九号,令和二年三月三十一日,令和二年十月一日,,332AC0000000038,https://elaws.e-gov.go.jp/document?lawid=332AC0000000038_20201001_502AC0000000009,,
法律,昭和三十二年法律第九十四号,滞納処分と強制執行等との手続の調整に関する法律,たいのうしょぶんときょうせいしっこうとうとのてつづきのちょうせいにかんするほうりつ,,昭和三十二年五月二日,民事執行法及び国際的な子の奪取の民事上の側面に関する条約の実施に関する法律の一部を改正する法律,令和元年法律第二号,令和元年五月十七日,令和二年四月一日,,332AC0000000094,https://elaws.e-gov.go.jp/document?lawid=332AC0000000094_20200401_501AC0000000002,,
政令,昭和三十二年政令第四十八号,とん税法施行令,とんぜいほうせこうれい,,昭和三十二年三月三十一日,関税定率法等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和二年政令第百二十八号,令和二年三月三十一日,令和二年十月一日,,332CO0000000048,https://elaws.e-gov.go.jp/document?lawid=332CO0000000048_20201001_502CO0000000128,,
政令,昭和三十二年政令第四十九号,特別とん税法施行令,とくべつとんぜいほうせこうれい,,昭和三十二年三月三十一日,関税定率法等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和二年政令第百二十八号,令和二年三月三十一日,令和二年十月一日,,332CO0000000049,https://elaws.e-gov.go.jp/document?lawid=332CO0000000049_20201001_502CO0000000128,,
政令,昭和三十二年政令第二百四十八号,滞納処分と強制執行等との手続の調整に関する政令,たいのうしょぶんときょうせいしっこうとうとのてつづきのちょうせいにかんするせいれい,,昭和三十二年八月一日,平成２７年８月１日（基準日）現在のデータ,,,,,332CO0000000248,https://elaws.e-gov.go.jp/document?lawid=332CO0000000248_20150801_000000000000000,,
政令,昭和三十二年政令第四十三号,租税特別措置法施行令,そぜいとくべつそちほうせこうれい,,昭和三十二年三月三十一日,租税特別措置法施行令の一部を改正する政令,令和二年政令第百二十一号,令和二年三月三十一日,令和三年一月一日,,332CO0000000043,https://elaws.e-gov.go.jp/document?lawid=332CO0000000043_20210101_502CO0000000121,,
政令,昭和三十二年政令第五十七号,揮発油税法施行令,きはつゆぜいほうせこうれい,,昭和三十二年四月六日,揮発油税法施行令の一部を改正する政令,令和二年政令第百十七号,令和二年三月三十一日,令和二年四月一日,,332CO0000000057,https://elaws.e-gov.go.jp/document?lawid=332CO0000000057_20200401_502CO0000000117,,
府省令,明治三十三年大蔵省令第五号,明治三十三年大蔵省令第五号（国税犯則取締法第四条ニ依リ収税官吏ノ携帯スヘキ証票様式）,こくぜいはんそくとりしまりほうだいよんじょうによりしゅうぜいかんりのけいたいすべきしょうひょうようしき,,明治三十三年三月二十四日,国税犯則取締法第四条に依り収税官吏の携帯すべき証票様式を定める件を廃止する省令,平成二十九年財務省令第二十七号,平成二十九年三月三十一日,平成三十年四月一日,,133M10000040005,https://elaws.e-gov.go.jp/document?lawid=133M10000040005_20180401_429M60000040027,○,
府省令,平成二十三年財務省令第二十号,東日本大震災の被災者等に係る国税関係法律の臨時特例に関する法律施行規則,ひがしにほんだいしんさいのひさいしゃとうにかかるこくぜいかんけいほうりつのりんじとくれいにかんするほうりつせこうきそく,,平成二十三年四月二十七日,国税関係法令に係る行政手続等における情報通信の技術の利用に関する省令等の一部を改正する省令,令和元年財務省令第三十六号,令和元年十二月十三日,令和二年十月一日,,423M60000040020,https://elaws.e-gov.go.jp/document?lawid=423M60000040020_20201001_501M60000040036,,
府省令,平成二十三年財務省令第二十号,東日本大震災の被災者等に係る国税関係法律の臨時特例に関する法律施行規則,ひがしにほんだいしんさいのひさいしゃとうにかかるこくぜいかんけいほうりつのりんじとくれいにかんするほうりつせこうきそく,,平成二十三年四月二十七日,法人税法施行規則等の一部を改正する省令,令和二年財務省令第五十六号,令和二年六月三十日,令和四年四月一日,,423M60000040020,https://elaws.e-gov.go.jp/document?lawid=423M60000040020_20220401_502M60000040056,○,
府省令,平成二十四年財務省令第六号,復興特別所得税に関する省令,ふっこうとくべつしょとくぜいにかんするしょうれい,,平成二十四年一月二十五日,租税特別措置法施行規則等の一部を改正する省令,令和二年財務省令第二十一号,令和二年三月三十一日,令和二年四月一日,,424M60000040006,https://elaws.e-gov.go.jp/document?lawid=424M60000040006_20200401_502M60000040021,,
府省令,平成二十四年財務省令第七号,復興特別法人税に関する省令,ふっこうとくべつほうじんぜいにかんするしょうれい,,平成二十四年一月二十五日,租税特別措置法施行規則等の一部を改正する省令,令和元年財務省令第十三号,令和元年六月二十八日,令和元年七月一日,,424M60000040007,https://elaws.e-gov.go.jp/document?lawid=424M60000040007_20190701_501M60000040013,,
府省令,令和二年農林水産省令第八十四号,包括的な経済上の連携に関する日本国とグレートブリテン及び北アイルランド連合王国との間の協定に基づく農林水産省の所掌事務に係る物資の日英特恵輸入証明書に関する省令,ほうかつてきなけいざいじょうのれんけいにかんするにほんこくとぐれーとぶりてんおよびきたあいるらんどれんごうおうこくとのあいだのきょうていにもとづくのうりんすいさんしょうのしょしょうじむにかかるぶっしのにちえいとっけいゆにゅうしょうめいしょにかんするしょうれい,,令和二年十二月二十一日,,,,令和三年一月一日,,502M60000200084,https://elaws.e-gov.go.jp/document?lawid=502M60000200084_20210101_000000000000000,,
