法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
法律,昭和二十九年法律第百四十八号,日本国における国際連合の軍隊の地位に関する協定の実施に伴う土地等の使用及び漁船の操業制限等に関する法律,にほんこくにおけるこくさいれんごうのぐんたいのちいにかんするきょうていのじっしにともなうとちとうのしようおよびぎょせんのそうぎょうせいげんとうにかんするほうりつ,,昭和二十九年六月一日,平成２７年８月１日（基準日）現在のデータ,,,,,329AC0000000148,https://elaws.e-gov.go.jp/document?lawid=329AC0000000148_20150801_000000000000000,,
政令,昭和三十六年政令第二百八十五号,公共用地の取得に関する特別措置法施行令,こうきょうようちのしゅとくにかんするとくべつそちほうせこうれい,,昭和三十六年八月五日,平成２７年８月１日（基準日）現在のデータ,,,,,336CO0000000285,https://elaws.e-gov.go.jp/document?lawid=336CO0000000285_20150801_000000000000000,,
府省令,昭和三十六年建設省令第二十五号,公共用地の取得に関する特別措置法施行規則,こうきょうようちのしゅとくにかんするとくべつそちほうせこうきそく,,昭和三十六年八月十五日,平成２８年１０月１日（基準日）現在のデータ,,,,,336M50004000025,https://elaws.e-gov.go.jp/document?lawid=336M50004000025_20161001_000000000000000,,
法律,昭和四十二年法律第七十五号,土地収用法の一部を改正する法律施行法　抄,とちしゅうようほうのいちぶをかいせいするほうりつせこうほう　しょう,,昭和四十二年七月二十一日,平成２７年８月１日（基準日）現在のデータ,,,,,342AC0000000075,https://elaws.e-gov.go.jp/document?lawid=342AC0000000075_20150801_000000000000000,,
政令,昭和四十三年政令第二百十号,小笠原諸島の復帰に伴う建設省関係法律の適用の暫定措置に関する政令　抄,おがさわらしょとうのふっきにともなうけんせつしょうかんけいほうりつのてきようのざんていそちにかんするせいれい　しょう,,昭和四十三年六月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,343CO0000000210,https://elaws.e-gov.go.jp/document?lawid=343CO0000000210_20150801_000000000000000,,
法律,昭和四十四年法律第四十九号,地価公示法,ちかこうじほう,,昭和四十四年六月二十三日,地方自治法の一部を改正する法律,平成二十六年法律第四十二号,平成二十六年五月三十日,平成二十八年四月一日,,344AC0000000049,https://elaws.e-gov.go.jp/document?lawid=344AC0000000049_20160401_426AC0000000042,,
政令,昭和四十四年政令第百八十号,地価公示法施行令,ちかこうじほうせこうれい,,昭和四十四年六月三十日,国土交通省組織令の一部を改正する政令,令和二年政令第百九十二号,令和二年六月十九日,令和二年七月一日,,344CO0000000180,https://elaws.e-gov.go.jp/document?lawid=344CO0000000180_20200701_502CO0000000192,,
府省令,昭和四十四年建設省令第五十五号,地価公示法施行規則,ちかこうじほうせこうきそく,,昭和四十四年十二月九日,平成２８年１０月１日（基準日）現在のデータ,,,,,344M50004000055,https://elaws.e-gov.go.jp/document?lawid=344M50004000055_20161001_000000000000000,,
府省令,昭和四十四年建設省令第五十六号,標準地の鑑定評価の基準に関する省令,ひょうじゅんちのかんていひょうかのきじゅんにかんするしょうれい,,昭和四十四年十二月九日,平成２８年１０月１日（基準日）現在のデータ,,,,,344M50004000056,https://elaws.e-gov.go.jp/document?lawid=344M50004000056_20161001_000000000000000,,
法律,昭和四十七年法律第六十六号,公有地の拡大の推進に関する法律,こうゆうちのかくだいのすいしんにかんするほうりつ,,昭和四十七年六月十五日,地域再生法の一部を改正する法律,平成二十八年法律第三十号,平成二十八年四月二十日,平成二十八年四月二十日,,347AC0000000066,https://elaws.e-gov.go.jp/document?lawid=347AC0000000066_20160420_428AC0000000030,,
政令,昭和四十七年政令第百十五号,沖縄の復帰に伴う建設省関係法令の適用の特別措置等に関する政令,おきなわのふっきにともなうけんせつしょうかんけいほうれいのてきようのとくべつそちとうにかんするせいれい,,昭和四十七年四月二十八日,建築士法の一部を改正する法律の施行に伴う関係政令の整備に関する政令,令和元年政令第九十六号,令和元年九月十一日,令和二年三月一日,,347CO0000000115,https://elaws.e-gov.go.jp/document?lawid=347CO0000000115_20200301_501CO0000000096,,○
府省令,昭和四十七年建設省・自治省令第一号,公有地の拡大の推進に関する法律施行規則,こうゆうちのかくだいのすいしんにかんするほうりつせこうきそく,,昭和四十七年八月十七日,公有地の拡大の推進に関する法律施行規則の一部を改正する省令,令和二年総務省・国土交通省令第一号,令和二年十二月二十三日,令和三年一月一日,,347M50004008001,https://elaws.e-gov.go.jp/document?lawid=347M50004008001_20210101_502M60000808001,,
法律,平成元年法律第八十四号,土地基本法,とちきほんほう,,平成元年十二月二十二日,土地基本法等の一部を改正する法律,令和二年法律第十二号,令和二年三月三十一日,令和二年三月三十一日,,401AC0000000084,https://elaws.e-gov.go.jp/document?lawid=401AC0000000084_20200331_502AC0000000012,,
政令,平成九年政令第百六十八号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定の実施に伴う土地等の使用等に関する特別措置法の一部を改正する法律附則第五項の規定による裁決の申請に関する政令,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくだいろくじょうにもとづくしせつおよびくいきならびににほんこくにおけるがっしゅうこくぐんたいのちいにかんするきょうていのじっしにともなうとちとうのしようとうにかんするとくべつそちほうのいちぶをかいせいするほうりつふそくだいごこうのきていによるさいけつのしんせいにかんするせいれい,,平成九年四月二十三日,平成２７年８月１日（基準日）現在のデータ,,,,,409CO0000000168,https://elaws.e-gov.go.jp/document?lawid=409CO0000000168_20150801_000000000000000,,
府省令,平成九年総理府令第二十九号,日本国とアメリカ合衆国との間の相互協力及び安全保障条約第六条に基づく施設及び区域並びに日本国における合衆国軍隊の地位に関する協定の実施に伴う土地等の使用等に関する特別措置法の一部を改正する法律附則第五項の規定による裁決の申請に関する省令,にほんこくとあめりかがっしゅうこくとのあいだのそうごきょうりょくおよびあんぜんほしょうじょうやくだいろくじょうにもとづくしせつおよびくいきならびににほんこくにおけるがっしゅうこくぐんたいのちいにかんするきょうていのじっしにともなうとちとうのしようとうにかんするとくべつそちほうのいちぶをかいせいするほうりつふそくだいごこうのきていによるさいけつのしんせいにかんするしょうれい,,平成九年四月二十三日,平成２８年１０月１日（基準日）現在のデータ,,,,,409M50000002029,https://elaws.e-gov.go.jp/document?lawid=409M50000002029_20161001_000000000000000,,
政令,平成十一年政令第三百六十号,防衛施設中央審議会令,ぼうえいしせつちゅうおうしんぎかいれい,,平成十一年十一月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,411CO0000000360,https://elaws.e-gov.go.jp/document?lawid=411CO0000000360_20150801_000000000000000,,
法律,平成十二年法律第八十七号,大深度地下の公共的使用に関する特別措置法,だいしんどちかのこうきょうてきしようにかんするとくべつそちほう,,平成十二年五月二十六日,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,平成二十九年法律第四十五号,平成二十九年六月二日,令和二年四月一日,,412AC0000000087,https://elaws.e-gov.go.jp/document?lawid=412AC0000000087_20200401_429AC0000000045,,
法律,平成十二年法律第八十七号,大深度地下の公共的使用に関する特別措置法,だいしんどちかのこうきょうてきしようにかんするとくべつそちほう,,平成十二年五月二十六日,強靱かつ持続可能な電気供給体制の確立を図るための電気事業法等の一部を改正する法律,令和二年法律第四十九号,令和二年六月十二日,令和四年四月一日,,412AC0000000087,https://elaws.e-gov.go.jp/document?lawid=412AC0000000087_20220401_502AC0000000049,○,
政令,平成十二年政令第五百号,大深度地下の公共的使用に関する特別措置法施行令,だいしんどちかのこうきょうてきしようにかんするとくべつそちほうせこうれい,,平成十二年十二月六日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,412CO0000000500,https://elaws.e-gov.go.jp/document?lawid=412CO0000000500_20191216_501CO0000000183,,
府省令,平成十二年総理府令第百五十七号,大深度地下の公共的使用に関する特別措置法施行規則,だいしんどちかのこうきょうてきしようにかんするとくべつそちほうせこうきそく,,平成十二年十二月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,412M50000002157,https://elaws.e-gov.go.jp/document?lawid=412M50000002157_20161001_000000000000000,,
政令,平成十四年政令第二百四十八号,土地収用法第八十八条の二の細目等を定める政令,とちしゅうようほうだいはちじゅうはちじょうのにのさいもくとうをさだめるせいれい,,平成十四年七月五日,民法及び家事事件手続法の一部を改正する法律の一部の施行に伴う国土交通省関係政令の整備に関する政令,令和元年政令第二百二号,令和元年十二月二十五日,令和二年四月一日,,414CO0000000248,https://elaws.e-gov.go.jp/document?lawid=414CO0000000248_20200401_501CO0000000202,,
府省令,平成十九年国土交通省令第七十八号,地理空間情報活用推進基本法第二条第三項の基盤地図情報に係る項目及び基盤地図情報が満たすべき基準に関する省令,ちりくうかんじょうほうかつようすいしんきほんほうだいにじょうだいさんこうのきばんちずじょうほうにかかるこうもくおよびきばんちずじょうほうがみたすべききじゅんにかんするしょうれい,,平成十九年八月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,419M60000800078,https://elaws.e-gov.go.jp/document?lawid=419M60000800078_20161001_000000000000000,,
法律,平成十年法律第三十四号,土地の再評価に関する法律,とちのさいひょうかにかんするほうりつ,,平成十年三月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,410AC1000000034,https://elaws.e-gov.go.jp/document?lawid=410AC1000000034_20150801_000000000000000,,
政令,平成十年政令第百十九号,土地の再評価に関する法律施行令,とちのさいひょうかにかんするほうりつせこうれい,,平成十年三月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,410CO0000000119,https://elaws.e-gov.go.jp/document?lawid=410CO0000000119_20150801_000000000000000,,
法律,平成三十年法律第四十九号,所有者不明土地の利用の円滑化等に関する特別措置法,しょゆうしゃふめいとちのりようのえんかつかとうにかんするとくべつそちほう,,平成三十年六月十三日," ",,,令和元年六月一日,,430AC0000000049,https://elaws.e-gov.go.jp/document?lawid=430AC0000000049_20190601_000000000000000,,
府省令,令和二年総務省令第十一号,地域人口の急減に対処するための特定地域づくり事業の推進に関する法律施行規則,ちいきじんこうのきゅうげんにたいしょするためのとくていちいきづくりじぎょうのすいしんにかんするほうりつせこうきそく,,令和二年三月二十四日,,,,令和二年六月四日,,502M60000008011,https://elaws.e-gov.go.jp/document?lawid=502M60000008011_20200604_000000000000000,,
法律,昭和二十四年法律第百八十八号,測量法,そくりょうほう,,昭和二十四年六月三日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年六月十四日,,324AC0000000188,https://elaws.e-gov.go.jp/document?lawid=324AC0000000188_20190614_501AC0000000037,,
府省令,昭和二十四年建設省令第十六号,測量法施行規則,そくりょうほうせこうきそく,,昭和二十四年九月一日,測量法施行規則の一部を改正する省令,令和二年国土交通省令第十六号,令和二年三月十八日,令和二年四月一日,,324M50004000016,https://elaws.e-gov.go.jp/document?lawid=324M50004000016_20200401_502M60000800016,,
法律,昭和二十六年法律第二百十九号,土地収用法,とちしゅうようほう,,昭和二十六年六月九日,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,平成二十九年法律第四十五号,平成二十九年六月二日,令和二年四月一日,,326AC1000000219,https://elaws.e-gov.go.jp/document?lawid=326AC1000000219_20200401_429AC0000000045,,
法律,昭和二十六年法律第二百十九号,土地収用法,とちしゅうようほう,,昭和二十六年六月九日,強靱かつ持続可能な電気供給体制の確立を図るための電気事業法等の一部を改正する法律,令和二年法律第四十九号,令和二年六月十二日,令和四年四月一日,,326AC1000000219,https://elaws.e-gov.go.jp/document?lawid=326AC1000000219_20220401_502AC0000000049,○,
法律,昭和三十六年法律第百五十号,公共用地の取得に関する特別措置法,こうきょうようちのしゅとくにかんするとくべつそちほう,,昭和三十六年六月十七日,民法及び家事事件手続法の一部を改正する法律,平成三十年法律第七十二号,平成三十年七月十三日,令和二年四月一日,,336AC0000000150,https://elaws.e-gov.go.jp/document?lawid=336AC0000000150_20200401_430AC0000000072,,
法律,昭和三十六年法律第百五十号,公共用地の取得に関する特別措置法,こうきょうようちのしゅとくにかんするとくべつそちほう,,昭和三十六年六月十七日,強靱かつ持続可能な電気供給体制の確立を図るための電気事業法等の一部を改正する法律,令和二年法律第四十九号,令和二年六月十二日,令和四年四月一日,,336AC0000000150,https://elaws.e-gov.go.jp/document?lawid=336AC0000000150_20220401_502AC0000000049,○,
政令,昭和四十七年政令第二百八十四号,公有地の拡大の推進に関する法律施行令,こうゆうちのかくだいのすいしんにかんするほうりつせこうれい,,昭和四十七年七月十七日,都市再生特別措置法等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和二年政令第二百六十八号,令和二年九月四日,令和二年九月七日,,347CO0000000284,https://elaws.e-gov.go.jp/document?lawid=347CO0000000284_20200907_502CO0000000268,,
政令,平成三十年政令第三百八号,所有者不明土地の利用の円滑化等に関する特別措置法施行令,しょゆうしゃふめいとちのりようのえんかつかとうにかんするとくべつそちほうせこうれい,,平成三十年十一月九日,,,,令和元年六月一日,,430CO0000000308,https://elaws.e-gov.go.jp/document?lawid=430CO0000000308_20190601_000000000000000,,
府省令,昭和四十九年運輸省・建設省令第一号,公有水面埋立法施行規則,こうゆうすいめんうめたてほうせこうきそく,,昭和四十九年三月十八日,平成２９年７月１日（基準日）現在のデータ,,平成二十九年七月一日,,,349M50004800001,https://elaws.e-gov.go.jp/document?lawid=349M50004800001_20170701_999M50004800001,,
