41,322AC0000000059_20171101_429AC0000000023.sentence.nml.wwakati,35556
41,322AC0000000060_20150801_000000000000000.sentence.nml.wwakati,1933
41,322AC0000000061_20150801_000000000000000.sentence.nml.wwakati,15671
41,322AC0000000063_20150801_000000000000000.sentence.nml.wwakati,64288
41,322AC0000000117_20150801_000000000000000.sentence.nml.wwakati,162
41,322AC0000000127_20150801_000000000000000.sentence.nml.wwakati,1905
41,322AC1000000136_20190601_501AC0000000001.sentence.nml.wwakati,35148
41,322AC1000000137_20150801_000000000000000.sentence.nml.wwakati,12112
41,322CO0000000024_20150801_000000000000000.sentence.nml.wwakati,10705
41,322CO0000000034_20180401_429CO0000000112.sentence.nml.wwakati,13761
41,322CO0000000035_20200401_502CO0000000064.sentence.nml.wwakati,30404
41,322M40000010042_20190401_431M60000010012.sentence.nml.wwakati,18237
41,323AC0000000075_20191129_501AC0000000058.sentence.nml.wwakati,16935
41,323AC0000000076_20191129_501AC0000000059.sentence.nml.wwakati,21109
41,323AC0000000146_20150801_000000000000000.sentence.nml.wwakati,10735
41,323AC0000000147_20180601_428AC0000000054.sentence.nml.wwakati,29836
41,323CO0000000122_20200207_502CO0000000027.sentence.nml.wwakati,19126
41,323CO0000000292_20150801_000000000000000.sentence.nml.wwakati,2257
41,323CO0000000353_20150801_000000000000000.sentence.nml.wwakati,29198
41,323CO0000000354_20150801_000000000000000.sentence.nml.wwakati,11830
41,323M40000001001_20161001_000000000000000.sentence.nml.wwakati,875
41,323M40000002029_20190601_501M60000008013.sentence.nml.wwakati,4661
41,324AC0000000140_20150801_000000000000000.sentence.nml.wwakati,13281
41,324AC1000000205_20200829_502AC0000000033.sentence.nml.wwakati,75967
41,324CO0000000031_20190801_501CO0000000059.sentence.nml.wwakati,7878
41,324CO0000000139_20150801_000000000000000.sentence.nml.wwakati,245
41,324M50000001009_20190701_501M60000010015.sentence.nml.wwakati,14874
41,324M50000001010_20180928_430M60000010024.sentence.nml.wwakati,13977
41,325AC1000000197_20200801_501AC0000000029.sentence.nml.wwakati,50502
41,326AC0000000053_20200424_502AC0000000020.sentence.nml.wwakati,2188
41,326AC0000000299_20190914_501AC0000000037.sentence.nml.wwakati,6519
41,327AC1000000286_20150801_000000000000000.sentence.nml.wwakati,3679
41,335AC0000000100_20150801_000000000000000.sentence.nml.wwakati,707
41,341AC0000000052_20150801_000000000000000.sentence.nml.wwakati,3843
41,341AC0000000111_20201001_501AC0000000003.sentence.nml.wwakati,12638
41,341CO0000000394_20150801_000000000000000.sentence.nml.wwakati,2121
41,345AC0000000033_20150801_000000000000000.sentence.nml.wwakati,2892
41,346M50000010013_20190701_501M60000010016.sentence.nml.wwakati,673
41,347CO0000000095_20190914_501CO0000000085.sentence.nml.wwakati,17872
41,347CO0000000169_20191214_501CO0000000085.sentence.nml.wwakati,5332
41,353CO0000000379_20200624_502CO0000000199.sentence.nml.wwakati,8239
41,353M50000010055_20200801_502M60000010043.sentence.nml.wwakati,24902
41,359CO0000000221_20150801_000000000000000.sentence.nml.wwakati,147
41,359CO0000000222_20150801_000000000000000.sentence.nml.wwakati,646
41,361AC0000000066_20200829_502AC0000000033.sentence.nml.wwakati,50308
41,362CO0000000030_20150801_000000000000000.sentence.nml.wwakati,375
41,362M50000010007_20200829_502M60000010046.sentence.nml.wwakati,8380
41,363AC0000000093_20150801_000000000000000.sentence.nml.wwakati,714
41,403AC0000000111_20170401_428AC0000000096.sentence.nml.wwakati,4584
41,405CO0000000224_20200401_430CO0000000183.sentence.nml.wwakati,12479
41,406AC0000000045_20150801_000000000000000.sentence.nml.wwakati,261
41,406M50000010002_20161001_000000000000000.sentence.nml.wwakati,711
41,413M60000010024_20200511_502M60000010036.sentence.nml.wwakati,14217
41,413M60000010062_20161001_000000000000000.sentence.nml.wwakati,5396
41,414AC0000000139_20200401_501AC0000000044.sentence.nml.wwakati,10776
41,414R00000008001_20020422_000000000000000.sentence.nml.wwakati,1779
41,415AC0000000040_20180401_429AC0000000077.sentence.nml.wwakati,25013
41,415AC0000000107_20150801_000000000000000.sentence.nml.wwakati,2330
41,415CO0000000513_20150801_000000000000000.sentence.nml.wwakati,1943
41,415CO0000000546_20151001_427CO0000000348.sentence.nml.wwakati,32229
41,415M60000010043_20161001_000000000000000.sentence.nml.wwakati,129
41,415RJNJ24000000_20201228_502RJNJ01076000.sentence.nml.wwakati,12033
41,416AC0000000063_20180601_428AC0000000054.sentence.nml.wwakati,61361
41,416AC0000000074_20180124_428AC0000000053.sentence.nml.wwakati,49810
41,416AC0000000119_20201001_502AC0000000022.sentence.nml.wwakati,2022
41,416AC0000000121_20151001_424AC0000000096.sentence.nml.wwakati,19104
41,416AC0000000151_20200401_429AC0000000045.sentence.nml.wwakati,23820
41,416CO0000000017_20150801_000000000000000.sentence.nml.wwakati,105
41,416M60000010013_20190701_501M60000010008.sentence.nml.wwakati,7653
41,416M60000010067_20161001_000000000000000.sentence.nml.wwakati,4830
41,417CO0000000325_20150801_000000000000000.sentence.nml.wwakati,447
41,417M60000010084_20161001_000000000000000.sentence.nml.wwakati,3350
41,418CO0000000024_20210101_502CO0000000364.sentence.nml.wwakati,14164
41,418CO0000000186_20150801_000000000000000.sentence.nml.wwakati,1196
41,418M60000010052_20210331_503M60000010008.sentence.nml.wwakati,13396
41,420CO0000000003_20150801_000000000000000.sentence.nml.wwakati,1203
41,424AC1000000006_20210331_000000000000000.sentence.nml.wwakati,9195
41,424M60000010010_20180331_430M60000010016.sentence.nml.wwakati,2649
41,425AC0000000091_20150801_000000000000000.sentence.nml.wwakati,3530
41,427M60000010011_20200401_502M60000010030.sentence.nml.wwakati,32383
41,428CO0000000253_20170413_000000000000000.sentence.nml.wwakati,242
41,430CO0000000212_20180714_000000000000000.sentence.nml.wwakati,301
41,501CO0000000130_20191018_000000000000000.sentence.nml.wwakati,300
41,501M60000010050_20191214_000000000000000.sentence.nml.wwakati,188
41,502CO0000000224_20200714_000000000000000.sentence.nml.wwakati,327
