25,323AC0000000125_20150801_000000000000000.sentence.nml.wwakati,37007
25,323M40000100035_20200330_502M60001000009.sentence.nml.wwakati,32373
25,328CO0000000410_20150801_000000000000000.sentence.nml.wwakati,5347
25,328M50000100049_20190627_501M60001000002.sentence.nml.wwakati,3421
25,332AC0000000161_20191214_501AC0000000037.sentence.nml.wwakati,70424
25,332CO0000000298_20150801_000000000000000.sentence.nml.wwakati,15156
25,332M50000100041_20201201_502M60001000028.sentence.nml.wwakati,106122
25,334M50000100013_20201228_502M60001000031.sentence.nml.wwakati,2995
25,337AC0000000100_20150801_000000000000000.sentence.nml.wwakati,10707
25,337CO0000000335_20150801_000000000000000.sentence.nml.wwakati,2286
25,337M50004000022_20201228_502M60001000031.sentence.nml.wwakati,6093
25,342AC0000000110_20160401_426AC0000000069.sentence.nml.wwakati,30489
25,342CO0000000284_20200907_502CO0000000268.sentence.nml.wwakati,11767
25,343AC0000000097_20210401_502AC0000000039.sentence.nml.wwakati,72918
25,343AC0000000098_20160401_426AC0000000072.sentence.nml.wwakati,23059
25,343CO0000000324_20150801_000000000000000.sentence.nml.wwakati,4248
25,343CO0000000329_20210401_502CO0000000304.sentence.nml.wwakati,48836
25,343M50000800058_20210401_502M60001000025.sentence.nml.wwakati,1744
25,345AC0000000108_20200610_502AC0000000041.sentence.nml.wwakati,33074
25,345AC0000000133_20150801_000000000000000.sentence.nml.wwakati,11660
25,345AC0000000136_20201001_501AC0000000018.sentence.nml.wwakati,248236
25,345AC0000000138_20200401_429AC0000000045.sentence.nml.wwakati,56086
25,345AC0000000139_20150801_000000000000000.sentence.nml.wwakati,14327
25,345CO0000000253_20150801_000000000000000.sentence.nml.wwakati,12410
25,346AC0000000070_20150801_000000000000000.sentence.nml.wwakati,17425
25,346AC0000000091_20150801_000000000000000.sentence.nml.wwakati,20994
25,346AC0000000107_20180401_427AC0000000041.sentence.nml.wwakati,23959
25,346CO0000000146_20151119_427CO0000000384.sentence.nml.wwakati,6653
25,346CO0000000188_20201219_502CO0000000356.sentence.nml.wwakati,65197
25,346CO0000000201_20210101_502CO0000000245.sentence.nml.wwakati,133625
25,346CO0000000204_20150801_000000000000000.sentence.nml.wwakati,1791
25,346CO0000000264_20181201_430CO0000000329.sentence.nml.wwakati,32164
25,346CO0000000325_20150801_000000000000000.sentence.nml.wwakati,10593
25,346M50000002035_20191201_501M60001000015.sentence.nml.wwakati,20015
25,346M50000002043_20161001_000000000000000.sentence.nml.wwakati,1413
25,346M50000102002_20161001_000000000000000.sentence.nml.wwakati,731
25,346M50000402002_20201228_502M60001000031.sentence.nml.wwakati,44802
25,346M50000500001_20210401_502M60001000025.sentence.nml.wwakati,138332
25,346M50000800037_20161001_000000000000000.sentence.nml.wwakati,337
25,346M50000800038_20201001_502M60000800076.sentence.nml.wwakati,230315
25,346M50010000047_20200330_502M60001000009.sentence.nml.wwakati,1251
25,346M50010002001_20161001_000000000000000.sentence.nml.wwakati,641
25,346M50010d40003_20201228_502M60001f40002.sentence.nml.wwakati,36638
25,346M50014d00001_20201228_502M60001000031.sentence.nml.wwakati,5298
