12,322AC0000000226_20150801_000000000000000.sentence.nml.wwakati,32931
12,323AC1000000186_20190701_430AC0000000033.sentence.nml.wwakati,164105
12,323CO0000000052_20150801_000000000000000.sentence.nml.wwakati,254
12,328AC0000000087_20150801_000000000000000.sentence.nml.wwakati,6129
12,328CO0000000124_20150801_000000000000000.sentence.nml.wwakati,3258
12,328CO0000000403_20150801_000000000000000.sentence.nml.wwakati,560
12,331AC0000000107_20160401_427AC0000000066.sentence.nml.wwakati,37382
12,331CO0000000335_20200401_502CO0000000069.sentence.nml.wwakati,76629
12,331CO0000000346_20150801_000000000000000.sentence.nml.wwakati,82664
12,331M50000002088_20161001_000000000000000.sentence.nml.wwakati,7137
12,332M50000002005_20161001_000000000000000.sentence.nml.wwakati,22475
12,333M50000002039_20161001_000000000000000.sentence.nml.wwakati,1173
12,334CO0000000199_20150801_000000000000000.sentence.nml.wwakati,1446
12,334CO0000000306_20191216_501CO0000000183.sentence.nml.wwakati,211422
12,334M50000002055_20201225_502M60000008124.sentence.nml.wwakati,363616
12,336CO0000000037_20191216_501CO0000000183.sentence.nml.wwakati,143882
12,336M50000008006_20201225_502M60000008123.sentence.nml.wwakati,381502
12,338CO0000000316_20150801_000000000000000.sentence.nml.wwakati,447
12,338M50000008027_20161001_000000000000000.sentence.nml.wwakati,791
12,338M50000008028_20161001_000000000000000.sentence.nml.wwakati,4589
12,338M50000008029_20161001_000000000000000.sentence.nml.wwakati,111
12,339M50000008027_20190701_501M60000008019.sentence.nml.wwakati,36442
12,339M50000008028_20190701_501M60000008019.sentence.nml.wwakati,7021
12,339M50000100008_20161001_000000000000000.sentence.nml.wwakati,2018
12,340M50000008002_20190701_501M60000008019.sentence.nml.wwakati,9812
12,340M50000008003_20190701_501M60000008019.sentence.nml.wwakati,9665
12,349M50000008014_20161001_000000000000000.sentence.nml.wwakati,4273
12,350M50000008019_20190701_501M60000008019.sentence.nml.wwakati,3832
12,350M50000008026_20190701_501M60000008019.sentence.nml.wwakati,10838
12,351M50000008026_20161001_000000000000000.sentence.nml.wwakati,2481
12,351M50000008031_20161001_000000000000000.sentence.nml.wwakati,4590
12,352M50000008003_20161001_000000000000000.sentence.nml.wwakati,3221
12,356M50000008017_20190701_501M60000008019.sentence.nml.wwakati,40001
12,356M50000008018_20190701_501M60000008019.sentence.nml.wwakati,22428
12,356M50000008019_20190701_501M60000008019.sentence.nml.wwakati,34350
12,358M50000008002_20190701_501M60000008019.sentence.nml.wwakati,8346
12,361M50000008022_20161001_000000000000000.sentence.nml.wwakati,6148
12,361M50000008024_20190701_501M60000008019.sentence.nml.wwakati,26149
12,361M50000008025_20190701_501M60000008019.sentence.nml.wwakati,8967
12,401M50000008001_20200501_502M60000008040.sentence.nml.wwakati,21106
12,401M50000008002_20201201_502M60000008057.sentence.nml.wwakati,5214
12,406M50000008002_20190701_501M60000008019.sentence.nml.wwakati,7414
12,406M50000008003_20161001_000000000000000.sentence.nml.wwakati,558
12,414M60000008024_20210401_502M60000008077.sentence.nml.wwakati,30326
12,415CO0000000379_20150801_000000000000000.sentence.nml.wwakati,2115
12,416M60000008047_20161001_000000000000000.sentence.nml.wwakati,3202
12,416M60000008092_20161001_000000000000000.sentence.nml.wwakati,1247
12,416M60000008102_20161001_000000000000000.sentence.nml.wwakati,221
12,416M60000008138_20190228_431M60000008011.sentence.nml.wwakati,7363
12,417M60000008011_20190901_501M60000008035.sentence.nml.wwakati,14167
12,417M60000008040_20180601_430M60000008034.sentence.nml.wwakati,26238
12,418M60000008110_20161001_000000000000000.sentence.nml.wwakati,12197
12,420M60000008156_20180601_430M60000008034.sentence.nml.wwakati,3140
12,421M60000008088_20161001_000000000000000.sentence.nml.wwakati,2057
12,422M60000008007_20180401_430M60000008019.sentence.nml.wwakati,3932
12,422M60000008112_20161001_000000000000000.sentence.nml.wwakati,622
12,425AC1000000110_20150801_000000000000000.sentence.nml.wwakati,6640
12,425CO0000000263_20150801_000000000000000.sentence.nml.wwakati,1405
12,425M60000008022_20190701_501M60000008019.sentence.nml.wwakati,13843
12,425M60000008023_20190701_501M60000008019.sentence.nml.wwakati,15994
12,425M60000008024_20190701_501M60000008019.sentence.nml.wwakati,12504
12,425M60000008026_20190701_501M60000008019.sentence.nml.wwakati,14984
12,425M60000008027_20161001_000000000000000.sentence.nml.wwakati,1060
12,426M60000008023_20161001_000000000000000.sentence.nml.wwakati,12926
12,427M60000008042_20161001_000000000000000.sentence.nml.wwakati,2032
12,427M60000008043_20161001_000000000000000.sentence.nml.wwakati,2118
