16,322AC0000000120_20190914_501AC0000000037.sentence.nml.wwakati,135212
16,322AC0000000121_20150801_000000000000000.sentence.nml.wwakati,586
16,322AC0000000151_20150801_000000000000000.sentence.nml.wwakati,2406
16,322CO0000000052_20150801_000000000000000.sentence.nml.wwakati,248
16,322M40010002003_20161001_000000000000000.sentence.nml.wwakati,1255
16,323CO0000000012_20150801_000000000000000.sentence.nml.wwakati,302
16,323CO0000000306_20150801_000000000000000.sentence.nml.wwakati,805
16,324AC0000000117_20150801_000000000000000.sentence.nml.wwakati,13869
16,324AC0000000200_20150801_000000000000000.sentence.nml.wwakati,33685
16,324AC0000000252_20210401_502AC0000000066.sentence.nml.wwakati,61632
16,324AC1000000271_20150801_000000000000000.sentence.nml.wwakati,800
16,324M40002102001_19490228_000000000000000.sentence.nml.wwakati,167
16,324RJNJ01001000_20161001_000000000000000.sentence.nml.wwakati,976
16,324RJNJ01002000_20201228_502RJNJ01076000.sentence.nml.wwakati,3285
16,324RJNJ01003000_20161001_000000000000000.sentence.nml.wwakati,497
16,324RJNJ01004000_20210402_503RJNJ09054009.sentence.nml.wwakati,8170
16,324RJNJ01007000_20161001_000000000000000.sentence.nml.wwakati,1017
16,324RJNJ02000000_20161001_000000000000000.sentence.nml.wwakati,494
16,324RJNJ02001000_20161001_000000000000000.sentence.nml.wwakati,1028
16,324RJNJ03000000_20161001_000000000000000.sentence.nml.wwakati,434
16,324RJNJ14005000_20201201_502RJNJ14005006.sentence.nml.wwakati,178
16,324RJNJ14007000_20161001_000000000000000.sentence.nml.wwakati,4912
16,325AC0000000095_20210401_502AC0000000065.sentence.nml.wwakati,373010
16,325AC0000000114_20191216_501AC0000000016.sentence.nml.wwakati,47243
16,325M50000040045_20201225_502M60000040091.sentence.nml.wwakati,20635
16,325M50000040098_20161001_000000000000000.sentence.nml.wwakati,1939
16,325M50010000080_20161001_000000000000000.sentence.nml.wwakati,3205
16,325RJNJ02004000_20161001_000000000000000.sentence.nml.wwakati,824
16,325RJNJ14008000_20161001_000000000000000.sentence.nml.wwakati,2886
16,326AC0000000033_20150801_000000000000000.sentence.nml.wwakati,3431
16,326AC0000000191_20200401_429AC0000000045.sentence.nml.wwakati,79509
16,326AC0000000307_20150801_000000000000000.sentence.nml.wwakati,1793
16,326AC0000000308_20150801_000000000000000.sentence.nml.wwakati,3734
16,326M50000040004_20161001_000000000000000.sentence.nml.wwakati,375
16,326RJNJ09001000_20161001_000000000000000.sentence.nml.wwakati,2574
16,326RJNJ09005000_20210401_503RJNJ09005006.sentence.nml.wwakati,4258
