49,401AC0000000082_20150801_000000000000000.sentence.nml.wwakati,53185
49,401AC0000000083_20191214_430AC0000000096.sentence.nml.wwakati,63940
49,402CO0000000213_20150801_000000000000000.sentence.nml.wwakati,4337
49,402M50000800020_20161001_000000000000000.sentence.nml.wwakati,37574
49,402M50000800021_20210101_502M60000800098.sentence.nml.wwakati,33875
49,402M50000800022_20210201_502M60000800087.sentence.nml.wwakati,49900
49,402M50000800032_20161001_000000000000000.sentence.nml.wwakati,6448
49,402M50000800033_20190701_501M60000800020.sentence.nml.wwakati,4455
49,407M50000800037_20161001_000000000000000.sentence.nml.wwakati,3112
49,415M60000800012_20161001_000000000000000.sentence.nml.wwakati,1210
