37,332AC0000000035_20200401_429AC0000000045.sentence.nml.wwakati,20604
37,332CO0000000188_20150801_000000000000000.sentence.nml.wwakati,20902
37,332M50004000018_20190507_501M60000800001.sentence.nml.wwakati,7232
37,339AC0000000167_20200401_429AC0000000045.sentence.nml.wwakati,88472
37,339AC0000000168_20150801_000000000000000.sentence.nml.wwakati,10090
37,340CO0000000014_20191216_501CO0000000183.sentence.nml.wwakati,79633
37,340CO0000000043_20150801_000000000000000.sentence.nml.wwakati,2042
37,340M50004000007_20190701_501M60000800020.sentence.nml.wwakati,56754
37,340M50004000017_20190701_501M60000800020.sentence.nml.wwakati,2641
37,340M50004000020_20190507_501M60000800001.sentence.nml.wwakati,5749
37,342CO0000000002_20210101_502CO0000000363.sentence.nml.wwakati,19297
37,342M50004000005_20210101_342M50004000005.sentence.nml.wwakati,8810
37,351CO0000000199_20150801_000000000000000.sentence.nml.wwakati,34031
37,351M50004000013_20161001_000000000000000.sentence.nml.wwakati,22357
