23,327M50000040037_20161001_000000000000000.sentence.nml.wwakati,848
23,327M50000040131_20161001_000000000000000.sentence.nml.wwakati,423
23,329CO0000000198_20150801_000000000000000.sentence.nml.wwakati,1320
23,329M50000040084_20161001_000000000000000.sentence.nml.wwakati,2022
23,333AC0000000178_20150801_000000000000000.sentence.nml.wwakati,2207
23,333CO0000000060_20150801_000000000000000.sentence.nml.wwakati,207
23,333CO0000000337_20171001_429CO0000000106.sentence.nml.wwakati,8643
23,333M50000040017_20161001_000000000000000.sentence.nml.wwakati,156
23,334M50000040007_20161001_000000000000000.sentence.nml.wwakati,869
23,334M50000040009_20161001_000000000000000.sentence.nml.wwakati,3983
23,338AC0000000063_20150801_000000000000000.sentence.nml.wwakati,3146
23,338AC0000000130_20150801_000000000000000.sentence.nml.wwakati,261
23,338CO0000000122_20171001_429CO0000000106.sentence.nml.wwakati,7882
23,338CO0000000275_20171001_429CO0000000106.sentence.nml.wwakati,8253
23,338M50000040022_20161001_000000000000000.sentence.nml.wwakati,5319
23,338M50000040045_20161001_000000000000000.sentence.nml.wwakati,2169
23,339M50000040003_20161001_000000000000000.sentence.nml.wwakati,1104
23,339M50000040032_20161001_000000000000000.sentence.nml.wwakati,1600
23,341M50000040044_20161001_000000000000000.sentence.nml.wwakati,2064
23,350AC0000000089_20150801_000000000000000.sentence.nml.wwakati,419
23,350M50000040051_20161001_000000000000000.sentence.nml.wwakati,1541
23,351AC0000000073_20150801_000000000000000.sentence.nml.wwakati,527
23,351M50000040026_20161001_000000000000000.sentence.nml.wwakati,1625
23,352AC0000000035_20150801_000000000000000.sentence.nml.wwakati,551
23,352AC0000000050_20150801_000000000000000.sentence.nml.wwakati,527
23,352M50000040022_20161001_000000000000000.sentence.nml.wwakati,1555
23,353AC0000000043_20150801_000000000000000.sentence.nml.wwakati,807
23,354AC0000000026_20150801_000000000000000.sentence.nml.wwakati,527
23,355AC0000000037_20150801_000000000000000.sentence.nml.wwakati,527
23,356AC0000000039_20150801_000000000000000.sentence.nml.wwakati,2315
23,357AC0000000041_20150801_000000000000000.sentence.nml.wwakati,527
23,357M50000040030_20210401_502M60000040089.sentence.nml.wwakati,14079
23,358AC0000000045_20150801_000000000000000.sentence.nml.wwakati,2976
23,359AC0000000052_20150801_000000000000000.sentence.nml.wwakati,2871
23,360AC0000000084_20150801_000000000000000.sentence.nml.wwakati,1818
23,361AC0000000061_20150801_000000000000000.sentence.nml.wwakati,1818
23,362AC0000000051_20150801_000000000000000.sentence.nml.wwakati,1818
23,363AC0000000052_20150801_000000000000000.sentence.nml.wwakati,1818
23,401AC0000000042_20150801_000000000000000.sentence.nml.wwakati,1846
23,402M50000040020_20161001_000000000000000.sentence.nml.wwakati,3989
23,403AC0000000002_20150801_000000000000000.sentence.nml.wwakati,29338
23,406AC0000000028_20150801_000000000000000.sentence.nml.wwakati,747
23,406AC0000000108_20150801_000000000000000.sentence.nml.wwakati,1868
23,407AC0000000017_20150801_000000000000000.sentence.nml.wwakati,1429
23,407AC0000000100_20150801_000000000000000.sentence.nml.wwakati,909
23,408AC0000000002_20150801_000000000000000.sentence.nml.wwakati,734
23,408AC0000000041_20150801_000000000000000.sentence.nml.wwakati,2278
23,409AC0000000027_20150801_000000000000000.sentence.nml.wwakati,1841
23,410AC0000000035_20150801_000000000000000.sentence.nml.wwakati,1841
23,410M50000040035_20161001_000000000000000.sentence.nml.wwakati,1165
23,411AC0000000003_20150801_000000000000000.sentence.nml.wwakati,541
23,411M50000040006_20210330_503M60000040010.sentence.nml.wwakati,13064
23,412AC0000000003_20150801_000000000000000.sentence.nml.wwakati,541
23,413AC0000000012_20150801_000000000000000.sentence.nml.wwakati,541
23,414AC0000000020_20150801_000000000000000.sentence.nml.wwakati,2105
23,414M60000040065_20161001_000000000000000.sentence.nml.wwakati,2936
23,414M60000040066_20161001_000000000000000.sentence.nml.wwakati,2355
23,414M60000040067_20170401_999M60000040067.sentence.nml.wwakati,1667
23,414M60000040068_20161001_000000000000000.sentence.nml.wwakati,7450
