43,322AC0000000132_20210301_501AC0000000071.sentence.nml.wwakati,364905
43,322AC0000000185_20200401_429AC0000000045.sentence.nml.wwakati,141734
43,322CO0000000299_20180401_429CO0000000263.sentence.nml.wwakati,24769
43,322M40000200095_20180401_429M60000200063.sentence.nml.wwakati,160552
43,323AC0000000082_20201201_501AC0000000062.sentence.nml.wwakati,53850
43,323AC0000000165_20150801_000000000000000.sentence.nml.wwakati,15102
43,323CO0000000123_20180401_429CO0000000263.sentence.nml.wwakati,351
43,323M40000200003_20180401_430M60000200010.sentence.nml.wwakati,1759
43,324AC0000000186_20190914_501AC0000000037.sentence.nml.wwakati,17395
43,324AC0000000195_20200401_501AC0000000012.sentence.nml.wwakati,229109
43,324AC0000000196_20150801_000000000000000.sentence.nml.wwakati,1440
43,324AC1000000208_20191214_501AC0000000037.sentence.nml.wwakati,21622
43,324CO0000000295_20200401_502CO0000000090.sentence.nml.wwakati,209174
43,324CO0000000330_20150801_000000000000000.sentence.nml.wwakati,2597
43,324M50010000075_20210401_502M60000200053.sentence.nml.wwakati,85909
43,324M50010000093_20201221_502M60000200083.sentence.nml.wwakati,12720
43,325AC0000000012_20150801_000000000000000.sentence.nml.wwakati,5132
43,325AC0000000127_20201201_501AC0000000062.sentence.nml.wwakati,62044
43,325AC0000000151_20160401_427AC0000000070.sentence.nml.wwakati,34172
43,325AC0000000169_20181116_430AC0000000023.sentence.nml.wwakati,14512
43,325AC0000000175_20180401_429AC0000000070.sentence.nml.wwakati,82827
43,325AC0000000194_20150801_000000000000000.sentence.nml.wwakati,12580
43,325AC0000000209_20201001_502AC0000000021.sentence.nml.wwakati,47346
43,325CO0000000152_20150801_000000000000000.sentence.nml.wwakati,21378
43,325CO0000000198_20201201_502CO0000000236.sentence.nml.wwakati,9572
43,325CO0000000244_20150801_000000000000000.sentence.nml.wwakati,748
43,325CO0000000269_20201001_502CO0000000288.sentence.nml.wwakati,4594
43,325M50010000029_20161001_000000000000000.sentence.nml.wwakati,903
43,325M50010000062_20210401_503M60000200025.sentence.nml.wwakati,75177
43,325M50010000064_20201221_502M60000200083.sentence.nml.wwakati,42295
43,325M50010000073_20201102_502M60000200075.sentence.nml.wwakati,211165
43,325M50010000087_20201221_502M60000200083.sentence.nml.wwakati,4950
43,325M50010000094_20191227_501M60000200050.sentence.nml.wwakati,7193
43,325M50010000096_20200701_502M60000200044.sentence.nml.wwakati,44326
43,326AC0000000088_20181116_430AC0000000023.sentence.nml.wwakati,50840
43,326AC1000000144_20160401_426AC0000000069.sentence.nml.wwakati,22948
43,326AC1000000166_20210401_502AC0000000016.sentence.nml.wwakati,102880
43,326CO0000000078_20200105_501CO0000000205.sentence.nml.wwakati,23740
43,326CO0000000291_20200716_502CO0000000002.sentence.nml.wwakati,34538
43,326M50010000021_20201221_502M60000200083.sentence.nml.wwakati,19793
43,326M50010000023_20200401_501M60000200028.sentence.nml.wwakati,16426
43,326M50010000032_20201221_502M60000200083.sentence.nml.wwakati,30221
43,326M50010000035_20210401_502M60000200044.sentence.nml.wwakati,224194
43,327AC0000000229_20200401_501AC0000000012.sentence.nml.wwakati,118049
43,327AC0000000230_20150801_000000000000000.sentence.nml.wwakati,8741
43,327AC1000000096_20170331_429AC0000000010.sentence.nml.wwakati,3015
43,327AC1000000131_20180401_429AC0000000020.sentence.nml.wwakati,5356
