法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,昭和三十年通商産業省令第五十四号,輸出入取引法に基く輸出の承認に関する省令,ゆしゅつにゅうとりひきほうにもとづくゆしゅつのしょうにんにかんするしょうれい,,昭和三十年十月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,330M50000400054,https://elaws.e-gov.go.jp/document?lawid=330M50000400054_20161001_000000000000000,,
政令,昭和三十一年政令第百五十四号,国際復興開発銀行等からの外資の受入に関する特別措置に関する法律に規定する外国政府金融機関を定める政令,こくさいふっこうかいはつぎんこうとうからのがいしのうけいれにかんするとくべつそちにかんするほうりつにきていするがいこくせいふきんゆうきかんをさだめるせいれい,,昭和三十一年五月二十五日,平成２７年８月１日（基準日）現在のデータ,,,,,331CO0000000154,https://elaws.e-gov.go.jp/document?lawid=331CO0000000154_20150801_000000000000000,,
政令,昭和三十五年政令第四号,輸出入取引法第二条第四号の規定に基づく政令,ゆしゅつにゅうとりひきほうだいにじょうだいよんごうのきていにもとづくせいれい,,昭和三十五年一月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,335CO0000000004,https://elaws.e-gov.go.jp/document?lawid=335CO0000000004_20150801_000000000000000,,
政令,昭和四十年政令第八十四号,国際復興開発銀行等からの外資の受入に関する特別措置に関する法律に基づく債券の利子の非課税等に関する規定の適用を受けない者の範囲を定める政令,こくさいふっこうかいはつぎんこうとうからのがいしのうけいれにかんするとくべつそちにかんするほうりつにもとづくさいけんのりしのひかぜいとうにかんするきていのてきようをうけないもののはんいをさだめるせいれい,,昭和四十年三月三十一日,法人税法施行令等の一部を改正する政令,平成二十九年政令第百六号,平成二十九年三月三十一日,平成二十九年十月一日,,340CO0000000084,https://elaws.e-gov.go.jp/document?lawid=340CO0000000084_20171001_429CO0000000106,,
政令,昭和四十年政令第二百三号,国際復興開発銀行等からの外資の受入に関する特別措置に関する法律に基づき政府が保証契約をすることができる地方債証券を定める政令,こくさいふっこうかいはつぎんこうとうからのがいしのうけいれにかんするとくべつそちにかんするほうりつにもとづきせいふがほしょうけいやくをすることができるちほうさいしょうけんをさだめるせいれい,,昭和四十年六月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000203,https://elaws.e-gov.go.jp/document?lawid=340CO0000000203_20150801_000000000000000,,
政令,昭和四十年政令第二百四号,国際復興開発銀行等からの外資の受入に関する特別措置に関する法律に規定する主務大臣を定める政令,こくさいふっこうかいはつぎんこうとうからのがいしのうけいれにかんするとくべつそちにかんするほうりつにきていするしゅむだいじんをさだめるせいれい,,昭和四十年六月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000204,https://elaws.e-gov.go.jp/document?lawid=340CO0000000204_20150801_000000000000000,,
政令,昭和四十年政令第二百八十七号,国際復興開発銀行等からの外資の受入に関する特別措置に関する法律に基づき政府が保証契約をすることができる法人を定める政令,こくさいふっこうかいはつぎんこうとうからのがいしのうけいれにかんするとくべつそちにかんするほうりつにもとづきせいふがほしょうけいやくをすることができるほうじんをさだめるせいれい,,昭和四十年八月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000287,https://elaws.e-gov.go.jp/document?lawid=340CO0000000287_20150801_000000000000000,,
政令,昭和五十五年政令第二百六十号,外国為替令,がいこくかわせれい,,昭和五十五年十月十一日,外国為替令及び輸出貿易管理令の一部を改正する政令,令和二年政令第三百三十八号,令和二年十一月二十七日,令和三年一月二十七日,,355CO0000000260,https://elaws.e-gov.go.jp/document?lawid=355CO0000000260_20210127_502CO0000000338,,
府省令,昭和五十五年大蔵省令第四十九号,軍票による支払等の許可の申請手続に関する省令,ぐんひょうによるしはらいとうのきょかのしんせいてつづきにかんするしょうれい,,昭和五十五年十一月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,355M50000040049,https://elaws.e-gov.go.jp/document?lawid=355M50000040049_20161001_000000000000000,,
府省令,昭和五十五年大蔵省令第四十四号,外国為替に関する省令,がいこくかわせにかんするしょうれい,,昭和五十五年十一月十五日,外国為替に関する省令の一部を改正する省令,令和二年財務省令第九十三号,令和二年十二月二十八日,令和二年十二月二十八日,,355M50000040044,https://elaws.e-gov.go.jp/document?lawid=355M50000040044_20201228_502M60000040093,,
府省令,昭和五十五年総理府・大蔵省・文部省・厚生省・農林水産省・通商産業省・運輸省・郵政省・労働省・建設省令第一号,対内直接投資等に関する命令,たいないちょくせつとうしとうにかんするめいれい,,昭和五十五年十一月二十日,対内直接投資等に関する命令及び外国為替法令に係る情報通信技術を活用した行政の推進等に関する法律施行規則の一部を改正する命令,令和二年内閣府・総務省・財務省・文部科学省・厚生労働省・農林水産省・経済産業省・国土交通省・環境省令第六号,令和二年十二月二十五日,令和二年十二月二十五日,,355M50007fc2001,https://elaws.e-gov.go.jp/document?lawid=355M50007fc2001_20201225_502M60001fca006,,
府省令,平成三年通商産業省令第四十九号,輸出貿易管理令別表第一及び外国為替令別表の規定に基づき貨物又は技術を定める省令,ゆしゅつぼうえきかんりれいべっぴょうだいいちおよびがいこくかわせれいべっぴょうのきていにもとづきかもつまたはぎじゅつをさだめるしょうれい,,平成三年十月十四日,輸出貿易管理令別表第一及び外国為替令別表の規定に基づき貨物又は技術を定める省令の一部を改正する省令,令和二年経済産業省令第八十六号,令和二年十二月十日,令和三年一月二十七日,,403M50000400049,https://elaws.e-gov.go.jp/document?lawid=403M50000400049_20210127_502M60000400086,,
府省令,平成四年通商産業省令第三十八号,輸出貿易管理令別表第二及び別表第七の規定に基づき貨物を定める省令,ゆしゅつぼうえきかんりれいべっぴょうだいにおよびべっぴょうだいななのきていにもとづきかもつをさだめるしょうれい,,平成四年六月十九日,輸出貿易管理令別表第二及び別表第七の規定に基づき貨物を定める省令の一部を改正する省令,令和元年経済産業省令第三十四号,令和元年八月十五日,令和元年八月三十日,,404M50000400038,https://elaws.e-gov.go.jp/document?lawid=404M50000400038_20190830_501M60000400034,,
府省令,平成七年自治省令第三十二号,輸入の促進及び対内投資事業の円滑化に関する臨時措置法第十一条の地方税の不均一課税に伴う措置が適用される場合等を定める省令,ゆにゅうのそくしんおよびたいないとうしじぎょうのえんかつかにかんするりんじそちほうだいじゅういちじょうのちほうぜいのふきんいつかぜいにともなうそちがてきようされるばあいとうをさだめるしょうれい,,平成七年十月五日,平成２８年１０月１日（基準日）現在のデータ,,,,,407M50000008032,https://elaws.e-gov.go.jp/document?lawid=407M50000008032_20161001_000000000000000,,
府省令,平成八年自治省令第十二号,輸入の促進及び対内投資事業の円滑化に関する臨時措置法第十一条の地方公共団体の特例を定める省令,ゆにゅうのそくしんおよびたいないとうしじぎょうのえんかつかにかんするりんじそちほうだいじゅういちじょうのちほうこうきょうだんたいのとくれいをさだめるしょうれい,,平成八年三月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,408M50000008012,https://elaws.e-gov.go.jp/document?lawid=408M50000008012_20161001_000000000000000,,
府省令,平成十年大蔵省令第二十九号,外国為替の取引等の報告に関する省令,がいこくかわせのとりひきとうのほうこくにかんするしょうれい,,平成十年三月十九日,外国為替に関する省令及び外国為替の取引等の報告に関する省令の一部を改正する省令,令和二年財務省令第六十八号,令和二年十月三十日,令和二年十月三十日,,410M50000040029,https://elaws.e-gov.go.jp/document?lawid=410M50000040029_20201030_502M60000040068,,
政令,平成十三年政令第二百三号,貿易保険法の一部を改正する法律附則第十一条の国を定める政令,ぼうえきほけんほうのいちぶをかいせいするほうりつふそくだいじゅういちじょうのくにをさだめるせいれい,,平成十三年六月十五日,,平成二十九年政令第四号,平成二十九年一月二十日,平成二十九年四月一日,,413CO0000000203,https://elaws.e-gov.go.jp/document?lawid=413CO0000000203_20170401_429CO0000000004,○,
府省令,平成十三年経済産業省令第二百四十九号,輸出貨物が核兵器等の開発等のために用いられるおそれがある場合を定める省令,ゆしゅつかもつがかくへいきとうのかいはつとうのためにもちいられるおそれがあるばあいをさだめるしょうれい,,平成十三年十二月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,413M60000400249,https://elaws.e-gov.go.jp/document?lawid=413M60000400249_20161001_000000000000000,,
政令,平成十七年政令第十八号,経済連携協定に基づく特定原産地証明書の発給等に関する法律施行令,けいざいれんけいきょうていにもとづくとくていげんさんちしょうめいしょのはっきゅうとうにかんするほうりつせこうれい,,平成十七年二月九日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,417CO0000000018,https://elaws.e-gov.go.jp/document?lawid=417CO0000000018_20191216_501CO0000000183,,
府省令,平成十七年経済産業省令第七号,経済連携協定に基づく特定原産地証明書の発給等に関する法律に基づく指定発給機関に関する省令,けいざいれんけいきょうていにもとづくとくていげんさんちしょうめいしょのはっきゅうとうにかんするほうりつにもとづくしていはっきゅうきかんにかんするしょうれい,,平成十七年二月十五日,平成２８年１０月１日（基準日）現在のデータ,,,,,417M60000400007,https://elaws.e-gov.go.jp/document?lawid=417M60000400007_20161001_000000000000000,,
府省令,平成十八年経済産業省令第百一号,外国相互間の貨物の移動を伴う貨物の売買、貸借又は贈与に関する取引に係る貨物が核兵器等の開発等のために用いられるおそれがある場合を定める省令,がいこくそうごかんのかもつのいどうをともなうかもつのばいばい、たいしゃくまたはぞうよにかんするとりひきにかかるかもつがかくへいきとうのかいはつとうのためにもちいられるおそれがあるばあいをさだめるしょうれい,,平成十八年十二月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,418M60000400101,https://elaws.e-gov.go.jp/document?lawid=418M60000400101_20161001_000000000000000,,
府省令,平成十八年経済産業省令第百二号,仮に陸揚げした貨物が核兵器等の開発等のために用いられるおそれがある場合を定める省令,かりにりくあげしたかもつがかくへいきとうのかいはつとうのためにもちいられるおそれがあるばあいをさだめるしょうれい,,平成十八年十二月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,418M60000400102,https://elaws.e-gov.go.jp/document?lawid=418M60000400102_20161001_000000000000000,,
府省令,平成二十年経済産業省令第五十七号,輸出貨物が輸出貿易管理令別表第一の一の項の中欄に掲げる貨物（核兵器等に該当するものを除く。）の開発、製造又は使用のために用いられるおそれがある場合を定める省令,ゆしゅつかもつがゆしゅつぼうえきかんりれいべっぴょうだいいちのいちのこうのちゅうらんにかかげるかもつかくへいきとうにがいとうするものをのぞくのかいはつせいぞうまたはしようのためにもちいられるおそれがあるばあいをさだめるしょうれい,,平成二十年八月二十七日,輸出貨物が輸出貿易管理令別表第一の一の項の中欄に掲げる貨物（核兵器等に該当するものを除く。）の開発、製造又は使用のために用いられるおそれがある場合を定める省令の一部を改正する省令,令和二年経済産業省令第三号,令和二年一月二十日,令和二年一月二十日,,420M60000400057,https://elaws.e-gov.go.jp/document?lawid=420M60000400057_20200120_502M60000400003,,
府省令,平成二十一年経済産業省令第六十号,輸出者等遵守基準を定める省令,ゆしゅつしゃとうじゅんしゅきじゅんをさだめるしょうれい,,平成二十一年十月十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,421M60000400060,https://elaws.e-gov.go.jp/document?lawid=421M60000400060_20161001_000000000000000,,
府省令,平成二十一年経済産業省令第六十一号,特定重要貨物等を定める省令,とくていじゅうようかもつとうをさだめるしょうれい,,平成二十一年十月十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,421M60000400061,https://elaws.e-gov.go.jp/document?lawid=421M60000400061_20161001_000000000000000,,
府省令,平成二十九年財務省令第三十一号,貿易保険法に規定する法人税に係る課税の特例に関する省令,ぼうえきほけんほうにきていするほうじんぜいにかかるかぜいのとくれいにかんするしょうれい,,平成二十九年三月三十一日," ",,,平成二十九年四月一日,,429M60000040031,https://elaws.e-gov.go.jp/document?lawid=429M60000040031_20170401_000000000000000,,
府省令,平成二十九年財務省令第三十一号,貿易保険法に規定する法人税に係る課税の特例に関する省令,ぼうえきほけんほうにきていするほうじんぜいにかかるかぜいのとくれいにかんするしょうれい,,平成二十九年三月三十一日,法人税法施行規則等の一部を改正する省令,令和二年財務省令第五十六号,令和二年六月三十日,令和四年四月一日,,429M60000040031,https://elaws.e-gov.go.jp/document?lawid=429M60000040031_20220401_502M60000040056,○,
府省令,平成二十九年経済産業省令第二十七号,株式会社日本貿易保険の会計に関する省令,かぶしきがいしゃにほんぼうえきほけんのかいけいにかんするしょうれい,,平成二十九年三月二十九日," ",,,平成二十九年四月一日,,429M60000400027,https://elaws.e-gov.go.jp/document?lawid=429M60000400027_20170401_000000000000000,,
府省令,平成十九年経済産業省令第二十七号,輸出入取引法施行規則,ゆしゅつにゅうとりひきほうせこうきそく,,平成十九年三月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,419M60000400027,https://elaws.e-gov.go.jp/document?lawid=419M60000400027_20161001_000000000000000,,
府省令,平成十年大蔵省令第三十号,外国為替及び外国貿易法第六十八条第二項に規定する証票の様式を定める省令,がいこくかわせおよびがいこくぼうえきほうだいろくじゅうはちじょうだいにこうにきていするしょうひょうのようしきをさだめるしょうれい,,平成十年三月十九日,外国政府の不動産に関する権利の取得に関する省令等の一部を改正する省令,令和元年財務省令第九号,令和元年六月二十四日,令和元年七月一日,,410M50000040030,https://elaws.e-gov.go.jp/document?lawid=410M50000040030_20190701_501M60000040009,,
政令,昭和五十五年政令第二百五十九号,外国為替及び外国貿易法における主務大臣を定める政令,がいこくかわせおよびがいこくぼうえきほうにおけるしゅむだいじんをさだめるせいれい,,昭和五十五年十月十一日,対内直接投資等に関する政令等の一部を改正する政令,令和二年政令第百五十四号,令和二年四月三十日,令和二年五月八日,,355CO0000000259,https://elaws.e-gov.go.jp/document?lawid=355CO0000000259_20200508_502CO0000000154,,
府省令,昭和四十四年通商産業省令第二十五号,外国為替及び外国貿易法第六十八条第二項に規定する証票の様式を定める省令,がいこくかわせおよびがいこくぼうえきほうだいろくじゅうはちじょうだいにこうにきていするしょうひょうのようしきをさだめるしょうれい,,昭和四十四年三月三十一日,輸出貿易管理規則及び外国為替及び外国貿易法第六十八条第二項に規定する証票の様式を定める省令の一部を改正する省令,平成二十九年経済産業省令第五十四号,平成二十九年七月十四日,平成二十九年十月一日,,344M50000400025,https://elaws.e-gov.go.jp/document?lawid=344M50000400025_20171001_429M60000400054,,
府省令,昭和二十五年総理府・大蔵省・通商産業省令第一号,外国為替及び外国貿易法における附属の島に関する命令,がいこくかわせおよびがいこくぼうえきほうにおけるふぞくのしまにかんするめいれい,,昭和二十五年一月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,325M50000442001,https://elaws.e-gov.go.jp/document?lawid=325M50000442001_20161001_000000000000000,,
政令,昭和五十五年政令第二百六十一号,対内直接投資等に関する政令,たいないちょくせつとうしとうにかんするせいれい,,昭和五十五年十月十一日,対内直接投資等に関する政令等の一部を改正する政令,令和二年政令第百五十四号,令和二年四月三十日,令和二年五月八日,,355CO0000000261,https://elaws.e-gov.go.jp/document?lawid=355CO0000000261_20200508_502CO0000000154,,
府省令,平成十年通商産業省令第八号,貿易関係貿易外取引等に関する省令,ぼうえきかんけいぼうえきそととりひきとうにかんするしょうれい,,平成十年三月四日,押印を求める手続の見直し等のための経済産業省関係省令の一部を改正する省令,令和二年経済産業省令第九十二号,令和二年十二月二十八日,令和二年十二月二十八日,,410M50000400008,https://elaws.e-gov.go.jp/document?lawid=410M50000400008_20201228_502M60000400092,,
