法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,平成十七年内閣府令第五十三号,地域再生法施行規則,ちいきさいせいほうせこうきそく,,平成十七年四月一日,構造改革特別区域法施行規則等の一部を改正する内閣府令,令和二年内閣府令第八十二号,令和二年十二月二十八日,令和二年十二月二十八日,,417M60000002053,https://elaws.e-gov.go.jp/document?lawid=417M60000002053_20201228_502M60000002082,,
府省令,令和二年総務省令第八十三号,総務省関係国家戦略特別区域法施行規則,そうむしょうかんけいこっかせんりゃくとくべつくいきほうせこうきそく,,令和二年九月一日,,,,令和二年九月一日,,502M60000008083,https://elaws.e-gov.go.jp/document?lawid=502M60000008083_20200901_000000000000000,,
法律,昭和二十七年法律第二百九十二号,地方公営企業法,ちほうこうえいきぎょうほう,,昭和二十七年八月一日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年十二月十四日,,327AC0000000292,https://elaws.e-gov.go.jp/document?lawid=327AC0000000292_20191214_501AC0000000037,,
政令,昭和二十七年政令第十三号,鹿児島県大島郡十島村に関する地方自治法の適用及びこれに伴う経過措置に関する政令　抄,かごしまけんおおしまぐんじゅうしまむらにかんするちほうじちほうのてきようおよびこれにともなうけいかそちにかんするせいれい　しょう,,昭和二十七年二月四日,平成２７年８月１日（基準日）現在のデータ,,,,,327CO0000000013,https://elaws.e-gov.go.jp/document?lawid=327CO0000000013_20150801_000000000000000,,
府省令,昭和二十七年総理府令第七十三号,地方公営企業法施行規則,ちほうこうえいきぎょうほうせこうきそく,,昭和二十七年九月二十九日,地方公営企業法施行規則の一部を改正する省令,令和二年総務省令第四十六号,令和二年四月二十八日,令和二年四月二十八日,,327M50000002073,https://elaws.e-gov.go.jp/document?lawid=327M50000002073_20200428_502M60000008046,,
府省令,昭和二十七年総理府令第七十四号,地方公営企業資産再評価規則,ちほうこうえいきぎょうしさんさいひょうかきそく,,昭和二十七年九月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,327M50000002074,https://elaws.e-gov.go.jp/document?lawid=327M50000002074_20161001_000000000000000,,
法律,昭和二十八年法律第八十三号,地方青少年問題協議会法,ちほうせいしょうねんもんだいきょうぎかいほう,,昭和二十八年七月二十五日,平成２７年８月１日（基準日）現在のデータ,,,,,328AC0000000083,https://elaws.e-gov.go.jp/document?lawid=328AC0000000083_20150801_000000000000000,,
政令,昭和二十八年政令第四百二号,奄美群島の復帰に伴う自治省関係法令の適用の暫定措置等に関する政令　抄,あまみぐんとうのふっきにともなうじちしょうかんけいほうれいのてきようのざんていそちとうにかんするせいれい,,昭和二十八年十二月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,328CO0000000402,https://elaws.e-gov.go.jp/document?lawid=328CO0000000402_20150801_000000000000000,,
府省令,平成二十年総務省・財務省令第二号,地方公共団体金融機構の公庫債権管理業務に関する省令,ちほうこうきょうだんたいきんゆうきこうのこうこさいけんかんりぎょうむにかんするしょうれい,,平成二十年七月三十一日,平成２９年４月１日（基準日）現在のデータ,,平成二十九年四月一日,,,420M60000048002,https://elaws.e-gov.go.jp/document?lawid=420M60000048002_20170401_999M60000048002,,
政令,昭和三十一年政令第二百五十四号,地方自治法第二百五十二条の十九第一項の指定都市の指定に関する政令,ちほうじちほうだいにひゃくごじゅうにじょうのじゅうきゅうだいいっこうのしていとしのしていにかんするせいれい,,昭和三十一年七月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,331CO0000000254,https://elaws.e-gov.go.jp/document?lawid=331CO0000000254_20150801_000000000000000,,
法律,平成二十三年法律第八十一号,総合特別区域法,そうごうとくべつくいきほう,,平成二十三年六月二十九日,道路運送車両法の一部を改正する法律,令和元年法律第十四号,令和元年五月二十四日,令和二年四月一日,,423AC0000000081,https://elaws.e-gov.go.jp/document?lawid=423AC0000000081_20200401_501AC0000000014,,
政令,平成二十三年政令第二百四十三号,総合特別区域法施行令,そうごうとくべつくいきほうせこうれい,,平成二十三年七月二十九日,構造改革特別区域法施行令及び総合特別区域法施行令の一部を改正する政令,令和二年政令第九号,令和二年一月二十四日,令和二年一月二十七日,,423CO0000000243,https://elaws.e-gov.go.jp/document?lawid=423CO0000000243_20200127_502CO0000000009,,
府省令,平成二十三年内閣府令第三十九号,総合特別区域法施行規則,そうごうとくべつくいきほうせこうきそく,,平成二十三年七月二十九日,構造改革特別区域法施行規則等の一部を改正する内閣府令,令和二年内閣府令第八十二号,令和二年十二月二十八日,令和二年十二月二十八日,,423M60000002039,https://elaws.e-gov.go.jp/document?lawid=423M60000002039_20201228_502M60000002082,,
府省令,平成二十三年内閣府令第五十五号,特定非営利活動促進法施行規則,とくていひえいりかつどうそくしんほうせこうきそく,,平成二十三年十月十四日,特定非営利活動促進法施行規則の一部を改正する内閣府令,令和二年内閣府令第十六号,令和二年三月二十七日,令和二年四月一日,,423M60000002055,https://elaws.e-gov.go.jp/document?lawid=423M60000002055_20200401_502M60000002016,,
府省令,令和二年内閣府・総務省・経済産業省令第一号,内閣府・総務省・経済産業省関係国家戦略特別区域法施行規則,ないかくふそうむしょうけいざいさんぎょうしょうかんけいこっかせんりゃくとくべつくいきほうせこうきそく,,令和二年八月三十一日,,,,令和二年九月一日,,502M6000040a001,https://elaws.e-gov.go.jp/document?lawid=502M6000040a001_20200901_000000000000000,,
法律,平成二十五年法律第二十九号,地方公共団体情報システム機構法,ちほうこうきょうだんたいじょうほうしすてむきこうほう,,平成二十五年五月三十一日,個人情報の保護に関する法律及び行政手続における特定の個人を識別するための番号の利用等に関する法律の一部を改正する法律,平成二十七年法律第六十五号,平成二十七年九月九日,平成二十九年五月三十日,,425AC0000000029,https://elaws.e-gov.go.jp/document?lawid=425AC0000000029_20170530_427AC0000000065,,
法律,平成二十五年法律第二十九号,地方公共団体情報システム機構法,ちほうこうきょうだんたいじょうほうしすてむきこうほう,,平成二十五年五月三十一日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律,令和元年法律第十六号,令和元年五月三十一日,令和六年五月三十日,公布の日から起算して五年を超えない範囲内において政令で定める日,425AC0000000029,https://elaws.e-gov.go.jp/document?lawid=425AC0000000029_20240530_501AC0000000016,○,
法律,昭和三十七年法律第百十九号,住居表示に関する法律,じゅうきょひょうじにかんするほうりつ,,昭和三十七年五月十日,地方自治法の一部を改正する法律,平成二十六年法律第四十二号,平成二十六年五月三十日,平成二十八年四月一日,,337AC0000000119,https://elaws.e-gov.go.jp/document?lawid=337AC0000000119_20160401_426AC0000000042,,
政令,平成二十五年政令第四十二号,大都市地域における特別区の設置に関する法律施行令,だいとしちいきにおけるとくべつくのせっちにかんするほうりつせこうれい,,平成二十五年二月二十七日,情報通信技術の活用による行政手続等に係る関係者の利便性の向上並びに行政運営の簡素化及び効率化を図るための行政手続等における情報通信の技術の利用に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,令和元年政令第百八十三号,令和元年十二月十三日,令和元年十二月十六日,,425CO0000000042,https://elaws.e-gov.go.jp/document?lawid=425CO0000000042_20191216_501CO0000000183,,
法律,昭和三十七年法律第百五十三号,地方公務員等共済組合法の長期給付等に関する施行法,ちほうこうむいんとうきょうさいくみあいほうのちょうききゅうふとうにかんするせこうほう,,昭和三十七年九月八日,公的年金制度の財政基盤及び最低保障機能の強化等のための国民年金法等の一部を改正する法律,平成二十四年法律第六十二号,平成二十四年八月二十二日,平成二十九年八月一日,,337AC0000000153,https://elaws.e-gov.go.jp/document?lawid=337AC0000000153_20170801_424AC0000000062,,
府省令,平成二十五年内閣府・厚生労働省令第一号,厚生労働省関係総合特別区域法第五十三条に規定する政令等規制事業に係る省令の特例に関する措置を定める命令,こうせいろうどうしょうかんけいそうごうとくべつくいきほうだいごじゅうさんじょうにきていするせいれいとうきせいじぎょうにかかるしょうれいのとくれいにかんするそちをさだめるめいれい,,平成二十五年三月四日,厚生労働省関係総合特別区域法第五十三条に規定する政令等規制事業に係る省令の特例に関する措置を定める命令の一部を改正する命令,平成三十年内閣府・厚生労働省令第二号,平成三十年三月三十日,平成三十年四月一日,,425M60000102001,https://elaws.e-gov.go.jp/document?lawid=425M60000102001_20180401_430M60000102002,,
政令,昭和三十八年政令第十一号,指定都市又は中核市の指定があつた場合における必要な事項を定める政令,していとしまたはちゅうかくしのしていがあつたばあいにおけるひつようなじこうをさだめるせいれい,,昭和三十八年一月二十八日,農業協同組合法施行令等の一部を改正する等の政令,平成二十八年政令第二十七号,平成二十八年一月二十九日,平成二十八年四月一日,,338CO0000000011,https://elaws.e-gov.go.jp/document?lawid=338CO0000000011_20160401_428CO0000000027,,
法律,昭和三十九年法律第百六号,大規模な公有水面の埋立てに伴う村の設置に係る地方自治法等の特例に関する法律,だいきぼなこうゆうすいめんのうめたててにともなうむらのせっちにかかるちほうじちほうとうのとくれいにかんするほうりつ,,昭和三十九年六月十八日,農業協同組合法等の一部を改正する等の法律,平成二十七年法律第六十三号,平成二十七年九月四日,平成二十八年四月一日,,339AC0000000106,https://elaws.e-gov.go.jp/document?lawid=339AC0000000106_20160401_427AC0000000063,,
府省令,平成二十八年厚生労働省令第九十四号,厚生労働省関係地域再生法施行規則,こうせいろうどうしょうかんけいちいきさいせいほうせこうきそく,,平成二十八年四月二十日,厚生労働省関係地域再生法施行規則の一部を改正する省令,令和二年厚生労働省令第百十八号,令和二年六月十日,令和二年六月十日,,428M60000100094,https://elaws.e-gov.go.jp/document?lawid=428M60000100094_20200610_502M60000100118,,
法律,昭和四十年法律第三十八号,地方行政連絡会議法,ちほうぎょうせいれんらくかいぎほう,,昭和四十年四月一日,平成２７年８月１日（基準日）現在のデータ,,,,,340AC0000000038,https://elaws.e-gov.go.jp/document?lawid=340AC0000000038_20150801_000000000000000,,
法律,昭和四十年法律第百十八号,地方公共団体の議会の解散に関する特例法,ちほうこうきょうだんたいのぎかいのかいさんにかんするとくれいほう,,昭和四十年六月三日,平成２７年８月１日（基準日）現在のデータ,,,,,340AC1000000118,https://elaws.e-gov.go.jp/document?lawid=340AC1000000118_20150801_000000000000000,,
政令,昭和四十年政令第百三十号,地方行政連絡会議法第四条第一項第十一号の国の地方行政機関を定める政令,ちほうぎょうせいれんらくかいぎほうだいよんじょうだいいっこうだいじゅういちごうのくにのちほうぎょうせいきかんをさだめるせいれい,,昭和四十年四月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000130,https://elaws.e-gov.go.jp/document?lawid=340CO0000000130_20150801_000000000000000,,
政令,昭和四十年政令第二百七十八号,地方公営企業法第三十九条第二項の規定に基づき地方公共団体の長が定める職の基準に関する政令,ちほうこうえいきぎょうほうだいさんじゅうきゅうじょうだいにこうのきていにもとづきちほうこうきょうだんたいのちょうがさだめるしょくのきじゅんにかんするせいれい,,昭和四十年八月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,340CO0000000278,https://elaws.e-gov.go.jp/document?lawid=340CO0000000278_20150801_000000000000000,,
府省令,平成二十六年農林水産省令第七十号,農林水産省関係地域再生法施行規則,のうりんすいさんしょうかんけいちいきさいせいほうせこうきそく,,平成二十六年十二月十五日,農林水産省関係地域再生法施行規則の一部を改正する省令,令和二年農林水産省令第二号,令和二年一月八日,令和二年一月八日,,426M60000200070,https://elaws.e-gov.go.jp/document?lawid=426M60000200070_20200108_502M60000200002,,
法律,昭和四十二年法律第百五号,昭和四十二年度以後における地方公務員等共済組合法の年金の額の改定等に関する法律,しょうわよんじゅうにねんどいごにおけるちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていとうにかんするほうりつ,,昭和四十二年七月三十一日,平成２７年８月１日（基準日）現在のデータ,,,,,342AC0000000105,https://elaws.e-gov.go.jp/document?lawid=342AC0000000105_20150801_000000000000000,,
政令,昭和四十二年政令第二百四十六号,住居表示に関する法律施行令,じゅうきょひょうじにかんするほうりつせこうれい,,昭和四十二年八月十日,地方自治法施行令等の一部を改正する政令,平成二十七年政令第三十号,平成二十七年一月三十日,平成二十八年四月一日,,342CO0000000246,https://elaws.e-gov.go.jp/document?lawid=342CO0000000246_20160401_427CO0000000030,,
政令,昭和四十二年政令第三百十七号,昭和四十二年度以後における地方公務員等共済組合法の年金の額の改定等に関する法律施行令,しょうわよんじゅうにねんどいごにおけるちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていとうにかんするほうりつせこうれい,,昭和四十二年九月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,342CO0000000317,https://elaws.e-gov.go.jp/document?lawid=342CO0000000317_20150801_000000000000000,,
政令,昭和四十三年政令第二百十一号,小笠原諸島の復帰に伴う自治省関係法令の適用の暫定措置等に関する政令　抄,おがさわらしょとうのふっきにともなうじちしょうかんけいほうれいのてきようのざんていそちとうにかんするせいれい,,昭和四十三年六月二十四日,平成２７年８月１日（基準日）現在のデータ,,,,,343CO0000000211,https://elaws.e-gov.go.jp/document?lawid=343CO0000000211_20150801_000000000000000,,
政令,昭和四十三年政令第二百十二号,小笠原諸島の復帰に伴う村の設置及び現地における行政機関の設置等に関する政令,おがさわらしょとうのふっきにともなうむらのせっちおよびげんちにおけるぎょうせいきかんのせっちとうにかんするせいれい,,昭和四十三年六月二十四日,出入国管理及び難民認定法及び法務省設置法の一部を改正する法律の施行に伴う関係政令の整備等に関する政令,平成三十一年政令第三十八号,平成三十一年三月十五日,平成三十一年四月一日,,343CO0000000212,https://elaws.e-gov.go.jp/document?lawid=343CO0000000212_20190401_431CO0000000038,,
政令,昭和四十三年政令第三百四十五号,地方公務員共済組合の更新組合員等で外国政府職員等の期間を有するものが申出をした場合における長期給付に関する措置等に関する政令,ちほうこうむいんきょうさいくみあいのこうしんくみあいいんとうでがいこくせいふしょくいんとうのきかんをゆうするものがさるしゅつをしたばあいにおけるちょうききゅうふにかんするそちとうにかんするせいれい,,昭和四十三年十二月二十七日,平成２７年８月１日（基準日）現在のデータ,,,,,343CO0000000345,https://elaws.e-gov.go.jp/document?lawid=343CO0000000345_20150801_000000000000000,,
府省令,昭和四十三年自治省令第三十三号,地方公務員共済組合の更新組合員等で外国政府職員等の期間を有するものの申出の手続に関する省令,ちほうこうむいんきょうさいくみあいのこうしんくみあいいんとうでがいこくせいふしょくいんとうのきかんをゆうするもののもうしでのてつづきにかんするしょうれい,,昭和四十三年十二月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,343M50000008033,https://elaws.e-gov.go.jp/document?lawid=343M50000008033_20161001_000000000000000,,
法律,昭和四十二年法律第百二十一号,地方公務員災害補償法,ちほうこうむいんさいがいほしょうほう,,昭和四十二年八月一日,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,平成二十九年法律第四十五号,平成二十九年六月二日,令和二年四月一日,,342AC0000000121,https://elaws.e-gov.go.jp/document?lawid=342AC0000000121_20200401_429AC0000000045,,
法律,昭和四十二年法律第百二十一号,地方公務員災害補償法,ちほうこうむいんさいがいほしょうほう,,昭和四十二年八月一日,年金制度の機能強化のための国民年金法等の一部を改正する法律,令和二年法律第四十号,令和二年六月五日,令和四年四月一日,,342AC0000000121,https://elaws.e-gov.go.jp/document?lawid=342AC0000000121_20220401_502AC0000000040,○,
政令,昭和四十七年政令第百六十号,沖縄の復帰に伴う地方税関係以外の自治省関係法令の適用の特別措置等に関する政令,おきなわのふっきにともなうちほうぜいかんけいいがいのじちしょうかんけいほうれいのてきようのとくべつそちとうにかんするせいれい,,昭和四十七年五月二日,平成２７年８月１日（基準日）現在のデータ,,,,,347CO0000000160,https://elaws.e-gov.go.jp/document?lawid=347CO0000000160_20150801_000000000000000,,
府省令,昭和四十八年自治省令第二十六号,昭和四十二年度以後における地方公務員等共済組合法の年金の額の改定等に関する法律施行規則,しょうわよんじゅうにねんどいごにおけるちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていとうにかんするほうりつせこうきそく,,昭和四十八年十月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,348M50000008026,https://elaws.e-gov.go.jp/document?lawid=348M50000008026_20161001_000000000000000,,
政令,昭和五十三年政令第二十五号,地方公務員共済組合等が行う地方公務員等の財産形成事業に関する政令,ちほうこうむいんきょうさいくみあいとうがおこなうちほうこうむいんとうのざいさんけいせいじぎょうにかんするせいれい,,昭和五十三年三月一日,平成２７年８月１日（基準日）現在のデータ,,,,,353CO0000000025,https://elaws.e-gov.go.jp/document?lawid=353CO0000000025_20150801_000000000000000,,
政令,昭和五十四年政令第三百十四号,国家公務員共済組合の更新組合員等で代用教員等の期間を有するものが申出をした場合における長期給付に関する措置等に関する政令,こっかこうむいんきょうさいくみあいのこうしんくみあいいんとうでだいようきょういんとうのきかんをゆうするものがさるしゅつをしたばあいにおけるちょうききゅうふにかんするそちとうにかんするせいれい,,昭和五十四年十二月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,354CO0000000314,https://elaws.e-gov.go.jp/document?lawid=354CO0000000314_20150801_000000000000000,,
政令,昭和五十四年政令第三百二十一号,地方公務員共済組合の更新組合員等で代用教員等の期間を有するものが申出をした場合における長期給付に関する措置等に関する政令,ちほうこうむいんきょうさいくみあいのこうしんくみあいいんとうでだいようきょういんとうのきかんをゆうするものがさるしゅつをしたばあいにおけるちょうききゅうふにかんするそちとうにかんするせいれい,,昭和五十四年十二月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,354CO0000000321,https://elaws.e-gov.go.jp/document?lawid=354CO0000000321_20150801_000000000000000,,
府省令,昭和五十五年自治省令第一号,地方公務員共済組合の更新組合員等で代用教員等の期間を有するものの申出の手続に関する省令,ちほうこうむいんきょうさいくみあいのこうしんくみあいいんとうでだいようきょういんとうのきかんをゆうするもののもうしでのてつづきにかんするしょうれい,,昭和五十五年一月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,355M50000008001,https://elaws.e-gov.go.jp/document?lawid=355M50000008001_20161001_000000000000000,,
政令,昭和五十六年政令第二百九十六号,地方公務員共済組合の更新組合員等で旧特別調達庁の職員期間を有するものが申出をした場合における長期給付に関する措置等に関する政令,ちほうこうむいんきょうさいくみあいのこうしんくみあいいんとうできゅうとくべつちょうたつちょうのしょくいんきかんをゆうするものがさるしゅつをしたばあいにおけるちょうききゅうふにかんするそちとうにかんするせいれい,,昭和五十六年九月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,356CO0000000296,https://elaws.e-gov.go.jp/document?lawid=356CO0000000296_20150801_000000000000000,,
府省令,昭和五十六年自治省令第二十六号,地方公務員共済組合の更新組合員等で旧特別調達庁の職員期間を有するものの申出の手続に関する省令,ちほうこうむいんきょうさいくみあいのこうしんくみあいいんとうできゅうとくべつちょうたつちょうのしょくいんきかんをゆうするもののもうしでのてつづきにかんするしょうれい,,昭和五十六年十月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,356M50000008026,https://elaws.e-gov.go.jp/document?lawid=356M50000008026_20161001_000000000000000,,
政令,昭和五十七年政令第三号,昭和四十二年度以後における地方公務員等共済組合法の年金の額の改定等に関する法律等の一部を改正する法律の施行に伴う関係政令の整備等に関する政令　抄,しょうわよんじゅうにねんどいごにおけるちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていとうにかんするほうりつとうのいちぶをかいせいするほうりつのせこうにともなうかんけいせいれいのせいびとうにかんするせいれい　しょう,,昭和五十七年一月七日,平成２７年８月１日（基準日）現在のデータ,,,,,357CO0000000003,https://elaws.e-gov.go.jp/document?lawid=357CO0000000003_20150801_000000000000000,,
政令,昭和六十一年政令第五十八号,地方公務員等共済組合法等の一部を改正する法律の施行に伴う経過措置に関する政令,ちほうこうむいんとうきょうさいくみあいほうとうのいちぶをかいせいするほうりつのせこうにともなうけいかそちにかんするせいれい,,昭和六十一年三月二十八日,被用者年金制度の一元化等を図るための厚生年金保険法等の一部を改正する法律及び地方公務員等共済組合法及び被用者年金制度の一元化等を図るための厚生年金保険法等の一部を改正する法律の一部を改正する法律の施行に伴う地方公務員等共済組合法による長期給付等に関する経過措置に関する政令及び地方公務員等共済組合法等の一部を改正する法律の施行に伴う経過措置に関する政令の一部を改正する政令,令和二年政令第百四十五号,令和二年四月十五日,令和二年四月十五日,,361CO0000000058,https://elaws.e-gov.go.jp/document?lawid=361CO0000000058_20200415_502CO0000000145,,
法律,昭和六十二年法律第六十七号,昭和六十二年度及び昭和六十三年度における国家公務員等共済組合法の年金の額の改定の特例に関する法律,しょうわろくじゅうにねんどおよびしょうわろくじゅうさんねんどにおけるこっかこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていのとくれいにかんするほうりつ,,昭和六十二年六月五日,平成２７年８月１日（基準日）現在のデータ,,,,,362AC0000000067,https://elaws.e-gov.go.jp/document?lawid=362AC0000000067_20150801_000000000000000,,
法律,昭和六十二年法律第七十四号,昭和六十二年度及び昭和六十三年度における地方公務員等共済組合法の年金の額の改定の特例に関する法律,しょうわろくじゅうにねんどおよびしょうわろくじゅうさんねんどにおけるちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていのとくれいにかんするほうりつ,,昭和六十二年六月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,362AC0000000074,https://elaws.e-gov.go.jp/document?lawid=362AC0000000074_20150801_000000000000000,,
法律,昭和六十二年法律第七十八号,外国の地方公共団体の機関等に派遣される一般職の地方公務員の処遇等に関する法律,がいこくのちほうこうきょうだんたいのきかんとうにはけんされるいっぱんしょくのちほうこうむいんのしょぐうとうにかんするほうりつ,,昭和六十二年六月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,362AC0000000078,https://elaws.e-gov.go.jp/document?lawid=362AC0000000078_20150801_000000000000000,,
政令,昭和六十二年政令第二百二十号,地方公務員等共済組合法の年金の額の改定に関する政令,ちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていにかんするせいれい,,昭和六十二年六月十九日,平成２７年８月１日（基準日）現在のデータ,,,,,362CO0000000220,https://elaws.e-gov.go.jp/document?lawid=362CO0000000220_20150801_000000000000000,,
府省令,昭和六十二年自治省令第三十一号,外国の地方公共団体の機関等に派遣される一般職の地方公務員の処遇等に関する法律第五条第二項の規定による平均給与額等を定める省令,がいこくのちほうこうきょうだんたいのきかんとうにはけんされるいっぱんしょくのちほうこうむいんのしょぐうとうにかんするほうりつだいごじょうだいにこうのきていによるへいきんきゅうよがくとうをさだめるしょうれい,,昭和六十二年十月二十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,362M50000008031,https://elaws.e-gov.go.jp/document?lawid=362M50000008031_20161001_000000000000000,,
政令,平成二年政令第五十七号,平成二年度以後における国家公務員等共済組合法の年金の額の改定に関する政令,へいせいにねんどいごにおけるこっかこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていにかんするせいれい,,平成二年三月二十八日,平成２７年８月１日（基準日）現在のデータ,,,,,402CO0000000057,https://elaws.e-gov.go.jp/document?lawid=402CO0000000057_20150801_000000000000000,,
政令,平成二年政令第八十三号,平成二年度以後における地方公務員等共済組合法の年金の額の改定に関する政令,へいせいにねんどいごにおけるちほうこうむいんとうきょうさいくみあいほうのねんきんのがくのかいていにかんするせいれい,,平成二年三月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,402CO0000000083,https://elaws.e-gov.go.jp/document?lawid=402CO0000000083_20150801_000000000000000,,
