法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
政令,平成二十四年政令第二百九十一号,消費者教育推進会議令,しょうひしゃきょういくすいしんかいぎれい,,平成二十四年十二月十二日,消費者庁組織令の一部を改正する政令,平成三十一年政令第七十九号,平成三十一年三月二十九日,令和元年七月一日,,424CO0000000291,https://elaws.e-gov.go.jp/document?lawid=424CO0000000291_20190701_431CO0000000079,,
法律,昭和三十四年法律第百五十五号,小売商業調整特別措置法,こうりしょうぎょうちょうせいとくべつそちほう,,昭和三十四年四月二十三日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,334AC0000000155,https://elaws.e-gov.go.jp/document?lawid=334AC0000000155_20160401_426AC0000000069,,
政令,昭和三十四年政令第二百四十二号,小売商業調整特別措置法施行令,こうりしょうぎょうちょうせいとくべつそちほうせこうれい,,昭和三十四年七月一日,地方自治法施行令等の一部を改正する政令,平成二十七年政令第三十号,平成二十七年一月三十日,平成二十八年四月一日,,334CO0000000242,https://elaws.e-gov.go.jp/document?lawid=334CO0000000242_20160401_427CO0000000030,,
府省令,昭和三十四年大蔵省・厚生省・農林省・通商産業省令第一号,小売商業調整特別措置法施行規則,こうりしょうぎょうちょうせいとくべつそちほうせこうきそく,,昭和三十四年七月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,334M50010540001,https://elaws.e-gov.go.jp/document?lawid=334M50010540001_20161001_000000000000000,,
法律,昭和三十六年法律第百五十九号,割賦販売法,かっぷはんばいほう,,昭和三十六年七月一日,割賦販売法の一部を改正する法律,令和二年法律第六十四号,令和二年六月二十四日,令和三年四月一日,,336AC0000000159,https://elaws.e-gov.go.jp/document?lawid=336AC0000000159_20210401_502AC0000000064,,○
府省令,昭和三十六年通商産業省令第九十五号,割賦販売法施行規則,かっぷはんばいほうせこうきそく,,昭和三十六年十一月十四日,割賦販売法施行規則の一部を改正する省令,平成三十年経済産業省令第六十八号,平成三十年十一月三十日,令和二年四月一日,,336M50000400095,https://elaws.e-gov.go.jp/document?lawid=336M50000400095_20200401_430M60000400068,,
法律,昭和三十七年法律第百四号,家庭用品品質表示法,かていようひんひんしつひょうじほう,,昭和三十七年五月四日,平成２７年８月１日（基準日）現在のデータ,,,,,337AC0000000104,https://elaws.e-gov.go.jp/document?lawid=337AC0000000104_20150801_000000000000000,,
政令,昭和三十七年政令第三百二十一号,商店街振興組合法施行令,しょうてんがいしんこうくみあいほうせこうれい,,昭和三十七年八月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,337CO0000000321,https://elaws.e-gov.go.jp/document?lawid=337CO0000000321_20150801_000000000000000,,
政令,昭和三十七年政令第三百九十号,家庭用品品質表示法施行令,かていようひんひんしつひょうじほうせこうれい,,昭和三十七年九月二十九日,家庭用品品質表示法施行令の一部を改正する政令,平成二十八年政令第六十九号,平成二十八年三月十八日,平成二十八年四月一日,,337CO0000000390,https://elaws.e-gov.go.jp/document?lawid=337CO0000000390_20160401_428CO0000000069,,
政令,昭和三十六年政令第三百四十一号,割賦販売法施行令,かっぷはんばいほうせこうれい,,昭和三十六年十一月一日,割賦販売法施行令の一部を改正する政令,令和二年政令第三百五十一号,令和二年十二月十六日,令和三年四月一日,,336CO0000000341,https://elaws.e-gov.go.jp/document?lawid=336CO0000000341_20210401_502CO0000000351,,○
府省令,昭和三十七年通商産業省令第百六号,家庭用品品質表示法施行規則,かていようひんひんしつひょうじほうせこうきそく,,昭和三十七年九月二十九日,家庭用品品質表示法施行規則等の一部を改正する内閣府令,令和元年内閣府令第三号,令和元年五月七日,令和元年五月七日,,337M50000400106,https://elaws.e-gov.go.jp/document?lawid=337M50000400106_20190507_501M60000002003,,
法律,昭和四十三年法律第七十八号,消費者基本法,しょうひしゃほごきほんほう,,昭和四十三年五月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,343AC1000000078,https://elaws.e-gov.go.jp/document?lawid=343AC1000000078_20150801_000000000000000,,
政令,昭和四十三年政令第二百四十九号,消費者政策会議令,しょうひしゃせいさくかいぎれい,,昭和四十三年七月十九日,平成２７年８月１日（基準日）現在のデータ,,,,,343CO0000000249,https://elaws.e-gov.go.jp/document?lawid=343CO0000000249_20150801_000000000000000,,
法律,昭和四十六年法律第三十五号,卸売市場法,おろしうりしじょうほう,,昭和四十六年四月三日,卸売市場法及び食品流通構造改善促進法の一部を改正する法律,平成三十年法律第六十二号,平成三十年六月二十二日,令和二年六月二十一日,,346AC0000000035,https://elaws.e-gov.go.jp/document?lawid=346AC0000000035_20200621_430AC0000000062,,
政令,昭和四十六年政令第二百二十一号,卸売市場法施行令,おろしうりしじょうほうせこうれい,,昭和四十六年六月三十日,卸売市場法及び食品流通構造改善促進法の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,平成三十年政令第二百九十三号,平成三十年十月十七日,令和二年六月二十一日,,346CO0000000221,https://elaws.e-gov.go.jp/document?lawid=346CO0000000221_20200621_430CO0000000293,,
府省令,昭和四十六年農林省令第五十二号,卸売市場法施行規則,おろしうりしじょうほうせこうきそく,,昭和四十六年六月三十日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,346M50010000052,https://elaws.e-gov.go.jp/document?lawid=346M50010000052_20201221_502M60000200083,,
法律,昭和四十八年法律第三十一号,消費生活用製品安全法,しょうひせいかつようせいひんあんぜんほう,,昭和四十八年六月六日,行政不服審査法の施行に伴う関係法律の整備等に関する法律の一部を改正する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,348AC0000000031,https://elaws.e-gov.go.jp/document?lawid=348AC0000000031_20160401_426AC0000000069,,
法律,昭和四十八年法律第三十一号,消費生活用製品安全法,しょうひせいかつようせいひんあんぜんほう,,昭和四十八年六月六日,食品衛生法等の一部を改正する法律,平成三十年法律第四十六号,平成三十年六月十三日,令和三年六月一日,,348AC0000000031,https://elaws.e-gov.go.jp/document?lawid=348AC0000000031_20210601_430AC0000000046,○,
法律,昭和四十八年法律第百一号,中小小売商業振興法,ちゅうしょうこうりしょうぎょうしんこうほう,,昭和四十八年九月二十九日,株式会社商工組合中央金庫法及び中小企業信用保険法の一部を改正する法律,平成二十七年法律第二十九号,平成二十七年五月二十七日,平成二十七年十月一日,,348AC0000000101,https://elaws.e-gov.go.jp/document?lawid=348AC0000000101_20151001_427AC0000000029,,
法律,昭和四十八年法律第百十二号,有害物質を含有する家庭用品の規制に関する法律,ゆうがいぶっしつをがんゆうするかていようひんのきせいにかんするほうりつ,,昭和四十八年十月十二日,平成２７年８月１日（基準日）現在のデータ,,,,,348AC0000000112,https://elaws.e-gov.go.jp/document?lawid=348AC0000000112_20150801_000000000000000,,
法律,昭和四十八年法律第百十二号,有害物質を含有する家庭用品の規制に関する法律,ゆうがいぶっしつをがんゆうするかていようひんのきせいにかんするほうりつ,,昭和四十八年十月十二日,食品衛生法等の一部を改正する法律,平成三十年法律第四十六号,平成三十年六月十三日,令和三年六月一日,,348AC0000000112,https://elaws.e-gov.go.jp/document?lawid=348AC0000000112_20210601_430AC0000000046,○,
法律,昭和四十八年法律第百二十一号,国民生活安定緊急措置法,こくみんせいかつあんていきんきゅうそちほう,,昭和四十八年十二月二十二日,平成２７年８月１日（基準日）現在のデータ,,,,,348AC0000000121,https://elaws.e-gov.go.jp/document?lawid=348AC0000000121_20150801_000000000000000,,
政令,昭和四十八年政令第二百八十六号,中小小売商業振興法施行令,ちゅうしょうこうりしょうぎょうしんこうほうせこうれい,,昭和四十八年九月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,348CO0000000286,https://elaws.e-gov.go.jp/document?lawid=348CO0000000286_20150801_000000000000000,,
府省令,昭和四十八年通商産業省令第百号,中小小売商業振興法施行規則,ちゅうしょうこうりしょうぎょうしんこうほうせこうきそく,,昭和四十八年九月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,348M50000400100,https://elaws.e-gov.go.jp/document?lawid=348M50000400100_20161001_000000000000000,,
府省令,昭和四十八年大蔵省・厚生省・農林省・通商産業省・運輸省令第二号,電子計算機利用経営管理計画及び連鎖化事業計画認定規則,でんしけいさんきりようけいえいかんりけいかくおよびれんさかじぎょうけいかくにんていきそく,,昭和四十八年九月二十九日,平成２８年１０月１日（基準日）現在のデータ,,,,,348M50010d40002,https://elaws.e-gov.go.jp/document?lawid=348M50010d40002_20161001_000000000000000,,
政令,昭和四十八年政令第二百号,生活関連物資等の買占め及び売惜しみに対する緊急措置に関する法律施行令,せいかつかんれんぶっしとうのかいしめおよびばいおしみにたいするきんきゅうそちにかんするほうりつせこうれい,,昭和四十八年七月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,348CO0000000200,https://elaws.e-gov.go.jp/document?lawid=348CO0000000200_20150801_000000000000000,,
政令,昭和四十九年政令第四号,国民生活安定緊急措置法施行令,こくみんせいかつあんていきんきゅうそちほうせこうれい,,昭和四十九年一月十四日,国民生活安定緊急措置法施行令の一部を改正する政令,令和二年政令第二百五十四号,令和二年八月二十八日,令和二年八月二十九日,,349CO0000000004,https://elaws.e-gov.go.jp/document?lawid=349CO0000000004_20200829_502CO0000000254,,
政令,昭和四十九年政令第四十八号,消費生活用製品安全法施行令,しょうひせいかつようせいひんあんぜんほうせこうれい,,昭和四十九年三月五日,道路運送車両法の一部を改正する法律の施行に伴う関係政令の整備に関する政令,令和二年政令第二十一号,令和二年一月三十一日,令和二年四月一日,,349CO0000000048,https://elaws.e-gov.go.jp/document?lawid=349CO0000000048_20200401_502CO0000000021,,○
政令,昭和四十九年政令第四十八号,消費生活用製品安全法施行令,しょうひせいかつようせいひんあんぜんほうせこうれい,,昭和四十九年三月五日,食品衛生法等の一部を改正する法律の一部の施行に伴う関係政令の整備及び経過措置に関する政令,令和元年政令第百二十三号,令和元年十月九日,令和三年六月一日,,349CO0000000048,https://elaws.e-gov.go.jp/document?lawid=349CO0000000048_20210601_501CO0000000123,○,
政令,昭和四十九年政令第三百三十四号,有害物質を含有する家庭用品の規制に関する法律第二条第二項の物質を定める政令,ゆうがいぶっしつをがんゆうするかていようひんのきせいにかんするほうりつだいにじょうだいにこうのぶっしつをさだめるせいれい,,昭和四十九年九月二十六日,有害物質を含有する家庭用品の規制に関する法律第二条第二項の物質を定める政令の一部を改正する政令,平成二十七年政令第百七十五号,平成二十七年四月八日,平成二十八年四月一日,,349CO0000000334,https://elaws.e-gov.go.jp/document?lawid=349CO0000000334_20160401_427CO0000000175,,
府省令,昭和四十九年農林省・通商産業省令第一号,消費生活用製品安全法施行規則,しょうひせいかつようせいひんあんぜんほうせこうきそく,,昭和四十九年三月五日,消費生活用製品安全法施行規則の一部を改正する命令,令和元年内閣府・農林水産省・経済産業省令第二号,令和元年七月一日,令和元年七月一日,,349M50010400001,https://elaws.e-gov.go.jp/document?lawid=349M50010400001_20190701_501M60000602002,,
法律,昭和五十一年法律第八十八号,揮発油等の品質の確保等に関する法律,きはつゆとうのひんしつのかくほとうにかんするほうりつ,,昭和五十一年十一月二十五日,行政不服審査法の施行に伴う関係法律の整備等に関する法律,平成二十六年法律第六十九号,平成二十六年六月十三日,平成二十八年四月一日,,351AC0000000088,https://elaws.e-gov.go.jp/document?lawid=351AC0000000088_20160401_426AC0000000069,,
政令,昭和五十二年政令第百五十二号,揮発油等の品質の確保等に関する法律施行令,きはつゆとうのひんしつのかくほとうにかんするほうりつせこうれい,,昭和五十二年五月十七日,平成２７年８月１日（基準日）現在のデータ,,,,,352CO0000000152,https://elaws.e-gov.go.jp/document?lawid=352CO0000000152_20150801_000000000000000,,
府省令,昭和五十二年通商産業省令第二十四号,揮発油等の品質の確保等に関する法律施行規則,きはつゆとうのひんしつのかくほとうにかんするほうりつせこうきそく,,昭和五十二年五月十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,352M50000400024,https://elaws.e-gov.go.jp/document?lawid=352M50000400024_20161001_000000000000000,,
法律,昭和六十一年法律第六十二号,特定商品等の預託等取引契約に関する法律,とくていしょうひんとうのよたくとうとりひきけいやくにかんするほうりつ,,昭和六十一年五月二十三日,平成２７年８月１日（基準日）現在のデータ,,,,,361AC0000000062,https://elaws.e-gov.go.jp/document?lawid=361AC0000000062_20150801_000000000000000,,
政令,昭和六十一年政令第三百四十号,特定商品等の預託等取引契約に関する法律施行令,とくていしょうひんとうのよたくとうとりひきけいやくにかんするほうりつせこうれい,,昭和六十一年十一月十一日,平成２７年８月１日（基準日）現在のデータ,,,,,361CO0000000340,https://elaws.e-gov.go.jp/document?lawid=361CO0000000340_20150801_000000000000000,,
府省令,昭和六十一年通商産業省令第七十五号,特定商品等の預託等取引契約に関する法律施行規則,とくていしょうひんとうのよたくとうとりひきけいやくにかんするほうりつせこうきそく,,昭和六十一年十一月十一日,特定商品等の預託等取引契約に関する法律施行規則の一部を改正する内閣府令,令和三年内閣府令第七号,令和三年二月二十四日,令和三年三月一日,,361M50000400075,https://elaws.e-gov.go.jp/document?lawid=361M50000400075_20210301_503M60000002007,,
府省令,昭和六十一年農林水産省・通商産業省・運輸省令第一号,特定商品等の預託等取引契約に関する法律の規定に基づく立入検査をする職員の携帯する身分を示す証明書の様式を定める内閣府令,とくていしょうひんとうのよたくとうとりひきけいやくにかんするほうりつのきていにもとづくたちいりけんさをするしょくいんのけいたいするみぶんをしめすしょうめいしょのようしきをさだめるないかくふれい,,昭和六十一年十一月十一日,不正競争防止法等の一部を改正する法律の施行に伴う消費者庁関係内閣府令の整理に関する内閣府令,令和元年内閣府令第十七号,令和元年六月二十八日,令和元年七月一日,,361M50000e00001,https://elaws.e-gov.go.jp/document?lawid=361M50000e00001_20190701_501M60000002017,,
法律,平成三年法律第五十九号,食品等の流通の合理化及び取引の適正化に関する法律,しょくひんとうのりゅうつうのごうりかおよびとりひきのてきせいかにかんするほうりつ,,平成三年五月二日,卸売市場法及び食品流通構造改善促進法の一部を改正する法律,平成三十年法律第六十二号,平成三十年六月二十二日,令和二年六月二十一日,,403AC0000000059,https://elaws.e-gov.go.jp/document?lawid=403AC0000000059_20200621_430AC0000000062,,
政令,平成三年政令第二百五十六号,食品流通構造改善促進法施行令,しょくひんりゅうつうこうぞうかいぜんそくしんほうせこうれい,,平成三年七月三十一日,卸売市場法及び食品流通構造改善促進法の一部を改正する法律の施行に伴う関係政令の整備及び経過措置に関する政令,平成三十年政令第二百九十三号,平成三十年十月十七日,平成三十年十月二十二日,,403CO0000000256,https://elaws.e-gov.go.jp/document?lawid=403CO0000000256_20181022_430CO0000000293,,
府省令,平成三年農林水産省令第三十八号,食品等の流通の合理化及び取引の適正化に関する法律施行規則,しょくひんとうのりゅうつうのごうりかおよびとりひきのてきせいかにかんするほうりつせこうきそき,,平成三年七月三十一日,押印を求める手続等の見直しのための農林水産省関係省令の一部を改正する省令,令和二年農林水産省令第八十三号,令和二年十二月二十一日,令和二年十二月二十一日,,403M50000200038,https://elaws.e-gov.go.jp/document?lawid=403M50000200038_20201221_502M60000200083,,
法律,平成四年法律第五十三号,ゴルフ場等に係る会員契約の適正化に関する法律,ごるふじょうとうにかかるかいいんけいやくのてきせいかにかんするほうりつ,,平成四年五月二十日,平成２７年８月１日（基準日）現在のデータ,,,,,404AC1000000053,https://elaws.e-gov.go.jp/document?lawid=404AC1000000053_20150801_000000000000000,,
府省令,平成四年農林水産省・通商産業省令第一号,商品投資顧問業者の許可及び監督に関する省令,しょうひんとうしこもんぎょうしゃのきょかおよびかんとくにかんするしょうれい,,平成四年四月十七日,商品投資顧問業者の許可及び監督に関する省令の一部を改正する省令,令和元年農林水産省・経済産業省令第七号,令和元年九月十一日,令和元年九月十四日,,404M50000600001,https://elaws.e-gov.go.jp/document?lawid=404M50000600001_20190914_501M60000600007,,
政令,平成五年政令第十九号,ゴルフ場等に係る会員契約の適正化に関する法律施行令,ごるふじょうとうにかかるかいいんけいやくのてきせいかにかんするほうりつせこうれい,,平成五年二月十日,平成２７年８月１日（基準日）現在のデータ,,,,,405CO0000000019,https://elaws.e-gov.go.jp/document?lawid=405CO0000000019_20150801_000000000000000,,
府省令,平成四年通商産業省令第二十二号,商品投資顧問業者の業務に関する省令,しょうひんとうしこもんぎょうしゃのぎょうむにかんするしょうれい,,平成四年四月十七日,不正競争防止法等の一部を改正する法律の施行に伴う経済産業省関係省令の整備に関する省令,令和元年経済産業省令第十七号,令和元年七月一日,令和元年七月一日,,404M50000400022,https://elaws.e-gov.go.jp/document?lawid=404M50000400022_20190701_501M60000400017,,
府省令,平成五年通商産業省令第二十三号,ゴルフ場等に係る会員契約の適正化に関する法律施行規則,ごるふじょうとうにかかるかいいんけいやくのてきせいかにかんするほうりつせこうきそく,,平成五年四月十九日,元号を改める政令の施行に伴う経済産業省関係省令の整備に関する省令,令和元年経済産業省令第一号,令和元年五月七日,令和元年五月七日,,405M50000400023,https://elaws.e-gov.go.jp/document?lawid=405M50000400023_20190507_501M60000400001,,
府省令,平成六年農林水産省・通商産業省令第四号,商品先物取引法に基づく不利益処分に係る聴聞手続規則,しょうひんさきものとりひきほうにもとづくふりえきしょぶんにかかるちょうぶんてつづききそく,,平成六年九月三十日,平成２８年１０月１日（基準日）現在のデータ,,,,,406M50000600004,https://elaws.e-gov.go.jp/document?lawid=406M50000600004_20161001_000000000000000,,
府省令,平成十一年総理府・厚生省・農林水産省・通商産業省・運輸省・建設省令第一号,特定商取引適正化業務を行う者に関する命令,とくていしょうとりひきてきせいかぎょうむをおこなうものにかんするめいれい,,平成十一年十月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,411M50004f02001,https://elaws.e-gov.go.jp/document?lawid=411M50004f02001_20161001_000000000000000,,
法律,平成十二年法律第六十一号,消費者契約法,しょうひしゃけいやくほう,,平成十二年五月十二日,民法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,平成二十九年法律第四十五号,平成二十九年六月二日,令和二年四月一日,,412AC0000000061,https://elaws.e-gov.go.jp/document?lawid=412AC0000000061_20200401_429AC0000000045,,
府省令,平成十二年通商産業省令第三十八号,消費生活用製品安全法施行令第十四条第二項の規定に基づく都道府県知事又は市長の報告に関する省令,しょうひせいかつようせいひんあんぜんほうせこうれいだいじゅうよんじょうだいにこうのきていにもとづくとどうふけんちじまたはしちょうのほうこくにかんするしょうれい,,平成十二年三月二十四日,不正競争防止法等の一部を改正する法律の施行に伴う経済産業省関係省令の整備に関する省令,令和元年経済産業省令第十七号,令和元年七月一日,令和元年七月一日,,412M50000400038,https://elaws.e-gov.go.jp/document?lawid=412M50000400038_20190701_501M60000400017,,
府省令,平成十二年総理府・厚生省・農林水産省・通商産業省・運輸省・建設省令第一号,特定商取引に関する法律第六十一条第一項に規定する指定法人を指定する命令,とくていしょうとりひきにかんするほうりつだいろくじゅういちじょうだいいっこうにきていするしていほうじんをしていするめいれい,,平成十二年九月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,412M50004f02001,https://elaws.e-gov.go.jp/document?lawid=412M50004f02001_20161001_000000000000000,,
府省令,平成十二年通商産業省令第二百十号,特定商取引に関する法律第六十一条第一項に規定する指定法人が行う同条第二項第四号に規定する特定商取引に関する苦情処理又は相談に係る業務を担当する者を養成する業務に関する命令,とくていしょうとりひきにかんするほうりつだいじゅうろくじゅういちじょうだいいっこうにきていするしていほうじんがおこなうどうじょうだいにこうだいよんごうにきていするとくていしょうとりひきにかんするくじょうしょりまたはそうだんにかかるぎょうむをたんとうするものをようせいするぎょうむにかんするめいれい,,平成十二年十月六日,平成２８年１０月１日（基準日）現在のデータ,,,,,412M50000400210,https://elaws.e-gov.go.jp/document?lawid=412M50000400210_20161001_000000000000000,,
政令,平成十九年政令第百七号,消費者契約法施行令,しょうひしゃけいやくほうせこうれい,,平成十九年三月三十日,電気通信事業法等の一部を改正する法律の施行に伴う関係政令の整備に関する政令,平成二十八年政令第四十号,平成二十八年二月三日,平成二十八年五月二十一日,,419CO0000000107,https://elaws.e-gov.go.jp/document?lawid=419CO0000000107_20160521_428CO0000000040,,
政令,平成十九年政令第三百七十三号,消費生活協同組合法施行令,しょうひせいかつきょうどうくみあいほうせこうれい,,平成十九年十二月十四日,会社法の一部を改正する法律及び会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律の施行に伴う厚生労働省関係政令の整備等に関する政令,令和二年政令第三百三十二号,令和二年十一月二十六日,令和三年三月一日,,419CO0000000373,https://elaws.e-gov.go.jp/document?lawid=419CO0000000373_20210301_502CO0000000332,,○
政令,平成十九年政令第三百七十四号,消費生活協同組合法の一部を改正する等の法律の施行に伴う経過措置に関する政令,しょうひせいかつきょうどうくみあいほうのいちぶをかいせいするとうのほうりつのせこうにともなうけいかそちにかんするせいれい,,平成十九年十二月十四日,平成２７年８月１日（基準日）現在のデータ,,,,,419CO0000000374,https://elaws.e-gov.go.jp/document?lawid=419CO0000000374_20150801_000000000000000,,
府省令,平成十九年内閣府・経済産業省令第一号,商品投資契約に基づいて出資された財産の分別管理に関する命令,しょうひんとうしけいやくにもとづいてしゅっしされたざいさんのふんべつかんりにかんするめいれい,,平成十九年八月九日,商品投資契約に基づいて出資された財産の分別管理に関する命令の一部を改正する命令,令和二年内閣府・経済産業省令第三号,令和二年四月三日,令和二年五月一日,,419M60000402001,https://elaws.e-gov.go.jp/document?lawid=419M60000402001_20200501_502M60000402003,,
府省令,平成十九年内閣府・農林水産省・経済産業省令第一号,商品投資に係る事業の規制に関する法律第三十七条において準用する同法第三十条第一項の規定による立入検査をする職員の携帯する身分を示す証明書の様式を定める命令,しょうひんとうしにかかるじぎょうのきせいにかんするほうりつだいさんじゅうななじょうにおいてじゅんようするどうほうだいさんじゅうじょうだいいっこうのきていによるたちいりけんさをするしょくいんのけいたいするみぶんをしめすしょうめいしょのようしきをさだめるめいれい,,平成十九年八月九日,商品投資に係る事業の規制に関する法律第三十七条において準用する同法第三十条第一項の規定による立入検査をする職員の携帯する身分を示す証明書の様式を定める命令の一部を改正する命令,令和元年内閣府・農林水産省・経済産業省令第一号,令和元年六月二十四日,令和元年七月一日,,419M60000602001,https://elaws.e-gov.go.jp/document?lawid=419M60000602001_20190701_501M60000602001,,
府省令,平成二十年経済産業省令第二十六号,経済産業省関係特定保守製品に関する省令,けいざいさんぎょうしょうかんけいとくていほしゅせいひんにかんするしょうれい,,平成二十年三月二十八日,押印を求める手続の見直し等のための経済産業省関係省令の一部を改正する省令,令和二年経済産業省令第九十二号,令和二年十二月二十八日,令和二年十二月二十八日,,420M60000400026,https://elaws.e-gov.go.jp/document?lawid=420M60000400026_20201228_502M60000400092,,
法律,平成二十一年法律第五十号,消費者安全法,しょうひしゃあんぜんほう,,平成二十一年六月五日,不当景品類及び不当表示防止法等の一部を改正する等の法律,平成二十六年法律第七十一号,平成二十六年六月十三日,平成三十一年四月一日,,421AC0000000050,https://elaws.e-gov.go.jp/document?lawid=421AC0000000050_20190401_426AC0000000071,,
