法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
政令,昭和六十年政令第二十二号,日本たばこ産業株式会社法施行令,にほんたばこさんぎょうかぶしきがいしゃほうせこうれい,,昭和六十年三月五日,平成２７年８月１日（基準日）現在のデータ,,,,,360CO0000000022,https://elaws.e-gov.go.jp/document?lawid=360CO0000000022_20150801_000000000000000,,
法律,平成八年法律第三十九号,塩事業法,しおじぎょうほう,,平成八年五月十五日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年九月十四日,,408AC0000000039,https://elaws.e-gov.go.jp/document?lawid=408AC0000000039_20190914_501AC0000000037,,
政令,平成八年政令第二百十六号,塩事業法施行令,しおじぎょうほうせこうれい,,平成八年七月十日,塩事業法施行令の一部を改正する政令,令和元年政令第八十六号,令和元年九月六日,令和元年九月十四日,,408CO0000000216,https://elaws.e-gov.go.jp/document?lawid=408CO0000000216_20190914_501CO0000000086,,
府省令,平成八年大蔵省令第四十五号,塩事業法施行規則,しおじぎょうほうせこうきそく,,平成八年七月十八日,塩事業法施行規則の一部を改正する省令,令和二年財務省令第八十五号,令和二年十二月十八日,令和二年十二月十八日,,408M50000040045,https://elaws.e-gov.go.jp/document?lawid=408M50000040045_20201218_502M60000040085,,
法律,平成十二年法律第三十六号,アルコール事業法,あるこーるじぎょうほう,,平成十二年四月五日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律,令和元年法律第三十七号,令和元年六月十四日,令和元年九月十四日,,412AC0000000036,https://elaws.e-gov.go.jp/document?lawid=412AC0000000036_20190914_501AC0000000037,,○
政令,平成十二年政令第四百十五号,アルコール事業法施行令,あるこーるじぎょうほうせこうれい,,平成十二年八月三十日,平成２７年８月１日（基準日）現在のデータ,,,,,412CO0000000415,https://elaws.e-gov.go.jp/document?lawid=412CO0000000415_20150801_000000000000000,,
府省令,平成十二年通商産業省令第二百九号,アルコール事業法施行規則,あるこーるじぎょうほうせこうきそく,,平成十二年十月五日,成年被後見人等の権利の制限に係る措置の適正化等を図るための関係法律の整備に関する法律の施行に伴う経済産業省関係省令の整備に関する省令,令和元年経済産業省令第三十六号,令和元年九月十一日,令和元年九月十四日,,412M50000400209,https://elaws.e-gov.go.jp/document?lawid=412M50000400209_20190914_501M60000400036,,
法律,平成十七年法律第三十二号,日本アルコール産業株式会社法,にほんあるこーるさんぎょうかぶしきがいしゃほう,,平成十七年四月二十日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和三年三月一日,,417AC0000000032,https://elaws.e-gov.go.jp/document?lawid=417AC0000000032_20210301_501AC0000000071,,○
府省令,平成十八年経済産業省令第十二号,日本アルコール産業株式会社法施行規則,にっぽんあるこーるさんぎょうかぶしきがいしゃほうせこうきそく,,平成十八年三月二十二日,不正競争防止法等の一部を改正する法律の施行に伴う経済産業省関係省令の整備に関する省令,令和元年経済産業省令第十七号,令和元年七月一日,令和元年七月一日,,418M60000400012,https://elaws.e-gov.go.jp/document?lawid=418M60000400012_20190701_501M60000400017,,
府省令,昭和六十年大蔵省令第十八号,日本たばこ産業株式会社法施行規則,にほんたばこさんぎょうかぶしきがいしゃほうせこうきそく,,昭和六十年四月一日,日本たばこ産業株式会社法施行規則の一部を改正する省令,令和三年財務省令第五号,令和三年三月一日,令和三年三月一日,,360M50000040018,https://elaws.e-gov.go.jp/document?lawid=360M50000040018_20210301_503M60000040005,,
法律,昭和五十九年法律第六十九号,日本たばこ産業株式会社法,にほんたばこさんぎょうかぶしきがいしゃほう,,昭和五十九年八月十日,会社法の一部を改正する法律の施行に伴う関係法律の整備等に関する法律,令和元年法律第七十一号,令和元年十二月十一日,令和三年三月一日,,359AC0000000069,https://elaws.e-gov.go.jp/document?lawid=359AC0000000069_20210301_501AC0000000071,,
