法令種別,法令番号,法令名,法令名読み,旧法令名,公布日,改正法令名,改正法令番号,改正法令公布日,施行日,施行日備考,法令ID,本文URL,未施行,所管課確認中
府省令,昭和五十一年自治省令第二十六号,危険物保安技術協会に関する省令,きけんぶつほあんぎじゅつきょうかいにかんするしょうれい,,昭和五十一年八月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,351M50000008026,https://elaws.e-gov.go.jp/document?lawid=351M50000008026_20161001_000000000000000,,
府省令,昭和五十一年自治省令第三十一号,危険物保安技術協会の財務及び会計に関する省令,きけんぶつほあんぎじゅつきょうかいのざいむおよびかいけいにかんするしょうれい,,昭和五十一年十一月十日,平成２８年１０月１日（基準日）現在のデータ,,,,,351M50000008031,https://elaws.e-gov.go.jp/document?lawid=351M50000008031_20161001_000000000000000,,
府省令,昭和五十二年自治省令第三号,消防用機械器具等及び消火設備等の技術上の基準に関する特例を定める省令,しょうぼうようきかいきぐとうおよびしょうかせつびとうのぎじゅつじょうのきじゅんにかんするとくれいをさだめるしょうれい,,昭和五十二年二月二十八日,平成２８年１０月１日（基準日）現在のデータ,,,,,352M50000008003,https://elaws.e-gov.go.jp/document?lawid=352M50000008003_20161001_000000000000000,,
府省令,昭和五十六年自治省令第十七号,火災報知設備の感知器及び発信機に係る技術上の規格を定める省令,かさいほうちせつびのかんちきおよびはっしんきにかかるぎじゅつじょうのきかくをさだめるしょうれい,,昭和五十六年六月二十日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,356M50000008017,https://elaws.e-gov.go.jp/document?lawid=356M50000008017_20190701_501M60000008019,,
府省令,昭和五十六年自治省令第十八号,中継器に係る技術上の規格を定める省令,ちゅうけいきにかかるぎじゅつじょうのきかくをさだめるしょうれい,,昭和五十六年六月二十日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,356M50000008018,https://elaws.e-gov.go.jp/document?lawid=356M50000008018_20190701_501M60000008019,,
府省令,昭和五十六年自治省令第十九号,受信機に係る技術上の規格を定める省令,じゅしんきにかかるぎじゅつじょうのきかくをさだめるしょうれい,,昭和五十六年六月二十日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,356M50000008019,https://elaws.e-gov.go.jp/document?lawid=356M50000008019_20190701_501M60000008019,,
府省令,昭和五十八年自治省令第二号,流水検知装置の技術上の規格を定める省令,りゅうすいけんちそうちのぎじゅつじょうのきかくをさだめるしょうれい,,昭和五十八年一月十八日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,358M50000008002,https://elaws.e-gov.go.jp/document?lawid=358M50000008002_20190701_501M60000008019,,
府省令,昭和六十一年自治省令第二十二号,救助隊の編成、装備及び配置の基準を定める省令,きゅうじょたいのへんせい、そうびおよびはいちのきじゅんをさだめるしょうれい,,昭和六十一年十月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,361M50000008022,https://elaws.e-gov.go.jp/document?lawid=361M50000008022_20161001_000000000000000,,
府省令,昭和六十一年自治省令第二十四号,動力消防ポンプの技術上の規格を定める省令,どうりょくしょうぼうぽんぷのぎじゅつじょうのきかくをさだめるしょうれい,,昭和六十一年十月十五日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,361M50000008024,https://elaws.e-gov.go.jp/document?lawid=361M50000008024_20190701_501M60000008019,,
府省令,昭和六十一年自治省令第二十五号,消防用吸管の技術上の規格を定める省令,しょうぼうようきゅうかんのぎじゅつじょうのきかくをさだめるしょうれい,,昭和六十一年十月十五日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,361M50000008025,https://elaws.e-gov.go.jp/document?lawid=361M50000008025_20190701_501M60000008019,,
府省令,平成元年自治省令第一号,危険物の試験及び性状に関する省令,きけんぶつのしけんおよびせいじょうにかんするしょうれい,,平成元年二月十七日,危険物の規制に関する規則及び危険物の試験及び性状に関する省令の一部を改正する省令,令和二年総務省令第四十号,令和二年四月十五日,令和二年五月一日,,401M50000008001,https://elaws.e-gov.go.jp/document?lawid=401M50000008001_20200501_502M60000008040,,
府省令,平成六年自治省令第二号,緩降機の技術上の規格を定める省令,かんこうきのぎじゅつじょうのきかくをさだめるしょうれい,,平成六年一月十七日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,406M50000008002,https://elaws.e-gov.go.jp/document?lawid=406M50000008002_20190701_501M60000008019,,
府省令,平成六年自治省令第三号,緩降機の技術上の規格を定める省令（平成六年自治省令第二号）の施行に伴う消防法施行令第三十条第二項の技術上の基準に関する特例を定める省令,かんこうきのぎじゅつじょうのきかくをさだめるしょうれい（へいせいろくねんじちしょうれいだいにごう）のせこうにともなうしょうぼうほうせこうれいだいさんじゅうじょうだいにこうのぎじゅつじょうのきじゅんにかんするとくれいをさだめるしょうれい,,平成六年一月十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,406M50000008003,https://elaws.e-gov.go.jp/document?lawid=406M50000008003_20161001_000000000000000,,
府省令,平成十四年総務省令第二十四号,対象火気設備等の位置、構造及び管理並びに対象火気器具等の取扱いに関する条例の制定に関する基準を定める省令,たいしょうかきせつびとうのいち、こうぞうおよびかんりならびにたいしょうかききぐとうのとりあつかいにかんするじょうれいのせいていにかんするきじゅんをさだめるしょうれい,,平成十四年三月六日,対象火気設備等の位置、構造及び管理並びに対象火気器具等の取扱いに関する条例の制定に関する基準を定める省令の一部を改正する省令,令和二年総務省令第七十七号,令和二年八月二十七日,令和三年四月一日,,414M60000008024,https://elaws.e-gov.go.jp/document?lawid=414M60000008024_20210401_502M60000008077,,
政令,平成十五年政令第三百七十九号,緊急消防援助隊に関する政令,きんきゅうしょうぼうえんじょたいにかんするせいれい,,平成十五年八月二十九日,平成２７年８月１日（基準日）現在のデータ,,,,,415CO0000000379,https://elaws.e-gov.go.jp/document?lawid=415CO0000000379_20150801_000000000000000,,
府省令,平成十六年総務省令第四十七号,緊急消防援助隊として活動する人員の属する都道府県又は市町村に無償使用させる消防用の国有財産及び国有物品の取扱いに関する省令,きんきゅうしょうぼうえんじょたいとしてかつどうするじんいんのぞくするとどうふけんまたはしちょうそんにむしょうしようさせるしょうぼうようのこくゆうざいさんおよびこくゆうぶっぴんのとりあつかいにかんするしょうれい,,平成十六年三月二十四日,平成２８年１０月１日（基準日）現在のデータ,,,,,416M60000008047,https://elaws.e-gov.go.jp/document?lawid=416M60000008047_20161001_000000000000000,,
府省令,平成十六年総務省令第九十二号,必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,ひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,,平成十六年五月三十一日,平成２８年１０月１日（基準日）現在のデータ,,,,,416M60000008092,https://elaws.e-gov.go.jp/document?lawid=416M60000008092_20161001_000000000000000,,
府省令,平成十六年総務省令第百二号,危険物の規制に関する政令等の一部を改正する政令及び危険物の規制に関する政令の一部を改正する政令の一部を改正する政令附則第二項及び第三項の規定による届出に関する省令,きけんぶつのきせいにかんするせいれいとうのいちぶをかいせいするせいれいおよびきけんぶつのきせいにかんするせいれいのいちぶをかいせいするせいれいのいちぶをかいせいするせいれいふそくだいにこうおよびだいさんこうのきていによるとどけでにかんするしょうれい,,平成十六年七月二日,平成２８年１０月１日（基準日）現在のデータ,,,,,416M60000008102,https://elaws.e-gov.go.jp/document?lawid=416M60000008102_20161001_000000000000000,,
府省令,平成十六年総務省令第百三十八号,住宅用防災機器の設置及び維持に関する条例の制定に関する基準を定める省令,じゅうたくようぼうさいききのせっちおよびいじにかんするじょうれいのせいていにかんするきじゅんをさだめるしょうれい,,平成十六年十一月二十六日,住宅用防災機器の設置及び維持に関する条例の制定に関する基準を定める省令の一部を改正する省令,平成三十一年総務省令第十一号,平成三十一年二月二十八日,平成三十一年二月二十八日,,416M60000008138,https://elaws.e-gov.go.jp/document?lawid=416M60000008138_20190228_431M60000008011,,
府省令,平成十七年総務省令第十一号,住宅用防災警報器及び住宅用防災報知設備に係る技術上の規格を定める省令,じゅうたくようぼうさいけいほうきおよびじゅうたくようぼうさいほうちせつびにかかるぎじゅつじょうのきかくをさだめるしょうれい,,平成十七年一月二十五日,住宅用防災警報器及び住宅用防災報知設備に係る技術上の規格を定める省令の一部を改正する省令,令和元年総務省令第三十五号,令和元年八月三十日,令和元年九月一日,,417M60000008011,https://elaws.e-gov.go.jp/document?lawid=417M60000008011_20190901_501M60000008035,,
府省令,平成十七年総務省令第四十号,特定共同住宅等における必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,とくていきょうどうじゅうたくなどにおけるひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,,平成十七年三月二十五日,消防法施行規則等の一部を改正する省令,平成三十年総務省令第三十四号,平成三十年六月一日,平成三十年六月一日,,417M60000008040,https://elaws.e-gov.go.jp/document?lawid=417M60000008040_20180601_430M60000008034,,
府省令,平成十八年総務省令第百十号,非常勤消防団員等に係る損害補償の支給等に関する省令,ひじょうきんしょうぼうだんいんとうにかかるそんがいほしょうのしきゅうとうにかんするしょうれい,,平成十八年九月二十六日,平成２８年１０月１日（基準日）現在のデータ,,,,,418M60000008110,https://elaws.e-gov.go.jp/document?lawid=418M60000008110_20161001_000000000000000,,
府省令,平成二十年総務省令第百五十六号,特定小規模施設における必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,とくていしょうきぼしせつにおけるひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,,平成二十年十二月二十六日,消防法施行規則等の一部を改正する省令,平成三十年総務省令第三十四号,平成三十年六月一日,平成三十年六月一日,,420M60000008156,https://elaws.e-gov.go.jp/document?lawid=420M60000008156_20180601_430M60000008034,,
府省令,平成二十一年総務省令第八十八号,排煙設備に代えて用いることができる必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,はいえんせつびにかえてもちいることができるひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,,平成二十一年九月十五日,平成２８年１０月１日（基準日）現在のデータ,,,,,421M60000008088,https://elaws.e-gov.go.jp/document?lawid=421M60000008088_20161001_000000000000000,,
府省令,平成二十二年総務省令第七号,複合型居住施設における必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,ふくごうがたきょじゅうしせつにおけるひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,,平成二十二年二月五日,消防法施行規則等の一部を改正する省令,平成三十年総務省令第十九号,平成三十年三月三十日,平成三十年四月一日,,422M60000008007,https://elaws.e-gov.go.jp/document?lawid=422M60000008007_20180401_430M60000008019,,
府省令,平成二十二年総務省令第百十二号,消火器の技術上の規格を定める省令の一部を改正する省令（平成二十二年総務省令第百十一号）の施行に伴う消防法施行令第三十条第二項及び危険物の規制に関する政令第二十二条第二項の技術上の基準に関する特例を定める省令,しょうかきのぎじゅつじょうのきかくをさだめるしょうれいのいちぶをかいせいするしょうれい（へいせいにじゅうにねんそうむしょうれいだいひゃくじゅういちごう）のせこうにともなうしょうぼうほうせこうれいだいさんじゅうじょうだいにこうおよびきけんぶつのきせいにかんするせいれいだいにじゅうにじょうだいにこうのぎじゅつじょうのきじゅんにかんするとくれいをさだめるしょうれい,,平成二十二年十二月二十二日,平成２８年１０月１日（基準日）現在のデータ,,,,,422M60000008112,https://elaws.e-gov.go.jp/document?lawid=422M60000008112_20161001_000000000000000,,
法律,平成二十五年法律第百十号,消防団を中核とした地域防災力の充実強化に関する法律,しょうぼうだんをちゅうかくとしたちいきぼうさいりょくのじゅうじつきょうかにかんするほうりつ,,平成二十五年十二月十三日,平成２７年８月１日（基準日）現在のデータ,,,,,425AC1000000110,https://elaws.e-gov.go.jp/document?lawid=425AC1000000110_20150801_000000000000000,,
政令,平成二十五年政令第二百六十三号,市町村の消防長及び消防署長の資格の基準を定める政令,しちょうそんのしょうぼうちょうおよびしょうぼうしょちょうのしかくのきじゅんをさだめるせいれい,,平成二十五年九月六日,平成２７年８月１日（基準日）現在のデータ,,,,,425CO0000000263,https://elaws.e-gov.go.jp/document?lawid=425CO0000000263_20150801_000000000000000,,
府省令,平成二十五年総務省令第二十二号,消防用ホースの技術上の規格を定める省令,しょうぼうようほーすのぎじゅつじょうのきかくをさだめるしょうれい,,平成二十五年三月二十七日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,425M60000008022,https://elaws.e-gov.go.jp/document?lawid=425M60000008022_20190701_501M60000008019,,
府省令,平成二十五年総務省令第二十三号,消防用ホースに使用する差込式又はねじ式の結合金具及び消防用吸管に使用するねじ式の結合金具の技術上の規格を定める省令,しょうぼうようほーすにしようするさこみしきまたはねじしきのけつごうかなぐおよびしょうぼうようきゅうかんにしようするねじしきのけつごうかなぐのぎじゅつじょうのきかくをさだめるしょうれい,,平成二十五年三月二十七日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,425M60000008023,https://elaws.e-gov.go.jp/document?lawid=425M60000008023_20190701_501M60000008019,,
府省令,平成二十五年総務省令第二十四号,漏電火災警報器に係る技術上の規格を定める省令,ろうでんかさいけいほうきにかかるぎじゅつじょうのきかくをさだめるしょうれい,,平成二十五年三月二十七日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,425M60000008024,https://elaws.e-gov.go.jp/document?lawid=425M60000008024_20190701_501M60000008019,,
府省令,平成二十五年総務省令第二十六号,エアゾール式簡易消火具の技術上の規格を定める省令,えあぞーるしきかんいしょうかぐのぎじゅつじょうのきかくをさだめるしょうれい,,平成二十五年三月二十七日,不正競争防止法等の一部を改正する法律の施行に伴う総務省関係省令の整理に関する省令,令和元年総務省令第十九号,令和元年六月二十八日,令和元年七月一日,,425M60000008026,https://elaws.e-gov.go.jp/document?lawid=425M60000008026_20190701_501M60000008019,,
府省令,平成二十五年総務省令第二十七号,消防用ホースの技術上の規格を定める省令等の施行に伴う消防法施行令第三十条第二項及び危険物の規制に関する政令第二十二条第二項の技術上の基準に関する特例を定める省令,しょうぼうようほーすのぎじゅつじょうのきかくをさだめるしょうれいとうのせこうにともなうしょうぼうほうせこうれいだいさんじゅうじょうだいにこうおよびきけんぶつのきせいにかんするせいれいだいにじゅうにじょうだいにこうのぎじゅつじょうのきじゅんにかんするとくれいをさだめるしょうれい,,平成二十五年三月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,425M60000008027,https://elaws.e-gov.go.jp/document?lawid=425M60000008027_20161001_000000000000000,,
府省令,平成二十六年総務省令第二十三号,特定駐車場における必要とされる防火安全性能を有する消防の用に供する設備等に関する省令,とくていちゅうしゃじょうにおけるひつようとされるぼうかあんぜんせいのうをゆうするしょうぼうのようにきょうするせつびとうにかんするしょうれい,,平成二十六年三月二十七日,平成２８年１０月１日（基準日）現在のデータ,,,,,426M60000008023,https://elaws.e-gov.go.jp/document?lawid=426M60000008023_20161001_000000000000000,,
府省令,平成二十七年総務省令第四十二号,平成二十七年度分の地方交付税の交付時期及び交付額の特例に関する省令,へいせいにじゅうななねんどぶんのちほうこうふぜいのこうふじきおよびこうふがくのとくれいにかんするしょうれい,,平成二十七年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,427M60000008042,https://elaws.e-gov.go.jp/document?lawid=427M60000008042_20161001_000000000000000,,
府省令,平成二十七年総務省令第四十三号,平成二十七年度分の地方特例交付金の交付額の特例に関する省令,へいせいにじゅうななねんどぶんのちほうとくれいこうふきんのこうふがくのとくれいにかんするしょうれい,,平成二十七年四月一日,平成２８年１０月１日（基準日）現在のデータ,,,,,427M60000008043,https://elaws.e-gov.go.jp/document?lawid=427M60000008043_20161001_000000000000000,,
法律,昭和二十三年法律第百八十六号,消防法,しょうぼうほう,,昭和二十三年七月二十四日,不正競争防止法等の一部を改正する法律,平成三十年法律第三十三号,平成三十年五月三十日,令和元年七月一日,,323AC1000000186,https://elaws.e-gov.go.jp/document?lawid=323AC1000000186_20190701_430AC0000000033,,
